"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2020","4568996","Trystan Slinker","LB","Baylor","Big 12","defensive","TFL","0"
"2020","4568996","Trystan Slinker","LB","Baylor","Big 12","defensive","TOT","2"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","PD","0"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","QB HUR","0"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","SACKS","1.5"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","SOLO","8"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","TD","0"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","TFL","3.0"
"2020","4568998","TJ Franklin","DL","Baylor","Big 12","defensive","TOT","23"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","PD","1"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","QB HUR","0"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","SACKS","0"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","SOLO","5"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","TD","0"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","TFL","0"
"2020","4569032","D.J. Miller","DB","Iowa State","Big 12","defensive","TOT","6"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","PD","0"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","QB HUR","0"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","SACKS","0"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","SOLO","3"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","TD","0"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","TFL","0"
"2020","4569048","Blake Peterson","DE","Iowa State","Big 12","defensive","TOT","6"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","PD","0"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","QB HUR","0"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","SACKS","0"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","SOLO","1"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","TD","0"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","TFL","0"
"2020","4569049","Eddie Ogamba","PK","Iowa State","Big 12","defensive","TOT","1"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","PD","0"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","QB HUR","0"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","SACKS","0"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","SOLO","2"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","TD","0"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","TFL","0"
"2020","4569051","Drake Nettles","PK","Iowa State","Big 12","defensive","TOT","2"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","PD","0"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","QB HUR","0"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","SACKS","0"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","SOLO","3"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","TD","0"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","TFL","0"
"2020","4569066","T.J. Peavy","DB","Eastern Michigan","Mid-American","defensive","TOT","6"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","PD","1"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","QB HUR","2"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","SACKS","1"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","SOLO","9"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","TD","0"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","TFL","1.5"
"2020","4569068","Jose Ramirez","DL","Eastern Michigan","Mid-American","defensive","TOT","26"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","PD","0"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","QB HUR","0"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","SACKS","0"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","SOLO","1"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","TD","0"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","TFL","0.5"
"2020","4569073","Grant Trueman","DL","Eastern Michigan","Mid-American","defensive","TOT","5"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","PD","0"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","QB HUR","0"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","SACKS","2"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","SOLO","2"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","TD","0"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","TFL","2"
"2020","4569082","Tristan Nichols","DT","Nevada","Mountain West","defensive","TOT","4"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","PD","0"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","SOLO","1"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","TD","0"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","TFL","0"
"2020","4569110","Levi Archer","LB","Kansas State","Big 12","defensive","TOT","1"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","PD","0"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","SOLO","12"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","TD","0"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","TFL","2"
"2020","4569121","Will Jones II","S","Kansas State","Big 12","defensive","TOT","15"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","PD","0"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","SOLO","3"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","TD","0"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","TFL","0"
"2020","4569122","Tyrone Lewis","S","Kansas State","Big 12","defensive","TOT","3"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","PD","0"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","SOLO","3"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","TD","0"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","TFL","0"
"2020","4569125","Austin Moore","LB","Kansas State","Big 12","defensive","TOT","4"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","PD","0"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","SOLO","1"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","TD","0"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","TFL","0"
"2020","4569126","Brendan Mott","DE","Kansas State","Big 12","defensive","TOT","1"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","PD","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","QB HUR","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","SACKS","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","SOLO","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","TD","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","TFL","0"
"2020","4569130","Ty Zentner","P","Kansas State","Big 12","defensive","TOT","1"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","PD","0"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","QB HUR","0"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","SACKS","0"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","SOLO","7"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","TD","0"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","TFL","0"
"2020","4569135","Kyon Barrs","DL","Arizona","Pac-12","defensive","TOT","17"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","PD","1"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","QB HUR","0"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","SACKS","0"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","SOLO","7"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","TD","0"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","TFL","1.5"
"2020","4569149","Trevon Mason","DL","Arizona","Pac-12","defensive","TOT","20"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","PD","0"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","QB HUR","0"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","SACKS","0"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","SOLO","1"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","TD","0"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","TFL","0"
"2020","4569150","Dante Smith","LB","Arizona","Pac-12","defensive","TOT","3"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","PD","0"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","QB HUR","0"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","SACKS","0"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","SOLO","5"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","TD","0"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","TFL","0"
"2020","4569151","Quinn Sullivan","DB","Arizona","Pac-12","defensive","TOT","7"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","PD","0"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","QB HUR","0"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","SACKS","0"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","SOLO","6"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","TD","0"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","TFL","1"
"2020","4569152","Myles Tapusoa","DL","Arizona","Pac-12","defensive","TOT","7"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","PD","0"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","QB HUR","0"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","SACKS","0"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","SOLO","1"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","TD","0"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","TFL","0"
"2020","4569170","Jake McCoy","LB","Oklahoma","Big 12","defensive","TOT","3"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","PD","1"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","QB HUR","2"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","SACKS","0"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","SOLO","5"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","TD","0"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","TFL","2.5"
"2020","4569174","LaRon Stokes","DL","Oklahoma","Big 12","defensive","TOT","10"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","PD","0"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","QB HUR","0"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","SACKS","0"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","SOLO","3"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","TD","0"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","TFL","0"
"2020","4569182","Allen Walker","LB","Louisiana Tech","Conference USA","defensive","TOT","10"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","PD","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","QB HUR","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","SACKS","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","SOLO","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","TD","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","TFL","0"
"2020","4569183","Malik Wells","DL","Louisiana Tech","Conference USA","defensive","TOT","5"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","PD","0"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","QB HUR","0"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","SACKS","0"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","SOLO","3"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","TD","0"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","TFL","0"
"2020","4569187","Case Hatch","FB","Arizona State","Pac-12","defensive","TOT","3"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","PD","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","QB HUR","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","SACKS","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","SOLO","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","TD","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","TFL","0"
"2020","4569196","Fritzny Niclasse","LB","Arizona State","Pac-12","defensive","TOT","1"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","PD","0"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","QB HUR","0"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","SACKS","0"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","SOLO","3"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","TD","0"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","TFL","0"
"2020","4569197","T.J. Pesefea","DL","Arizona State","Pac-12","defensive","TOT","4"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","PD","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","QB HUR","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","SACKS","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","SOLO","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","TD","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","TFL","0"
"2020","4569199","Alexander Randle","DL","Arizona State","Pac-12","defensive","TOT","1"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","PD","6"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","QB HUR","0"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","SACKS","0"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","SOLO","26"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","TD","0"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","TFL","1.5"
"2020","4569208","Quinn Whitlock","DB","North Texas","Conference USA","defensive","TOT","33"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","PD","0"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","QB HUR","2"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","SACKS","0.5"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","SOLO","25"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","TD","0"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","TFL","4.5"
"2020","4569213","Kevin Wood","LB","North Texas","Conference USA","defensive","TOT","47"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","PD","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","QB HUR","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","SACKS","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","SOLO","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","TD","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","TFL","0"
"2020","4569214","Jimmy Walker","DL","North Texas","Conference USA","defensive","TOT","1"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","PD","0"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","SACKS","0.5"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","SOLO","0"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","TD","0"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","TFL","0.5"
"2020","4569220","Mario Nunez","CB","Kent State","Mid-American","defensive","TOT","2"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","PD","0"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","SACKS","3"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","SOLO","11"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","TD","0"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","TFL","4"
"2020","4569221","Brandon Coleman","LB","Kent State","Mid-American","defensive","TOT","18"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","PD","0"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","SACKS","0"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","SOLO","1"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","TD","0"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","TFL","0"
"2020","4569222","Paul Breinz","S","Kent State","Mid-American","defensive","TOT","1"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","PD","0"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","SACKS","0"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","SOLO","10"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","TD","0"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","TFL","1.5"
"2020","4569223","Jabbar Price","DL","Kent State","Mid-American","defensive","TOT","15"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","PD","0"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","SACKS","0"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","SOLO","10"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","TD","0"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","TFL","0"
"2020","4569230","Sekou Diaby","DL","Kent State","Mid-American","defensive","TOT","15"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","PD","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","QB HUR","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","SACKS","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","SOLO","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","TD","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","TFL","0"
"2020","4569236","Buddha Jones","DT","Kent State","Mid-American","defensive","TOT","2"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","PD","0"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","QB HUR","1"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","SACKS","0.5"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","SOLO","18"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","TD","0"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","TFL","2.5"
"2020","4569242","Kuony Deng","LB","California","Pac-12","defensive","TOT","31"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","PD","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","QB HUR","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","SACKS","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","SOLO","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","TD","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","TFL","0"
"2020","4569249","Kyle Smith","LB","California","Pac-12","defensive","TOT","1"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","PD","0"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","QB HUR","1"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","SACKS","0"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","SOLO","0"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","TD","0"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","TFL","0"
"2020","4569286","Jeremiah Doss","DL","Colorado","Pac-12","defensive","TOT","1"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","PD","1"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","QB HUR","1"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","SACKS","0"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","SOLO","1"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","TD","0"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","TFL","0"
"2020","4569287","Joshka Gustav","LB","Colorado","Pac-12","defensive","TOT","4"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","PD","0"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","QB HUR","0"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","SACKS","0"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","SOLO","6"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","TD","0"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","TFL","2"
"2020","4569290","Jamar Montgomery","LB","Colorado","Pac-12","defensive","TOT","6"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","PD","0"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","QB HUR","0"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","SACKS","0"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","SOLO","5"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","TD","0"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","TFL","0"
"2020","4569291","Quinn Perry","LB","Colorado","Pac-12","defensive","TOT","6"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","PD","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","QB HUR","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","SACKS","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","SOLO","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","TD","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","TFL","0"
"2020","4569304","KJ Maduike","RB","Oregon","Pac-12","defensive","TOT","1"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","PD","0"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","QB HUR","0"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","SACKS","0"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","SOLO","4"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","TD","0"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","TFL","1"
"2020","4569308","Justin Harris","S","Cincinnati","American Athletic","defensive","TOT","8"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","PD","0"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","QB HUR","0"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","SACKS","0"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","SOLO","1"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","TD","0"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","TFL","0"
"2020","4569320","Alex Bales","PK","Cincinnati","American Athletic","defensive","TOT","1"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","PD","0"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","QB HUR","0"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","SACKS","0"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","SOLO","1"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","TD","0"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","TFL","0"
