player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Treyvon Hester,11999,DI,TOLEDO,13,9,1.6,0,1,316,72.6,77.7,35.5,60.1,89.3,80.9,6.7,3,4,306,311,8.5,26,33
Jack Tocho,12000,CB,NC STATE,13,1,17.9,0,0,248,76.1,77.4,54.6,64.9,76.2,84.5,7.7,1,2,400,408,1.0,4,11
Keion Adams,12003,ED,W MICHIGAN,13,4,1.7,0,0,347,58.6,62.6,81.7,57.0,69.3,82.1,0.0,0,0,117,118,3.4,4,7
Patrick O'Connor,12005,DI,E MICHIGAN,12,5,3.6,1,1,160,58.8,76.6,27.3,67.0,84.7,79.7,7.8,4,5,385,391,8.1,31,42
Ironhead Gallon,12012,LB,GA SOUTHRN,12,8,2.9,0,0,174,47.3,68.0,75.6,77.3,80.1,76.3,3.3,1,0,140,141,10.7,15,21
Drico Johnson,12015,S,UCF,5,1,1.8,0,0,323,67.7,73.0,79.4,,79.5,69.6,16.7,1,0,53,53,5.7,3,4
Ryan Lewis,12017,CB,PITTSBURGH,3,0,9.3,0,0,268,54.6,57.9,79.1,,72.2,81.4,0.0,0,0,42,42,2.4,1,4
Cyril Noland-Lewis,12019,S,OREGON ST,7,1,7.9,0,0,265,60.9,68.1,0.0,91.1,63.8,70.1,25.0,3,1,44,45,4.5,2,8
Sojourn Shelton,12021,CB,WISCONSIN,14,1,8.7,0,0,349,41.0,45.6,86.7,73.3,67.4,70.8,20.0,1,8,359,365,0.0,0,3
Quincy Mauger,12026,S,GEORGIA,13,3,7.0,0,0,173,65.0,68.0,42.6,64.8,73.0,81.9,7.7,2,1,295,298,2.7,8,21
Wil Freeman,12029,DI,SO MISS,11,5,1.5,1,0,296,60.0,64.4,44.8,65.8,63.2,78.1,10.0,1,1,121,123,3.3,4,4
Chris Odom,12031,DI,ARK STATE,13,2,3.8,0,1,113,57.9,54.0,82.2,57.6,52.0,38.5,11.1,1,0,145,148,1.4,2,6
J.T. Jones,12032,ED,MIAMI OH,12,6,2.7,1,1,221,68.4,68.7,17.5,58.2,75.5,79.3,4.8,2,6,401,408,6.5,26,34
Nigel Harris,12038,LB,USF,11,14,2.6,0,4,327,30.1,57.7,23.1,62.8,78.5,79.8,5.7,3,2,310,320,8.4,26,36
James Onwualu,12039,LB,NOTRE DAME,13,3,4.7,0,0,258,63.3,62.7,84.2,69.7,57.7,53.0,17.6,3,1,201,204,3.5,7,11
Brad Watson,12045,CB,WAKE,10,0,16.6,0,0,339,76.1,77.8,82.4,,78.1,70.5,0.0,0,1,135,137,1.5,2,5
Terrish Webb,12054,S,PITTSBURGH,8,6,12.6,0,0,268,67.5,67.2,32.0,57.6,67.3,68.9,17.4,4,1,216,219,1.9,4,13
Nelson Adams,12056,ED,MISS STATE,13,4,2.7,0,0,227,57.0,63.0,81.5,56.3,68.4,66.5,8.3,1,0,148,150,2.0,3,7
Christian Brown,12057,DI,W VIRGINIA,12,3,2.3,0,0,343,45.9,65.0,35.3,54.5,75.8,63.3,0.0,0,2,179,181,7.3,13,16
Francis Kallon,12059,DI,GA TECH,5,0,5.0,0,1,176,59.3,59.6,78.0,56.0,63.8,72.4,0.0,0,0,28,28,0.0,0,1
Keith Kelsey,12060,LB,LOUISVILLE,13,12,3.8,0,0,210,81.2,72.9,83.8,66.6,64.6,77.7,6.6,4,0,346,348,9.0,31,45
Riley Bullough,12062,LB,MICH STATE,11,0,1.4,0,0,223,80.5,76.9,76.1,61.3,78.3,68.8,0.0,0,0,58,58,10.3,6,7
Maurice Fleming,12063,CB,IOWA,7,0,9.2,0,0,192,55.9,56.4,79.8,,58.3,85.0,0.0,0,0,68,69,1.5,1,5
Korren Kirven,12065,DI,ALABAMA,2,0,4.0,0,0,103,,63.3,68.5,60.0,62.0,70.8,0.0,0,0,2,2,50.0,1,1
Jonathan Moxey,12066,CB,BOISE ST,14,1,10.4,0,1,120,69.1,71.8,85.9,60.0,79.2,69.3,0.0,0,2,263,266,0.8,2,9
Greg Mabin,12068,CB,IOWA,13,3,11.7,0,0,192,56.9,56.9,51.4,49.5,60.4,59.2,15.4,4,3,359,371,1.4,5,19
Charmeachealle Moore,12069,LB,KANSAS ST,1,0,,0,0,199,63.2,62.8,68.4,64.5,55.5,73.1,,0,0,2,3,0.0,0,0
Bradley Sylve,12070,CB,ALABAMA,7,0,8.0,0,0,103,56.3,55.9,80.1,,53.4,57.7,50.0,1,1,40,40,0.0,0,1
Jermaine Grace,12081,LB,MIAMI FL,13,5,3.5,0,0,220,82.0,76.1,45.9,62.3,70.8,63.1,7.1,2,1,164,167,7.3,12,21
Bam Bradley,12083,LB,PITTSBURGH,10,3,4.5,0,0,268,61.6,64.7,82.4,64.7,64.2,69.8,11.1,2,0,113,113,7.1,8,13
Ben Boulware,12090,LB,CLEMSON,11,3,3.5,1,0,140,65.6,66.0,29.0,61.5,66.9,67.9,11.5,3,1,143,147,9.1,13,20
Bryan Cox Jr.,12092,ED,FLORIDA,11,8,3.7,0,0,163,56.2,57.6,83.9,54.7,60.8,59.8,12.0,3,1,207,210,3.4,7,14
Josh Tupou,12093,DI,COLORADO,12,8,3.2,0,0,143,67.8,68.8,69.6,57.7,71.8,80.7,6.7,2,1,319,329,4.1,13,20
Channing Stribling,12095,CB,MICHIGAN,7,0,7.0,0,0,222,73.6,73.3,78.7,58.3,67.5,82.0,0.0,0,0,47,47,0.0,0,1
Ladell Fleming,12096,ED,N ILLINOIS,12,0,4.2,0,0,254,67.0,62.6,44.8,53.8,66.7,63.0,9.1,1,1,95,96,5.3,5,10
B.J. Bello,12097,LB,ILLINOIS,1,0,7.0,0,0,187,62.8,59.7,67.3,,55.6,49.1,50.0,1,0,3,3,0.0,0,1
J.D. Harmon,12099,CB,KENTUCKY,10,1,10.6,0,0,202,56.3,56.4,3.2,77.2,54.3,64.7,25.0,2,3,136,136,1.5,2,5
Alvin Hill,12100,CB,MARYLAND,4,0,13.5,1,0,215,65.1,67.1,83.0,,72.6,65.1,0.0,0,2,143,144,0.0,0,2
Kenneth Olugbode,12103,LB,COLORADO,12,8,3.3,0,0,143,56.2,56.5,82.9,50.3,58.1,72.5,12.5,7,1,365,376,7.1,26,41
Izaah Lunsford,12113,DI,BOWL GREEN,11,2,2.1,0,0,122,,61.5,80.6,55.4,64.8,64.3,9.1,1,0,81,81,7.4,6,8
Lenzy Pipkins,12117,CB,LA MONROE,9,3,7.5,2,0,209,64.7,67.7,8.3,77.3,80.1,61.9,15.8,3,3,312,314,2.2,7,13
Garrett Sickels,12131,ED,PENN STATE,7,1,-2.0,0,0,266,60.0,67.3,76.0,65.4,64.1,76.8,0.0,0,0,27,27,3.7,1,1
Ashton Lampkin,12138,CB,OKLA STATE,4,0,,0,0,262,81.1,80.1,81.4,53.8,67.1,63.6,,0,4,73,73,0.0,0,0
Jordan Sterns,12142,S,OKLA STATE,13,11,7.8,0,0,262,49.9,63.9,89.5,58.1,85.9,84.0,11.6,8,0,401,408,6.2,25,50
Jeremy Tyler,12155,S,W VIRGINIA,5,1,3.0,0,0,343,72.0,65.7,78.1,64.6,44.2,43.1,40.0,2,0,33,34,3.0,1,2
Nigel Williams,12157,DI,VA TECH,13,1,2.3,0,0,337,59.8,51.2,84.8,60.5,43.5,73.7,7.1,1,0,267,274,3.0,8,12
Rashaad Coward,12168,DI,DOMINION,12,4,0.5,1,0,263,60.7,64.8,57.4,55.4,69.2,72.5,5.6,1,1,187,192,6.4,12,13
Hendrick Ekpe,12169,ED,MINNESOTA,13,3,4.3,0,0,225,61.1,65.2,45.9,57.6,70.5,66.0,8.3,1,1,116,118,5.2,6,8
Isaiah Irving,12171,LB,S JOSE ST,11,1,2.9,0,0,285,60.8,57.8,74.5,64.1,55.6,61.3,14.3,2,0,178,180,4.5,8,11
Ken Ekanem,12179,ED,VA TECH,13,6,4.0,0,0,337,64.3,67.0,72.6,76.7,55.8,56.5,16.7,6,1,350,360,5.1,18,24
Orion Stewart,12181,S,BAYLOR,13,8,9.8,0,0,118,82.6,80.8,57.9,45.9,76.3,83.5,5.6,2,3,358,365,2.5,9,26
Alex Barrett,12183,DI,S DIEGO ST,10,10,1.6,0,1,284,,85.2,86.9,78.6,80.4,77.8,2.4,1,0,246,250,9.8,24,31
Nick James,12186,DI,MISS STATE,13,3,2.3,0,0,227,62.2,66.2,81.6,52.7,72.5,65.4,9.1,1,0,106,108,6.6,7,7
Aaron Taylor,12198,CB,BALL ST,11,14,5.3,0,0,117,66.7,75.7,44.3,76.7,82.9,86.6,5.9,3,1,312,317,4.5,14,34
T.J. Mutcherson,12199,S,IOWA STATE,10,5,8.9,0,0,193,66.3,63.9,0.0,66.5,62.5,55.6,22.4,11,3,351,359,2.3,8,33
Malik Smith,12200,S,S DIEGO ST,13,6,7.5,0,0,284,69.7,68.4,60.0,44.1,68.6,55.5,22.2,6,3,460,467,1.5,7,15
Avery Williams,12201,LB,TEMPLE,9,0,2.5,0,0,306,80.5,83.7,83.8,71.9,83.3,86.2,13.6,3,0,141,144,9.2,13,19
Kevin Davis,12203,LB,COLO STATE,10,1,3.1,0,0,144,66.3,59.6,79.3,63.7,48.8,48.8,25.0,4,0,89,89,7.9,7,11
Aarion Penton,12208,CB,MISSOURI,13,1,9.6,0,0,229,70.5,70.9,23.0,,73.2,65.9,7.1,1,4,321,322,1.6,5,12
Casey Sayles,12209,ED,OHIO,12,4,3.3,0,0,259,63.2,67.9,83.6,55.9,74.9,64.9,0.0,0,0,177,179,3.4,6,8
Dravious Wright,12210,CB,NC STATE,13,1,3.0,1,0,248,54.2,61.3,88.2,64.4,75.6,54.5,17.9,5,1,271,277,4.8,13,22
Adam Butler,12214,DI,VANDERBILT,12,14,1.1,0,0,333,73.9,74.9,84.8,71.5,69.2,73.7,5.9,2,0,303,307,5.3,16,18
Devaroe Lawrence,12222,DI,AUBURN,4,0,-2.0,0,0,115,,64.7,74.3,55.8,67.4,70.2,0.0,0,0,16,16,6.3,1,1
John Robinson-Woodgett,12225,ED,UMASS,11,3,2.3,0,0,216,64.1,56.7,35.8,57.7,52.0,37.0,33.3,3,1,72,74,2.8,2,3
Josh Banks,12230,DI,WAKE,12,6,3.1,0,1,339,61.5,64.6,72.4,59.7,66.0,52.0,13.3,4,1,367,373,4.1,15,20
Jadar Johnson,12233,S,CLEMSON,11,2,3.0,0,0,140,89.5,89.6,83.6,75.5,61.9,77.0,20.0,1,1,86,88,1.2,1,2
Jarron Jones,12235,DI,NOTRE DAME,11,3,1.4,0,0,258,61.6,77.2,30.1,69.3,81.3,72.9,7.1,2,3,233,237,8.6,20,23
Calvin Munson,12236,LB,S DIEGO ST,13,18,2.4,0,1,284,90.7,85.8,82.7,70.5,79.7,75.4,7.1,6,0,360,364,11.7,42,60
Fadol Brown,12246,ED,OLE MISS,13,7,1.9,0,0,226,55.2,67.6,83.0,62.7,69.2,79.4,11.5,3,0,186,194,7.0,13,16
LaTroy Lewis,12250,ED,TENNESSEE,9,1,2.0,0,1,307,60.3,77.8,25.1,69.1,81.3,66.4,11.1,1,1,76,76,6.6,5,7
Randall Goforth,12254,S,UCLA,2,0,8.7,0,0,324,77.4,69.2,81.1,58.9,47.2,55.0,40.0,2,1,51,53,3.9,2,3
Charles Walker,12257,DI,OKLAHOMA,7,2,1.0,0,0,261,,64.6,20.4,55.1,73.8,80.2,25.0,3,2,63,63,9.5,6,7
Nick Usher,12268,ED,UTEP,13,4,2.8,0,0,330,55.0,64.7,64.5,55.3,73.5,53.5,10.3,3,1,255,260,6.7,17,22
Jimmie Gilbert,12273,ED,COLORADO,12,0,3.1,0,0,143,77.5,63.6,84.4,62.0,55.1,68.0,15.0,3,0,212,218,5.2,11,17
Malik Golden,12274,S,PENN STATE,5,1,7.0,0,0,266,54.0,57.4,79.1,58.3,74.2,86.6,0.0,0,1,15,15,6.7,1,2
Chanceller James,12277,S,BOISE ST,8,2,5.2,0,0,120,57.0,69.8,83.5,68.8,87.4,85.0,4.3,1,0,119,121,8.4,10,20
Donavin Newsom,12283,LB,MISSOURI,12,3,4.2,0,2,229,52.5,67.4,73.3,71.4,74.0,52.7,5.6,1,0,120,121,5.0,6,14
Noble Nwachukwu,12284,DI,W VIRGINIA,13,4,1.9,0,0,343,72.7,63.8,36.1,63.9,61.5,53.1,23.5,8,3,314,318,5.1,16,22
Deondre Barnett,12286,ED,UCF,1,0,,0,0,323,60.0,55.1,71.6,68.5,48.8,23.1,,0,0,5,5,0.0,0,0
DeAngelo Brown,12288,DI,LOUISVILLE,13,1,1.0,0,0,210,60.0,83.3,83.8,70.3,85.2,80.9,17.6,3,0,191,195,5.2,10,13
John Green,12291,CB,UCONN,8,1,10.0,1,0,146,69.0,68.0,80.9,,57.1,62.6,50.0,2,2,31,34,0.0,0,1
Denzel Johnson,12293,CB,TCU,9,0,11.0,0,0,305,71.2,72.5,81.5,56.2,74.0,84.3,0.0,0,0,41,42,4.9,2,3
Ondre Pipkins,12304,DI,MICHIGAN,6,2,2.5,0,0,222,60.0,62.3,77.3,54.8,65.6,75.8,0.0,0,0,38,38,7.9,3,4
Fish Smithson,12306,S,KANSAS,12,2,9.7,0,0,198,79.0,79.4,85.7,,74.9,82.5,13.8,4,1,180,184,5.6,10,23
Nico Marley,12309,LB,TULANE,12,10,2.1,0,1,319,68.2,61.4,20.9,66.6,57.8,40.7,20.6,13,3,363,375,7.7,28,40
Mikey Bart,12310,ED,N CAROLINA,13,1,1.8,0,0,245,60.1,63.9,78.3,66.4,61.4,65.7,9.1,1,0,120,122,6.7,8,9
Anthony Harrell,12312,LB,GA TECH,8,1,2.3,0,0,176,59.6,58.7,75.9,57.3,59.3,80.7,0.0,0,0,34,34,5.9,2,3
Abner Logan,12313,LB,MARYLAND,4,2,,0,0,215,61.7,74.0,74.3,,74.2,76.0,0.0,0,0,15,15,0.0,0,0
Najee Murray,12315,CB,KENT STATE,7,1,8.4,0,0,201,63.5,66.4,84.9,56.3,74.2,83.4,10.5,2,2,222,228,1.8,4,16
Woody Baron,12317,DI,VA TECH,12,1,0.0,0,0,337,59.6,62.5,52.1,56.4,68.2,74.8,0.0,0,1,76,81,1.3,1,1
Kennan Gilchrist,12319,ED,APP STATE,12,8,5.3,0,0,108,53.1,59.5,44.9,54.9,67.5,70.0,3.2,1,2,214,217,7.5,16,22
Lewis Neal,12323,DI,LSU,7,2,-2.5,0,0,211,,74.2,76.5,58.9,77.8,75.0,0.0,0,0,26,26,7.7,2,2
Lucas Wacha,12327,LB,WYOMING,8,4,2.9,0,0,351,40.2,50.9,77.0,66.9,56.2,50.5,13.9,5,1,187,190,9.6,18,27
Bryce Jones,12328,CB,BOSTON COL,5,1,5.0,0,0,121,69.1,66.5,3.9,,57.6,56.0,33.3,3,1,105,106,1.9,2,5
Jarrod Harper,12334,CB,W VIRGINIA,8,0,1.0,0,0,343,59.2,59.5,80.2,69.1,48.4,27.7,33.3,1,0,30,30,6.7,2,2
Kevin Maurice,12335,DI,NEBRASKA,10,4,4.5,0,0,238,60.0,63.7,79.8,56.4,65.1,76.8,0.0,0,0,62,62,1.6,1,2
Dominique Hatfield,12338,CB,UTAH,13,0,6.7,0,0,328,75.9,75.2,53.8,55.5,66.8,81.6,0.0,0,4,345,351,0.3,1,6
Marcus McWilson,12346,S,KENTUCKY,10,1,16.7,0,0,202,76.5,71.9,85.1,48.8,62.7,72.9,14.3,2,0,185,187,0.5,1,11
Matt Galambos,12348,LB,PITTSBURGH,13,10,3.5,0,0,268,58.5,61.3,84.0,57.2,62.5,67.0,12.5,8,0,281,285,8.9,25,46
Johnny Ragin III,12353,LB,OREGON,9,0,5.0,0,0,264,52.9,52.7,80.8,54.5,56.3,50.6,28.6,2,1,19,20,21.1,4,5
Cameron Robbins,12354,DI,NWESTERN,11,5,1.0,0,0,256,60.0,57.3,31.0,57.5,59.4,67.7,20.0,3,2,226,228,3.1,7,7
Clay Honeycutt,12359,S,TEXAS A&M,4,0,10.0,0,0,312,65.7,67.9,76.3,,68.7,79.6,0.0,0,0,17,17,5.9,1,2
Howard Matthews,12361,S,TEXAS A&M,13,11,6.6,1,0,312,82.4,74.9,24.6,80.3,58.6,57.9,21.1,15,3,394,401,3.3,13,45
Tommy Sanders,12364,LB,TEXAS A&M,10,1,3.0,0,0,312,70.4,75.6,18.0,83.3,70.2,73.6,11.1,1,1,81,82,6.2,5,7
Tyrell Taylor,12365,ED,TEXAS A&M,1,0,,0,0,312,,57.0,71.9,62.1,55.8,,,0,0,4,4,0.0,0,0
Sean Jeppesen,12385,LB,GA STATE,12,17,4.3,0,0,175,66.5,61.1,86.4,51.4,58.2,74.5,9.6,5,0,248,250,6.5,16,30
Jamaal May,12388,S,GA STATE,6,2,6.0,0,0,175,59.5,60.9,76.9,,61.8,60.8,25.0,1,0,42,42,0.0,0,1
Cristian Perez,12389,DI,GA STATE,5,0,,0,0,175,,55.4,74.3,58.2,55.7,,,0,0,11,11,0.0,0,0
Jarrell Robinson,12390,ED,GA STATE,12,4,6.0,2,0,175,66.5,63.9,51.6,69.8,59.6,68.3,13.3,4,2,375,379,1.9,7,22
Spencer Haywood,12391,ED,GA STATE,5,0,4.3,0,0,175,53.8,56.9,83.0,55.7,61.4,76.3,0.0,0,0,40,40,5.0,2,3
Marcus Stetzer,12395,DI,GA STATE,7,1,-1.0,0,0,175,,71.1,75.8,57.3,72.4,75.2,0.0,0,0,41,41,4.9,2,2
J.T. Surratt,12400,DI,S CAROLINA,12,7,3.6,0,0,289,59.0,60.7,65.8,56.7,63.0,58.1,18.4,7,1,259,264,6.6,17,24
Sharrod Golightly,12401,LB,S CAROLINA,13,8,6.3,1,0,289,60.3,68.3,50.0,78.2,74.4,65.8,13.6,6,2,302,307,5.3,16,30
Kadetrix Marcus,12402,S,S CAROLINA,8,4,5.1,0,0,289,65.2,59.1,82.7,,47.2,58.4,20.0,3,0,105,106,5.7,6,8
Brison Williams,12403,CB,S CAROLINA,13,3,7.2,1,1,289,89.2,86.9,55.1,60.0,71.7,56.4,17.6,3,2,433,440,1.4,6,11
Ben Perry,12436,ED,MINNESOTA,4,0,,0,0,225,61.0,64.7,76.5,56.6,66.3,73.2,,0,0,19,19,0.0,0,0
Grayson Levine,12438,S,MINNESOTA,3,0,0.0,0,0,225,51.8,48.8,77.6,,47.5,28.1,50.0,1,0,16,16,6.3,1,1
Harold Legania,12440,DI,MINNESOTA,3,0,,0,0,225,,57.7,73.5,55.2,60.9,,,0,0,9,9,0.0,0,0
Marcus Jones,12442,CB,MINNESOTA,2,0,,0,0,225,70.7,66.7,76.2,59.1,45.7,46.9,100.0,1,0,15,15,0.0,0,0
Michael Amaefula,12447,ED,MINNESOTA,12,2,1.6,0,0,225,64.1,64.4,66.0,60.1,65.6,56.0,15.8,3,1,224,227,5.8,13,14
Kyle Morini,12450,LB,S CAROLINA,1,0,,0,0,289,,48.4,61.7,,56.5,25.9,100.0,1,0,1,1,0.0,0,0
Sidney Rhodes,12451,CB,S CAROLINA,2,0,,0,0,289,,60.1,67.8,,60.0,,,0,0,4,4,0.0,0,0
Joe McNamara,12462,G,AKRON,1,0,,0,0,102,,61.6,67.8,,60.0,,,0,0,1,1,0.0,0,0
C.J. Mizell,12463,LB,AKRON,12,9,2.6,0,1,102,67.2,61.4,0.0,50.9,65.2,72.0,11.5,7,5,315,325,9.5,30,45
Drew Phillips,12464,CB,AKRON,1,0,,0,0,102,88.0,87.4,72.4,,60.0,80.4,,0,0,1,1,0.0,0,0
Al Harris Jr.,12478,CB,S CAROLINA,11,2,13.4,0,0,289,54.9,59.0,84.0,60.0,77.3,71.8,0.0,0,3,185,188,1.6,3,5
Grant Dotsy,12479,CB,LA MONROE,1,0,,0,0,209,60.0,61.7,69.3,,60.1,,,0,0,5,5,0.0,0,0
Cody Lopez,12502,LB,C MICHIGAN,11,3,1.0,0,0,134,68.7,63.6,29.4,55.6,63.3,74.4,16.7,3,1,149,150,6.7,10,12
Kevin King,12506,CB,C MICHIGAN,13,4,3.9,0,1,134,75.0,75.7,89.4,44.5,79.8,78.1,19.4,6,0,300,306,5.0,15,21
Martel Durant,12524,S,AKRON,12,2,8.9,0,0,102,85.1,84.2,86.3,56.4,74.9,77.0,15.4,2,0,154,160,1.9,3,9
Bre' Ford,12525,S,AKRON,10,5,8.3,1,0,102,60.8,58.3,29.6,,55.1,44.2,37.0,10,2,185,192,1.1,2,12
Varnell Garrett,12526,ED,AKRON,2,0,,0,0,102,,65.3,69.9,,64.1,,,0,0,8,8,0.0,0,0
Keontae Hollis,12527,DI,AKRON,12,5,0.5,0,0,102,60.0,62.1,6.3,60.2,67.5,80.1,0.0,0,4,197,205,4.6,9,11
Devonte Morgan,12529,S,AKRON,12,4,8.4,0,0,102,66.7,70.7,87.1,60.0,76.4,80.7,9.1,2,1,210,219,1.4,3,16
Nmesoma Okafor,12530,ED,AKRON,12,4,2.8,1,1,102,65.7,74.9,18.1,64.7,83.0,86.4,4.0,1,4,199,206,8.5,17,20
Nick Rossi,12531,FB,AKRON,1,1,5.5,0,0,102,60.0,29.7,73.1,60.0,29.0,77.7,0.0,0,1,14,15,7.1,1,2
Jon Shelby,12532,LB,AKRON,10,4,4.5,0,0,102,64.1,73.4,78.7,54.5,78.5,70.4,3.8,1,0,127,130,8.7,11,21
Zachary Allen,12547,ED,WAKE,12,8,2.3,0,0,339,62.9,68.8,83.1,61.7,68.7,75.8,10.5,6,0,362,367,8.8,32,43
Anthony Wooding Jr.,12549,S,WAKE,12,6,11.5,0,0,339,80.8,80.0,45.4,82.1,70.6,87.0,12.8,5,1,279,283,1.8,5,28
Michael Santacaterina,12565,LB,N ILLINOIS,14,5,3.4,0,0,254,65.9,64.8,90.6,73.9,59.0,57.2,11.1,4,0,282,283,6.7,19,27
Jamaal Bass,12566,ED,N ILLINOIS,2,0,1.5,1,0,254,40.3,45.8,0.0,56.9,62.6,46.5,33.3,1,2,25,25,8.0,2,2
Jason Meehan,12567,DI,N ILLINOIS,14,3,2.9,0,0,254,58.8,71.2,74.7,70.7,68.5,58.8,11.4,4,1,305,307,6.6,20,28
Dechane Durante,12568,S,N ILLINOIS,14,4,9.6,0,0,254,52.6,57.1,61.6,56.0,68.6,71.1,22.9,11,3,424,427,2.6,11,33
Jarret Chapman,12592,S,C MICHIGAN,13,2,9.1,0,0,134,46.3,54.9,83.7,60.0,70.0,71.7,11.5,3,0,129,131,5.4,7,21
Dennis Nalor,12593,CB,C MICHIGAN,6,0,0.6,0,0,134,65.5,69.9,81.5,63.1,84.9,63.4,0.0,0,2,90,91,4.4,4,5
Ferrando Joseph,12600,CB,LA MONROE,3,0,7.3,0,0,209,55.9,55.4,0.0,,63.0,26.2,25.0,1,1,61,64,1.6,1,3
Petera Wilson Jr.,12610,ED,TULSA,7,1,5.0,0,0,320,61.2,56.1,18.5,54.1,65.0,57.4,0.0,0,1,13,13,0.0,0,1
Wykie Freeman,12627,CB,UTAH,1,0,,0,0,328,60.3,59.7,79.2,,56.7,37.9,,0,0,28,29,0.0,0,0
Vince Taylor,12635,DI,VANDERBILT,12,7,2.9,0,0,333,61.1,68.0,27.7,55.9,74.8,81.9,2.5,1,3,254,258,8.3,21,32
Barron Dixon,12637,DI,VANDERBILT,10,5,2.8,0,0,333,60.0,76.7,81.2,51.4,87.5,84.7,0.0,0,0,121,122,11.6,14,21
Casey Hughes,12639,ED,VANDERBILT,4,1,8.0,0,0,333,64.2,58.5,77.0,56.2,55.1,77.1,0.0,0,0,19,19,0.0,0,2
Chase Dutra,12648,S,INDIANA,12,3,5.5,0,0,190,84.3,85.7,85.4,79.7,74.9,67.3,14.3,3,0,145,145,6.2,9,15
Joey Gautney,12650,DI,LA MONROE,12,8,1.5,3,1,209,64.9,67.9,53.0,63.6,68.0,58.6,9.1,4,3,400,406,7.0,28,32
Malcolm Edmond,12651,DI,LA MONROE,12,2,3.2,0,0,209,60.0,73.4,80.0,76.9,66.2,79.7,0.0,0,0,73,74,4.1,3,5
Ray Stovall,12652,ED,LA MONROE,10,4,2.3,0,0,209,67.8,69.9,75.8,72.4,64.7,40.0,21.2,7,0,236,239,6.4,15,22
Bryce Ray,12653,S,LA MONROE,11,6,5.0,0,0,209,72.8,61.3,82.9,55.0,37.4,62.8,16.7,2,0,103,103,1.0,1,4
Roland Veal,12654,S,LA MONROE,3,2,3.0,0,0,209,60.0,71.1,72.0,,74.1,81.0,0.0,0,0,11,11,9.1,1,1
Cordero Smith,12655,S,LA MONROE,12,14,8.7,0,0,209,63.9,65.8,89.2,63.7,65.1,73.9,9.8,6,2,373,379,4.3,16,41
Rob'Donovan Lewis,12656,CB,LA MONROE,10,1,19.0,1,0,209,62.3,62.4,82.9,,59.9,69.3,0.0,0,2,102,106,2.0,2,5
Travis Miller,12658,DI,S JOSE ST,3,0,3.0,0,0,285,59.4,59.8,74.8,57.8,62.2,70.1,0.0,0,0,24,25,0.0,0,1
Chandler Johnson,12707,CB,UTAH,2,0,,0,0,328,61.9,62.9,69.9,,60.0,,,0,0,5,5,0.0,0,0
Davion Orphey,12709,CB,UTAH,12,0,9.5,0,0,328,70.7,72.0,86.5,52.3,74.7,57.1,50.0,2,2,209,210,0.0,0,2
Greg Reese,12710,ED,UTAH,3,1,2.5,0,0,328,60.7,63.6,76.0,58.3,66.1,49.2,0.0,0,0,30,31,6.7,2,2
Marcus Edmond,12727,CB,CLEMSON,1,0,,0,0,140,62.0,62.9,70.9,,60.4,,,0,0,6,6,0.0,0,0
Justin Holmes,12734,S,FRESNO ST,2,0,3.0,0,0,169,64.6,66.5,73.7,,65.6,79.6,0.0,0,0,18,18,5.6,1,1
Corey Bell,12749,S,BOISE ST,14,7,7.2,0,0,120,72.2,69.3,92.3,57.7,63.5,68.2,16.7,5,0,294,297,2.4,7,18
Bryan Douglas,12751,CB,BOISE ST,7,1,1.0,0,0,120,57.4,60.4,80.1,,73.4,49.2,0.0,0,0,68,69,1.5,1,1
Beau Martin,12754,ED,BOISE ST,14,3,0.9,0,0,120,69.0,68.0,62.3,71.3,56.7,62.5,13.3,4,2,336,340,6.5,22,23
Travis Saxton,12755,LB,BOISE ST,5,0,3.0,0,0,120,59.0,56.8,74.9,51.8,58.8,49.7,50.0,1,0,16,16,0.0,0,1
Penitito Faalologo,12759,DI,HAWAII,2,0,,0,0,180,60.0,51.1,74.7,56.1,50.1,73.6,,0,0,12,13,0.0,0,0
Malcolm Washington,12764,CB,FRESNO ST,14,2,14.6,2,0,169,58.1,61.0,85.1,52.8,71.5,56.7,14.3,2,2,299,299,0.3,1,10
Tyler Gilbert,12767,ED,TULANE,12,4,0.9,0,1,319,60.2,62.4,35.4,66.2,60.0,69.0,10.7,3,3,249,259,6.8,17,21
Jay Eakins,12774,DI,NEW MEX ST,12,8,4.0,0,0,242,63.7,65.4,85.4,64.1,62.6,72.9,7.1,3,0,513,523,3.1,16,31
Dior Moore,12775,LB,NEW MEX ST,5,0,1.7,0,0,242,44.4,58.5,70.1,59.7,67.7,77.9,0.0,0,0,25,25,12.0,3,3
Travaughn Colwell,12777,S,NEW MEX ST,7,0,7.4,0,0,242,30.5,43.8,78.0,,68.7,87.5,0.0,0,0,48,48,2.1,1,7
Cyrus Chenault,12783,CB,NEW MEX ST,1,0,,0,0,242,61.3,57.1,73.3,,53.4,,,0,0,14,14,0.0,0,0
Jake Sizelove,12786,LB,TULSA,10,7,3.0,0,1,320,44.7,57.4,49.7,52.2,67.8,68.6,13.0,7,1,287,292,9.8,28,40
