player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Paine Matiscik,29978,DI,RICE,4,1,2.0,0,0,275,60.0,65.8,74.4,59.2,65.6,73.8,0.0,0,0,23,23,4.3,1,2
Cole Thomas,29979,S,RICE,10,2,10.2,0,0,275,71.7,73.0,84.7,,72.2,86.5,0.0,0,1,132,133,0.8,1,11
Ford Corbett,29996,S,RICE,1,0,8.5,0,0,275,,66.0,64.2,,64.4,76.8,0.0,0,0,2,2,0.0,0,2
Ridwan Issahaku,30061,CB,TCU,6,3,1.9,0,0,305,58.7,64.6,83.7,65.8,73.4,57.2,15.4,2,0,88,89,6.8,6,8
Draper Riley,30062,DI,SO MISS,7,1,0.7,0,0,296,,55.8,26.2,55.2,59.4,77.8,0.0,0,2,147,151,6.1,9,10
Colton Jumper,30063,LB,TENNESSEE,12,12,3.9,0,0,307,58.4,62.1,85.6,54.7,65.1,70.3,14.5,8,0,347,350,5.2,18,35
Karee Berry,30064,ED,TEXAS ST,2,1,2.0,0,0,314,60.5,51.0,79.0,56.2,49.3,74.7,0.0,0,0,30,30,3.3,1,1
Kisean Allen,30125,S,TEXAS TECH,9,3,12.2,1,0,315,48.3,50.3,87.7,47.5,55.0,50.6,25.0,7,1,249,251,1.2,3,18
Picasso Nelson,30126,CB,SO MISS,13,6,6.4,0,0,296,70.5,68.9,56.8,55.3,69.0,67.6,20.0,6,1,325,335,1.5,5,18
Gavin Bryant,30167,LB,TENNESSEE,3,0,1.0,0,0,307,52.4,63.0,72.3,60.0,78.5,26.5,0.0,0,0,6,6,16.7,1,1
Camyron Brown,30176,S,TEXAS ST,4,0,,0,0,314,38.9,35.8,76.7,,48.3,74.8,,0,0,14,15,0.0,0,0
Dila Rosemond,30177,S,TEXAS ST,8,4,16.0,0,0,314,59.1,62.4,82.6,59.5,67.4,57.5,18.2,2,0,99,100,2.0,2,5
Jomez Applewhite,30179,CB,SO MISS,2,0,1.0,0,0,296,66.7,69.1,75.9,59.2,70.4,77.6,0.0,0,0,8,8,12.5,1,1
Steve Wesley,30187,ST,TCU,1,0,,0,0,305,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ty Summers,30242,LB,TCU,12,23,4.2,0,0,305,75.3,76.0,86.5,71.0,70.8,64.9,11.2,12,0,394,398,10.9,43,72
Evan Berry,30277,S,TENNESSEE,4,2,5.8,0,0,307,57.7,67.3,78.5,,81.0,86.0,0.0,0,0,48,49,6.3,3,8
Xavier Marion,30278,S,SO MISS,1,0,,0,0,296,62.0,63.2,70.9,,60.6,,,0,0,5,5,0.0,0,0
Corey Turner,30299,S,LA LAFAYET,5,0,8.0,0,0,207,63.8,62.4,73.9,,59.4,74.3,0.0,0,0,20,20,0.0,0,1
Mason Reed,30300,FB,TEXAS TECH,1,0,,0,0,315,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Dajuan Drennon,30345,ED,N CAROLINA,6,1,4.6,0,0,245,48.2,56.2,9.7,60.7,61.3,64.9,0.0,0,2,123,128,4.1,5,8
Basit Dennis,30364,DI,UMASS,4,0,-1.0,0,1,216,,80.2,72.5,58.9,79.0,71.1,0.0,0,0,10,10,10.0,1,1
Jeremy Rodriguez,30420,LB,UMASS,2,0,1.0,0,0,216,,70.6,66.0,59.7,69.9,73.6,0.0,0,0,5,5,20.0,1,1
Tyler Powell,30499,ED,N CAROLINA,10,0,3.1,0,0,245,46.9,54.7,58.6,60.6,59.0,57.6,17.6,3,1,194,198,5.2,10,14
Luke Elsner,30566,DI,UTEP,2,1,4.8,0,0,330,,58.8,77.5,49.6,69.5,76.5,0.0,0,0,26,26,3.8,1,4
Aaron Wade,30567,S,UTAH ST,1,1,8.0,0,0,329,,67.9,68.8,,67.1,79.6,0.0,0,0,6,6,0.0,0,1
Keelon Brookins,30622,S,WISCONSIN,1,0,,0,0,349,,60.0,63.7,,60.0,,,0,0,1,1,0.0,0,0
Jaylen Johnson,30663,DI,WASHINGTON,11,1,1.4,0,0,340,60.0,70.5,80.7,60.5,73.8,53.7,25.0,3,0,82,82,8.5,7,8
Yazeed Atariwa,30682,G,TOLEDO,4,0,1.5,0,0,316,,61.2,76.9,57.4,62.5,72.8,0.0,0,1,43,44,4.7,2,2
Marcus Whitfield,30685,S,TOLEDO,2,1,,0,0,316,60.0,65.3,64.1,,63.0,75.3,0.0,0,0,4,4,0.0,0,0
Kennedy Frazier,30686,LB,TOLEDO,1,0,7.0,0,0,316,,64.3,69.3,,64.5,75.3,0.0,0,0,6,7,0.0,0,1
Matt Preston,30729,LB,WASHINGTON,1,0,7.0,0,0,340,67.1,61.3,70.5,,49.5,25.1,33.3,1,0,4,4,0.0,0,2
Lubern Figaro,30731,CB,WISCONSIN,13,0,3.5,0,1,349,65.6,67.4,83.4,69.4,71.7,38.5,0.0,0,0,96,98,4.2,4,6
Nathan Braster,30735,DI,W MICHIGAN,11,7,2.8,1,0,347,63.2,69.2,66.6,60.6,72.3,45.4,22.6,7,1,210,217,5.2,11,17
Lucas Cherocci,30736,LB,W MICHIGAN,3,0,2.0,0,0,347,64.4,76.2,72.8,,76.4,80.4,0.0,0,0,20,20,15.0,3,4
T.J. Edwards,30737,LB,WISCONSIN,13,11,3.2,0,1,349,69.0,75.4,86.0,69.3,74.7,75.3,6.2,4,0,305,310,9.5,29,50
Shane Commodore,30786,S,W VIRGINIA,1,0,,0,0,343,52.9,54.0,70.2,,61.0,74.8,,0,0,6,6,0.0,0,0
Bayle Wolf,30839,LB,ARMY,2,0,,0,0,114,65.8,58.5,77.7,,47.7,78.8,,0,0,7,7,0.0,0,0
Nico Evans,30864,HB,WYOMING,1,0,,0,0,351,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Anthony Makransky,30865,S,WYOMING,1,1,5.0,0,0,351,63.8,57.8,71.6,59.3,53.8,26.8,50.0,2,0,29,29,0.0,0,1
Matt Sannella,30905,DI,ARMY,1,0,,0,0,114,,60.1,63.6,,60.0,,,0,0,1,1,0.0,0,0
Scott Washle,31104,LB,ARMY,6,1,2.0,0,0,114,90.4,91.4,74.8,72.6,78.2,80.4,0.0,0,0,19,19,10.5,2,2
Sione Tongamoa,31159,DI,CINCINNATI,8,3,3.5,0,0,138,,64.2,83.0,58.0,65.9,52.7,18.2,2,0,141,143,2.1,3,6
Colin Spencer,31170,ST,KANSAS,2,0,,0,0,198,,60.0,78.7,,60.0,,,0,0,2,2,0.0,0,0
D.J. Williams,31201,DI,KANSAS,4,1,1.0,0,0,198,,67.8,78.8,59.0,70.6,41.4,25.0,1,0,51,53,2.0,1,2
Darian Mills,31477,CB,S ALABAMA,5,0,,0,0,288,61.4,44.8,70.2,,33.7,,,0,0,11,11,0.0,0,0
Malcolm Buggs,31537,CB,S ALABAMA,7,0,9.0,0,0,288,65.8,66.7,78.8,57.8,66.9,74.8,0.0,0,0,27,27,0.0,0,1
Wade Forde,31657,DI,S ALABAMA,5,0,-1.0,0,0,288,60.0,60.0,0.0,57.6,75.4,70.2,0.0,0,1,9,9,11.1,1,1
Rodney Allen,31770,CB,MARSHALL,11,4,8.4,0,2,214,71.5,73.8,15.8,50.4,86.7,90.3,10.0,4,4,328,334,2.7,9,32
Kendall Gant,31806,S,MARSHALL,12,4,6.6,0,0,214,68.1,69.2,15.4,64.6,71.9,78.5,12.7,8,3,332,338,7.2,24,51
Hyleck Foster,31819,HB,MARSHALL,1,0,18.0,0,0,214,,62.3,60.0,,61.9,70.3,0.0,0,0,1,1,0.0,0,1
Tomell One,31914,DI,MARSHALL,3,2,3.2,0,0,214,63.4,62.6,81.9,75.9,51.6,77.7,0.0,0,0,93,96,4.3,4,6
Jordan Fogal,31943,S,UTAH,4,1,9.1,0,0,328,88.3,87.3,81.9,60.3,69.5,67.4,10.0,1,0,65,65,3.1,2,8
T'Qwan Robinson,32045,S,S ALABAMA,3,0,,0,0,288,60.0,62.1,67.9,,60.8,,,0,0,7,7,0.0,0,0
Owen Cole,32108,ST,TROY,1,0,,0,0,318,,60.1,60.0,,60.0,,,0,0,0,1,,0,0
Erikk Banks,32120,ST,VA TECH,1,0,,0,0,337,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Johnathan Galante,32123,CB,VA TECH,2,0,,0,0,337,63.3,64.5,65.8,,60.0,,,0,0,3,3,0.0,0,0
Christian Burks,32124,S,SMU,2,0,,0,0,287,,60.0,67.1,,60.0,,,0,0,3,3,0.0,0,0
Deandre Jordan,32128,S,MEMPHIS,4,0,9.0,0,0,218,82.6,80.2,74.8,,64.4,79.7,0.0,0,0,14,14,0.0,0,1
Trevon Forte,32146,CB,OHIO STATE,1,0,,0,0,260,,60.2,67.8,,60.0,,,0,0,4,4,0.0,0,0
Tony Pittman,32183,HB,MARSHALL,1,0,,0,0,214,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Sandy Anya,32191,CB,RUTGERS,1,0,,0,0,278,,61.4,68.6,,60.5,,,0,0,9,9,0.0,0,0
Kevin Ogwu,32199,CB,UTAH ST,1,0,,0,0,329,63.8,53.2,67.8,,52.6,28.3,,0,0,0,1,,0,0
Justin Falls,32223,ED,COLO STATE,2,1,6.0,0,0,144,64.9,62.0,74.0,56.8,58.6,78.9,0.0,0,0,6,6,16.7,1,1
Derek Babiash,32229,CB,S DIEGO ST,6,0,6.4,0,0,284,80.5,79.1,83.5,70.1,61.0,66.3,16.7,1,2,140,143,1.4,2,5
Elliot Blankenship,32245,S,LA TECH,8,1,4.4,0,0,208,45.7,59.3,78.0,71.5,69.0,66.8,14.3,1,0,49,50,6.1,3,5
Robert Kelley,32255,ST,MIDDLE TN,2,0,,0,0,224,60.0,62.5,64.6,,60.0,,,0,0,2,2,0.0,0,0
Frasier Hogan,32278,LB,LA TECH,1,0,,0,0,208,60.0,47.6,64.4,,60.0,,,0,0,1,1,0.0,0,0
Anthony Hines,32319,CB,MISSOURI,1,0,,0,0,229,61.1,61.8,66.9,,60.0,,,0,0,1,1,0.0,0,0
Kameron Miles,32333,ED,BOISE ST,8,4,1.3,0,0,120,61.2,64.1,78.6,47.4,69.8,73.9,0.0,0,0,81,82,2.5,2,3
Derrick Gore,32342,HB,ALABAMA,1,0,,0,0,103,,60.0,60.0,60.0,,,,0,0,1,1,0.0,0,0
Jaylyin Minor,32374,LB,CINCINNATI,9,5,2.8,0,1,138,67.0,81.8,77.6,58.6,88.9,76.4,8.3,2,0,84,86,16.7,14,17
Blake Keller,32388,ED,MARSHALL,12,5,2.1,0,0,214,63.6,66.0,66.0,64.2,64.1,44.2,19.2,5,1,213,216,5.2,11,16
Cam Darley,32448,LB,CHARLOTTE,3,0,5.0,0,0,136,62.4,60.6,68.1,,57.9,73.6,0.0,0,0,6,6,16.7,1,1
Jacky Dezir,32449,DI,KANSAS,8,2,0.3,0,0,198,56.5,60.6,79.1,58.9,62.3,75.2,0.0,0,0,68,69,4.4,3,3
Marshal Davis,32464,DI,OHIO,1,0,2.0,0,0,259,,63.3,68.6,,61.3,66.5,0.0,0,0,2,2,50.0,1,1
Michael Coley,32621,ST,TEXAS TECH,1,0,,0,0,315,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
DeAndre Farris,32759,CB,W KENTUCKY,7,0,,0,0,346,58.0,59.9,77.9,,66.4,78.5,,0,1,45,45,0.0,0,0
Deon Stewart,32874,WR,ARKANSAS,1,0,,0,0,111,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Robert Jackson Jr.,32876,CB,BOWL GREEN,7,4,11.0,0,0,122,72.0,73.5,23.8,,80.1,78.7,6.3,1,5,198,201,1.0,2,11
Devon Brewer,32882,CB,ARIZONA,1,0,,0,0,109,,60.0,65.9,,60.0,,,0,0,1,1,0.0,0,0
Jalen Sharp,32978,CB,ARMY,3,0,,0,0,114,63.5,63.9,74.4,,60.0,37.7,,0,0,8,8,0.0,0,0
Dane Jackson,32989,CB,PITTSBURGH,10,0,6.0,1,0,268,53.8,52.9,82.4,50.9,50.3,36.7,0.0,0,4,111,111,0.9,1,1
Jordan Hebert,33009,DI,OLE MISS,2,0,4.5,0,0,226,,67.8,72.4,57.6,68.4,72.4,0.0,0,0,9,9,11.1,1,2
Chris Finke,33014,WR,NOTRE DAME,1,0,,0,0,258,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Deshawn Applewhite,33046,WR,S ALABAMA,1,0,,0,0,288,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ron Smith,33048,CB,S DIEGO ST,8,8,5.6,0,0,284,62.0,64.4,83.1,58.3,71.3,75.5,4.8,1,0,191,192,2.1,4,12
Isaiah Langley,33053,CB,USC,4,0,6.5,0,0,326,34.0,39.9,75.9,,68.2,80.3,0.0,0,3,21,22,0.0,0,2
Jeffrey Hill,33056,CB,N ILLINOIS,1,0,,0,0,254,65.3,57.2,71.4,,45.0,28.3,,0,0,6,7,0.0,0,0
Roney Elam,33103,CB,TEXAS A&M,2,0,,0,0,312,65.3,65.8,75.4,,62.8,78.2,,0,0,19,19,0.0,0,0
DJ Dean,33108,CB,ARKANSAS,11,1,12.8,0,0,111,54.6,54.2,0.0,,59.5,77.0,16.7,1,1,108,109,0.9,1,4
Taj-Amir Torres,33109,CB,BOSTON COL,9,0,7.3,0,0,121,47.2,50.0,79.4,,64.0,65.9,0.0,0,1,60,61,1.7,1,3
Julius Lewis,33145,CB,TCU,6,0,4.3,0,0,305,57.4,61.1,83.3,76.3,71.3,80.9,20.0,1,1,153,156,1.3,2,4
Lawrence Cimino,33150,CB,RICE,2,0,,0,0,275,,60.3,65.6,,60.0,,,0,0,4,4,0.0,0,0
Cam Ordway,33178,CB,OLE MISS,2,0,,0,0,226,46.7,45.2,75.1,,48.9,23.8,100.0,1,0,25,27,0.0,0,0
Lukas Denis,33180,LB,BOSTON COL,10,0,6.0,0,0,121,65.8,64.3,80.6,,53.7,51.0,0.0,0,0,52,52,0.0,0,1
Kenny Iloka,33190,S,TCU,1,0,,0,0,305,60.6,63.3,68.0,,61.5,,,0,0,5,5,0.0,0,0
Darrell Brown,33225,WR,DOMINION,2,0,,0,0,263,,60.1,60.0,,60.0,,,0,0,2,2,0.0,0,0
Kei Beckham,33256,CB,KENTUCKY,1,0,,0,0,202,71.6,63.5,73.1,,44.2,73.5,,0,0,10,11,0.0,0,0
John Gillis,33258,CB,NAVY,1,0,,0,0,237,67.4,68.1,70.4,,60.4,74.2,,0,0,6,6,0.0,0,0
Andrew Robertson,33284,CB,HOUSTON,1,0,,0,0,182,64.9,65.4,70.9,,60.0,,,0,0,1,1,0.0,0,0
DeAnte Ford,33293,CB,KANSAS,2,0,,0,0,198,,60.9,68.3,,60.6,,,0,0,8,8,0.0,0,0
Kareem Ali,33353,CB,TEMPLE,2,0,,0,0,306,62.7,63.7,70.9,,60.0,,,0,0,5,5,0.0,0,0
DeAndre Baker,33356,CB,GEORGIA,9,6,8.9,0,0,173,77.0,75.3,83.7,70.6,60.2,71.9,18.8,3,1,238,240,0.8,2,7
Trey Spencer,33358,CB,LA TECH,2,0,,0,0,208,60.2,57.3,73.3,,60.0,,,0,0,6,6,0.0,0,0
Antonio Shenault,33362,CB,MINNESOTA,7,0,9.3,0,0,225,62.9,63.7,84.1,55.1,66.0,69.4,14.3,1,1,132,135,0.0,0,6
Keith Washington Jr.,33415,CB,MICHIGAN,1,0,,0,0,222,60.0,61.0,69.1,,60.0,,,0,0,4,4,0.0,0,0
David Rose,33430,CB,PURDUE,2,0,,0,0,273,65.5,66.2,74.9,,62.8,,,0,0,17,18,0.0,0,0
Vernon Walker III,33434,S,MIDDLE TN,3,0,,0,0,224,65.3,67.7,70.5,,60.0,,,0,0,6,6,0.0,0,0
Chris Stamps,33448,CB,MISS STATE,1,0,,0,0,227,61.3,62.1,63.7,,60.0,,,0,0,1,1,0.0,0,0
Amari Henderson,33456,CB,WAKE,10,1,36.0,1,0,339,59.5,61.3,85.4,,69.7,34.2,0.0,0,3,230,234,0.0,0,2
Dorian Walker,33457,CB,GA TECH,8,0,,0,0,176,63.3,64.3,78.3,,65.4,74.2,,0,0,41,42,0.0,0,0
Mike Little,33475,S,PURDUE,1,0,,0,0,273,42.2,45.5,75.4,,63.5,74.2,,0,0,26,26,0.0,0,0
Darveon Brown,33514,WR,ARK STATE,1,0,,0,0,113,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Shawn Wilson,33547,CB,OREGON ST,7,0,16.0,0,0,265,57.3,58.7,79.4,57.6,65.9,44.9,0.0,0,0,15,16,0.0,0,1
Malik Gant,33565,S,MARSHALL,6,0,19.3,0,0,214,60.0,70.5,72.3,,72.2,78.8,0.0,0,0,23,23,4.3,1,3
Brandon Mangram,33581,S,UMASS,1,0,6.0,0,0,216,64.0,66.7,69.5,,62.2,76.2,0.0,0,0,4,4,0.0,0,1
Shawn Payne,33585,CB,VA TECH,2,0,,0,0,337,63.9,65.0,71.2,,61.1,,,0,0,8,8,0.0,0,0
Ta'Corian Darden,33612,CB,W KENTUCKY,2,0,,0,0,346,78.5,77.4,74.6,60.0,62.0,29.1,,0,0,13,13,0.0,0,0
Jahque Alleyne,33657,S,VA TECH,3,1,3.0,0,0,337,63.0,66.9,71.8,,66.1,78.2,0.0,0,0,5,5,20.0,1,1
Jeff Clay,33662,S,S DIEGO ST,2,0,,0,0,284,72.6,61.7,73.8,58.1,50.5,28.0,100.0,1,0,7,7,0.0,0,0
Ernest Gunn,33665,CB,SO MISS,2,0,19.0,0,0,296,62.4,65.1,70.8,,64.7,74.2,0.0,0,0,9,9,0.0,0,1
Eric Lee Jr.,33681,CB,NEBRASKA,2,0,,0,0,238,54.2,55.7,71.9,,62.2,74.2,,0,0,9,9,0.0,0,0
Dameon Baber,33692,CB,NEVADA,12,6,9.1,0,1,239,51.6,58.5,89.2,56.5,66.8,48.3,27.1,19,2,527,533,3.0,16,45
Corey Kennedy,33712,S,N ILLINOIS,1,0,,0,0,254,,60.2,67.5,,60.0,,,0,0,4,4,0.0,0,0
Brayden Beard,33748,WR,CINCINNATI,1,0,,0,0,138,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Darryl Godfrey,33788,CB,UTSA,7,0,-5.0,0,0,331,60.9,58.7,79.1,65.7,49.2,32.0,66.7,2,0,15,16,6.7,1,1
Dehlon Preston,33797,CB,S JOSE ST,1,0,,0,0,285,62.2,63.4,71.2,,60.6,,,0,0,9,9,0.0,0,0
Mehdi El Attrach,33828,LB,BOSTON COL,7,0,2.0,0,0,121,50.5,57.5,77.2,59.7,68.7,22.2,0.0,0,0,31,31,3.2,1,1
Nicco Fertitta,33835,S,NOTRE DAME,6,1,8.3,0,0,258,58.7,57.3,0.0,60.0,66.5,37.8,30.0,3,3,56,57,1.8,1,6
Meiko Dotson,33902,CB,GA TECH,1,0,,0,0,176,64.6,65.3,70.0,,60.0,,,0,0,2,2,0.0,0,0
Joe Bergin,33913,S,NWESTERN,1,0,,0,0,256,64.5,64.3,71.1,,60.0,,,0,0,1,1,0.0,0,0
David Dowell,33941,CB,MICH STATE,4,1,19.3,0,0,223,36.2,42.8,77.9,,60.9,62.1,20.0,1,0,36,37,0.0,0,3
Chandler Hawkins,33949,S,S JOSE ST,4,0,7.3,0,0,285,54.6,58.6,77.1,,62.7,34.7,25.0,2,0,44,45,2.3,1,6
Max Regan,33956,S,ARMY,6,0,9.7,0,0,114,75.4,77.0,77.7,,73.3,83.0,0.0,0,0,26,26,3.8,1,3
Connor Lancia,33973,LB,TOLEDO,1,0,7.0,0,0,316,,66.9,67.3,,64.8,73.2,0.0,0,0,3,3,33.3,1,1
Montavious Atkinson,33983,LB,AUBURN,11,4,2.3,0,0,115,52.2,64.4,79.4,57.7,76.1,78.6,6.3,1,0,79,80,10.1,8,11
Denzel Fisher,33986,CB,UCLA,3,2,6.0,0,0,324,58.4,59.2,0.0,,72.8,80.3,0.0,0,3,40,41,0.0,0,1
Omar Hicks,33988,S,OREGON ST,6,0,8.6,0,0,265,65.2,69.8,78.8,60.7,73.4,66.9,0.0,0,0,19,19,10.5,2,5
Kyler Knudsen,34063,ST,TROY,1,0,,0,0,318,,60.1,60.0,,60.0,,,0,0,0,1,,0,0
Da'Quaun Jamison,34082,CB,C MICHIGAN,1,0,,0,0,134,,60.6,68.4,,60.0,,,0,0,5,5,0.0,0,0
Marcus Walker,34084,S,KENTUCKY,4,1,10.0,0,0,202,65.8,64.6,74.8,58.0,62.9,51.4,33.3,2,0,22,23,4.5,1,3
Xavier Lewis,34107,CB,LSU,3,1,,0,0,211,65.4,62.3,77.4,,52.3,61.7,50.0,1,0,20,22,0.0,0,0
Jeremiah Atoki,34135,LB,TEMPLE,5,0,8.0,0,0,306,66.8,57.1,77.7,56.1,48.7,51.8,0.0,0,0,42,42,0.0,0,1
TJ Warren,34151,CB,MISSOURI,7,2,8.8,0,0,229,57.9,62.2,10.5,64.0,76.0,82.2,0.0,0,1,111,111,3.6,4,13
Khalil Brooks,34161,LB,MIDDLE TN,13,3,7.0,0,0,224,68.4,68.3,85.4,61.2,65.5,66.6,14.3,2,0,129,133,3.9,5,9
Theron Williams,34165,S,LA TECH,1,0,,0,0,208,,60.0,62.1,,60.0,,,0,0,1,1,0.0,0,0
Jovante Moffatt,34207,S,MIDDLE TN,13,6,11.8,0,0,224,56.8,63.5,58.7,,75.4,90.0,9.1,4,2,417,425,1.7,7,34
Kris Boyd,34222,CB,TEXAS,11,0,11.1,1,1,311,68.4,68.2,0.0,51.9,76.2,69.4,13.3,2,5,328,334,0.3,1,13
Darnell Savage,34247,S,MARYLAND,12,2,8.3,0,0,215,54.9,59.9,87.0,70.5,64.9,60.9,26.3,10,1,349,358,3.2,11,26
Rico McGraw,34267,CB,GEORGIA,2,0,,0,0,173,64.2,61.0,73.9,,54.7,,,0,0,12,12,0.0,0,0
Adam Buirge,34330,S,N ILLINOIS,2,1,,0,0,254,67.2,74.2,94.9,,63.3,79.2,0.0,0,0,7,8,0.0,0,0
Denzel Goolsby,34355,CB,KANSAS ST,1,0,8.0,0,0,199,60.0,64.0,67.8,,61.5,76.2,0.0,0,0,3,3,0.0,0,1
Houston Robert,34359,CB,RICE,2,0,,0,0,275,59.4,60.8,73.7,,63.2,,,0,0,19,19,0.0,0,0
Darius Gilbert,34362,S,HOUSTON,2,0,12.0,0,0,182,66.2,67.2,72.2,,62.8,79.5,0.0,0,0,4,4,25.0,1,1
Jarvis Wilson,34366,S,GEORGIA,1,0,,0,0,173,64.4,47.2,72.7,,34.7,20.3,100.0,2,0,8,8,0.0,0,0
Marshe' Terry,34384,S,UCONN,1,0,,0,0,146,63.0,62.7,69.6,,60.0,,,0,0,1,1,0.0,0,0
Jordan George,34389,S,AKRON,5,4,6.9,0,0,102,65.8,63.1,82.2,83.2,53.0,33.4,29.2,7,0,183,188,3.8,7,13
Tyson Cisrow,34393,ST,UTAH,1,0,,0,0,328,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jeremiah Dadeboe,34398,CB,BUFFALO,3,0,,0,0,126,63.5,64.2,69.5,,60.1,74.3,,0,0,8,8,0.0,0,0
Reid Miller,34400,CB,ARKANSAS,6,1,2.5,0,0,111,62.3,56.2,76.2,,50.4,49.4,25.0,1,0,27,27,7.4,2,2
Anthony Davis,34404,LB,TOLEDO,3,0,,0,0,316,55.6,47.5,76.1,60.0,45.3,22.3,100.0,1,0,14,14,0.0,0,0
Denzel Johnson,34405,S,CLEMSON,6,0,28.0,0,0,140,49.9,53.2,77.2,,61.1,46.6,0.0,0,1,31,32,0.0,0,1
Daishaun Grimes,34409,LB,TEMPLE,2,0,,0,0,306,61.0,29.7,71.0,,28.3,,,0,0,6,6,0.0,0,0
Logan Moragne,34418,HB,ARK STATE,1,0,,0,0,113,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Darryl Lewis,34437,ED,LA TECH,7,1,3.7,0,0,208,54.5,55.6,77.9,87.8,39.6,63.9,12.5,1,0,36,37,13.9,5,6
Will Sunderland,34449,S,OKLAHOMA,5,1,18.0,0,0,261,76.6,76.2,83.7,59.2,70.7,85.4,0.0,0,0,58,59,0.0,0,1
McKinley Whitfield,34450,S,TULSA,13,5,6.2,1,0,320,82.2,77.5,87.9,62.0,62.8,75.0,14.3,5,1,201,207,6.0,12,25
J.K. Britt,34477,ST,N CAROLINA,1,0,,0,0,245,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Aaron Pue,34495,S,IDAHO,2,1,,0,0,185,51.6,47.3,71.4,,55.7,74.8,0.0,0,0,5,5,0.0,0,0
Dev Lamour,34503,S,BUFFALO,9,0,4.9,0,0,126,52.6,54.1,83.5,60.0,56.4,44.4,25.0,4,1,137,139,4.4,6,12
Christian Campbell,34534,CB,GA TECH,1,0,,0,0,176,53.0,49.4,68.0,,54.3,,,0,0,6,6,0.0,0,0
Denzel Feaster,34561,LB,KANSAS,7,0,6.2,0,0,198,76.8,67.2,77.0,53.9,55.7,37.8,25.0,2,0,35,36,8.6,3,6
Gerold Bright,34612,HB,UTAH ST,1,0,,0,0,329,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kaulana Apelu,34619,LB,OREGON,7,1,5.5,0,0,264,68.9,60.8,81.8,56.2,51.8,45.2,27.3,6,0,94,99,9.6,9,15
Anthony Ratliff-Williams,34629,WR,N CAROLINA,1,0,,0,0,245,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Zack Baun,34632,ED,WISCONSIN,5,4,0.7,0,0,349,52.9,57.4,82.9,65.0,55.6,41.5,30.0,3,0,37,37,5.4,2,3
Michael Eke,34634,S,HOUSTON,3,0,,0,0,182,64.4,61.5,74.5,,55.0,26.3,100.0,1,0,8,8,0.0,0,0
Ray Buford Jr.,34671,CB,MINNESOTA,7,0,3.3,0,0,225,62.3,63.6,80.9,,71.5,62.0,0.0,0,2,27,29,11.1,3,3
Alonzo Craighton,34672,CB,MINNESOTA,2,0,8.0,0,0,225,68.2,68.9,76.6,60.0,65.3,79.6,0.0,0,0,15,15,0.0,0,1
Breck Turner,34682,HB,E MICHIGAN,1,0,,0,0,160,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jarvis Miller,34689,CB,PENN STATE,4,0,,0,0,266,62.6,63.4,72.9,,61.1,,,0,0,9,9,0.0,0,0
Freddie Phillips Jr.,34731,ST,NC STATE,1,0,,0,0,248,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Juwan Taylor,34751,LB,GEORGIA,3,0,,0,0,173,51.3,47.5,72.3,,56.2,73.6,,0,0,8,8,0.0,0,0
Eli Gates,34755,LB,MARSHALL,5,0,-1.0,0,0,214,62.5,64.8,75.0,,63.6,74.3,0.0,0,0,21,22,4.8,1,1
Ayron Monroe,34783,S,PENN STATE,2,0,,0,0,266,48.1,49.6,73.1,,60.0,,,0,0,5,5,0.0,0,0
Akeem Davis-Gaither,34788,LB,APP STATE,7,2,4.0,0,0,108,70.5,72.4,83.4,67.8,69.4,74.9,0.0,0,0,37,37,2.7,1,2
Grayson Miller,34790,S,MICH STATE,4,0,6.8,0,0,223,68.3,66.9,81.5,59.2,62.4,89.5,0.0,0,0,74,74,4.1,3,9
Micah Morel,34814,S,UMASS,1,0,,0,0,216,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jacob Huff,34815,S,MINNESOTA,3,1,4.0,0,0,225,51.8,53.2,78.0,82.0,46.4,55.5,33.3,1,1,18,19,5.6,1,1
