player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Ruben Hunter,35902,LB,OKLAHOMA,2,1,,0,0,261,66.1,70.9,72.2,,68.7,76.3,0.0,0,0,4,4,0.0,0,0
Darrien McNair,35905,LB,N TEXAS,1,0,6.7,0,0,251,48.9,45.7,73.6,,52.2,53.8,25.0,1,0,11,11,9.1,1,3
Markevis Davis,35931,S,CHARLOTTE,7,4,13.0,0,0,136,60.3,61.3,82.7,60.0,61.7,86.9,5.6,1,0,120,121,0.8,1,13
Landis Durham,35938,LB,TEXAS A&M,2,0,,0,0,312,63.6,70.2,72.6,57.5,71.0,73.6,,0,0,9,9,0.0,0,0
Anthony Flory,35948,LB,APP STATE,11,4,7.2,0,0,108,63.9,61.3,80.8,53.4,58.7,59.5,16.7,2,0,80,80,3.8,3,6
Austin Smith,35950,LB,TENNESSEE,7,1,1.5,0,0,307,53.6,53.5,78.3,51.7,60.5,78.3,0.0,0,0,19,19,5.3,1,2
Brogan Barry,35951,S,KANSAS ST,1,0,,0,0,199,78.2,76.2,70.5,,60.0,,,0,0,4,4,0.0,0,0
Kameron Kelly,35978,S,S DIEGO ST,13,7,9.3,1,0,284,47.6,51.0,61.0,57.3,58.5,57.9,24.2,8,3,370,376,1.6,6,18
Josh Smith,35991,ED,VANDERBILT,6,0,1.0,0,0,333,72.2,65.1,81.5,62.6,56.3,29.8,50.0,1,0,27,27,3.7,1,1
Adrian Hynson,35995,S,UTEP,9,0,6.2,0,0,330,56.6,62.0,78.4,68.4,65.9,69.9,16.7,1,0,52,53,5.8,3,5
Grant Watanabe,36011,LB,COLORADO,6,3,3.7,0,0,143,47.5,56.1,80.5,60.7,63.6,72.8,13.0,3,0,75,76,14.7,11,17
Austin Wyatt-Thayer,36055,LB,S DIEGO ST,9,1,4.4,0,0,284,57.6,63.6,78.7,57.7,70.6,83.6,0.0,0,0,50,50,8.0,4,9
Tyree Johnson,36058,S,FIU,10,2,8.9,0,0,166,67.5,66.9,39.4,85.8,62.0,76.9,17.1,7,1,241,243,2.5,6,32
Justin Ferguson,36067,S,W MICHIGAN,1,0,,0,0,347,60.6,60.9,67.4,,60.0,,,0,0,1,1,0.0,0,0
Tyler Ching,36068,DI,UNLV,1,0,,0,0,325,,46.8,72.0,58.8,49.9,,,0,0,5,5,0.0,0,0
Joe Koshuta,36076,LB,VA TECH,3,0,2.5,0,0,337,63.0,66.3,79.0,63.5,63.6,75.2,0.0,0,0,14,14,7.1,1,2
Amir Ealey,36092,ED,SYRACUSE,3,1,,0,0,304,,64.8,76.7,72.4,54.9,71.1,0.0,0,0,19,19,0.0,0,0
Jon Michael Edwards,36095,DI,SO MISS,4,0,1.0,0,0,296,,71.3,76.8,66.1,70.0,71.1,0.0,0,0,14,14,0.0,0,1
Quintin Hampton,36105,LB,UCF,5,2,1.7,0,0,323,29.3,51.0,78.7,57.7,76.2,51.0,15.4,2,0,47,48,17.0,8,9
Trey Lomax,36115,S,S DIEGO ST,5,2,2.0,0,0,284,73.8,77.1,0.0,57.6,85.3,72.7,0.0,0,1,34,37,14.7,5,6
Josh Thomas,36116,S,APP STATE,7,2,19.0,0,0,108,57.8,60.4,78.3,60.0,65.0,45.7,25.0,1,0,39,39,0.0,0,1
Na'im McGee,36120,S,S DIEGO ST,14,6,3.7,0,0,284,73.5,74.0,49.7,56.0,72.4,62.5,19.0,11,1,387,394,6.2,24,41
Parker Baldwin,36125,S,S DIEGO ST,5,1,2.0,0,0,284,86.6,85.2,75.9,,69.2,65.6,33.3,1,0,14,14,7.1,1,1
Carson Lydon,36140,LB,VA TECH,2,0,-1.5,0,0,337,50.9,52.9,74.1,53.2,66.6,76.1,0.0,0,0,8,8,25.0,2,2
Nate Howard,36144,ED,MISSOURI,10,1,0.9,0,0,229,57.7,65.4,24.8,61.3,69.9,60.7,10.0,1,1,66,68,9.1,6,8
Stephen Forester,36173,ED,UTEP,2,0,0.5,0,0,330,60.8,72.4,74.5,54.0,82.1,76.1,0.0,0,0,5,5,40.0,2,2
Chase Dahlquist,36189,CB,UTSA,1,0,22.0,0,0,331,,52.0,67.5,,51.9,28.7,50.0,1,0,6,6,0.0,0,1
John Bonney,36191,CB,TEXAS,12,3,7.2,0,0,311,55.0,54.9,87.3,58.6,52.9,57.9,38.5,5,3,252,255,0.4,1,5
Antonio Reed,36196,S,NEBRASKA,1,1,,0,0,238,63.1,61.8,77.2,59.2,57.6,81.2,0.0,0,0,6,6,0.0,0,0
Jordan Thompson,36240,DI,NWESTERN,13,4,2.1,0,0,256,60.0,62.0,52.2,57.0,64.9,79.3,6.7,1,1,155,156,6.5,10,10
Austin Bryant,36248,ED,CLEMSON,12,1,4.1,0,0,140,67.2,67.8,84.8,64.7,64.5,83.8,0.0,0,0,101,101,10.9,11,15
Breylin Mitchell,36259,ED,TCU,6,0,3.8,0,0,305,63.8,66.8,77.1,60.9,62.3,75.8,0.0,0,0,18,18,16.7,3,4
Boosie Whitlow,36263,ED,S CAROLINA,11,4,2.4,0,0,289,60.8,57.7,84.3,58.2,55.0,44.2,17.6,3,0,123,125,5.7,7,10
Shameik Blackshear,36281,DI,S CAROLINA,2,0,11.5,0,0,289,60.0,66.6,74.5,61.8,57.2,72.4,0.0,0,0,3,3,0.0,0,2
Derek Wilder,36300,LB,DOMINION,1,0,,0,0,263,,60.7,63.9,,60.0,,,0,0,1,1,0.0,0,0
Osa Masina,36311,LB,USC,9,3,3.4,0,0,326,36.5,52.0,82.1,65.8,65.8,54.1,19.0,4,0,92,93,8.7,8,14
Dustin McWhorter,36317,ED,TEXAS ST,1,0,,0,0,314,,60.3,65.2,60.0,60.0,,,0,0,1,1,0.0,0,0
Kyle Phillips,36340,ED,TENNESSEE,5,1,0.0,0,0,307,60.0,53.7,0.0,58.3,57.5,74.8,0.0,0,1,16,17,6.3,1,1
Brandon Boyce,36341,DI,DUKE,13,11,2.2,1,1,154,60.7,66.1,55.2,58.1,70.4,73.6,9.1,2,1,156,157,3.2,5,9
Colin Castagna,36348,DI,PENN STATE,1,0,,0,0,266,,49.9,67.8,60.0,56.5,,,0,0,2,2,0.0,0,0
Qaadir Sheppard,36471,ED,SYRACUSE,9,0,3.5,0,0,304,64.3,60.1,81.6,58.6,53.9,49.6,33.3,1,0,54,55,1.9,1,2
Landon Beck,36474,ED,TEXAS ST,3,0,4.0,0,0,314,,55.7,76.7,65.6,50.4,72.2,0.0,0,0,35,35,2.9,1,2
Ryan Bee,36551,ED,MARSHALL,11,10,2.1,0,0,214,66.0,67.9,71.2,53.9,75.5,83.2,2.3,1,2,224,226,9.8,22,32
Raymond Wright,36552,DI,ARMY,2,0,,0,0,114,,61.8,68.9,,60.7,,,0,0,3,3,0.0,0,0
Quay Picou,36616,DI,TENNESSEE,5,1,,0,0,307,58.9,51.3,76.1,53.5,53.4,69.7,0.0,0,0,17,18,0.0,0,0
Kengera Daniel,36627,ED,KENTUCKY,5,2,3.0,0,0,202,62.0,53.0,78.8,64.1,47.7,58.8,0.0,0,0,28,28,3.6,1,1
Chauncey Rivers,36669,DI,GEORGIA,3,0,1.0,0,0,173,,58.8,74.9,57.5,59.9,77.5,0.0,0,0,17,17,23.5,4,4
Jalen Green-Stewart,36783,ED,GA SOUTHRN,6,0,2.5,0,0,174,,60.8,77.1,57.7,60.9,72.2,0.0,0,0,30,30,13.3,4,4
Duke Hwang,36786,DI,BUFFALO,5,0,-1.0,0,0,126,,55.6,76.5,54.0,58.2,69.7,0.0,0,0,24,24,4.2,1,1
Michael Barnett,36829,DI,GEORGIA,8,2,3.0,0,0,173,,56.7,76.1,55.5,57.5,46.9,25.0,1,0,41,42,2.4,1,1
Albert Huggins,36862,DI,CLEMSON,5,2,1.5,0,0,140,,69.7,76.9,64.3,68.9,75.1,0.0,0,0,38,38,5.3,2,2
Demone Kemp,36942,DI,TROY,3,0,5.0,0,0,318,,42.4,74.7,56.1,41.3,69.7,0.0,0,0,21,21,4.8,1,1
Nyquan Harris,36958,DI,MARSHALL,12,5,3.0,0,0,214,55.5,65.8,80.7,53.8,74.6,80.9,0.0,0,1,102,103,12.7,13,15
Ross Donelly,36961,DI,OLE MISS,6,2,2.3,0,0,226,,62.4,83.1,56.6,64.0,71.8,0.0,0,0,54,55,3.7,2,3
Jason Smith,37007,DI,MARSHALL,9,4,1.4,0,0,214,,56.4,79.7,59.4,54.9,79.3,0.0,0,0,93,93,7.5,7,9
Ammir Aziz,37031,DI,UNLV,1,0,,0,0,325,,53.8,70.5,59.1,55.6,,,0,0,5,5,0.0,0,0
Brad Murry,37146,DI,S ALABAMA,4,0,5.0,0,0,288,,58.4,75.3,57.8,58.5,69.7,0.0,0,0,22,22,0.0,0,1
Joshua Allen,37227,S,MIAMI OH,10,0,7.6,0,0,221,55.3,58.1,0.0,60.0,72.4,74.2,0.0,0,2,87,88,3.4,3,5
Dion Henrique,37273,CB,NEW MEX ST,4,0,5.0,0,0,242,59.9,62.9,76.2,,69.2,78.5,0.0,0,0,31,32,3.2,1,2
Shy Tuttle,37279,DI,TENNESSEE,6,2,3.3,0,1,307,,75.7,80.0,58.0,83.5,76.7,0.0,0,0,70,72,5.7,4,6
Trevon Sanders,37329,DI,TROY,12,4,2.8,0,0,318,,58.3,60.9,61.2,57.3,75.6,3.4,1,1,205,207,9.3,19,24
Najee Tucker,37406,S,CHARLOTTE,7,2,9.3,0,0,136,50.1,52.9,0.0,60.0,70.3,68.1,16.7,2,2,100,101,0.0,0,8
Courtney Wallace,37417,DI,LA TECH,13,1,1.7,0,0,208,60.0,59.3,81.5,57.6,59.8,50.5,0.0,0,0,78,82,2.6,2,3
John Gleason,37448,S,AIR FORCE,1,0,,0,0,101,60.9,61.6,70.1,,60.0,,,0,0,4,4,0.0,0,0
Leon Thornton,37458,WR,INDIANA,3,1,4.0,0,0,190,71.4,72.2,78.6,60.0,70.0,68.7,0.0,0,0,48,48,0.0,0,1
Kameron Eloph,37497,G,HOUSTON,3,0,4.0,0,0,182,60.0,62.9,0.0,56.0,71.2,72.4,0.0,0,4,18,18,5.6,1,1
Tyler Jackson,37573,CB,AIR FORCE,3,0,,0,0,101,71.4,71.7,74.7,,60.6,73.5,,0,0,8,8,0.0,0,0
T.J. Griffin,37589,CB,MARSHALL,3,0,8.0,0,0,214,67.0,68.0,75.9,,66.2,73.5,0.0,0,0,25,25,0.0,0,1
Unknown Player (MS),37591,CB,MISS STATE,1,0,,0,0,227,,60.4,68.2,,60.0,,,0,0,4,4,0.0,0,0
Paul Swanson,37603,LB,ARK STATE,3,1,9.0,0,0,113,62.7,54.4,74.6,,47.5,27.8,40.0,2,0,17,17,0.0,0,2
John Allen,37636,DI,AIR FORCE,1,0,,0,0,101,,54.3,71.9,59.5,55.5,,,0,0,5,5,0.0,0,0
Cristian Garcia,37676,LB,FLORIDA,1,0,,0,0,163,62.5,67.3,73.1,60.0,67.0,,,0,0,9,9,0.0,0,0
Matt Evans,37692,LB,AIR FORCE,2,0,,0,0,101,62.2,62.5,77.3,59.9,60.9,72.2,,0,0,4,4,0.0,0,0
DeAndre Watkins,37704,CB,GA SOUTHRN,1,0,,0,0,174,,60.0,66.9,,60.0,,,0,0,3,3,0.0,0,0
Kyle Floyd,37713,ED,AIR FORCE,2,0,,0,0,101,64.4,64.6,72.7,,60.0,,,0,0,2,2,0.0,0,0
Kevin Pierre-Louis,37808,S,COLO STATE,13,13,7.5,0,0,144,74.8,74.9,65.2,57.3,73.1,71.3,12.7,10,3,443,452,4.5,20,56
Hershey Walton,37810,DI,TEMPLE,14,5,1.7,0,0,306,59.3,67.7,46.5,67.0,68.4,82.1,3.8,1,2,194,197,7.7,15,20
Joseph Peterson,37843,LB,GA STATE,12,17,4.4,0,1,175,58.0,73.2,61.3,55.4,82.4,86.0,4.4,4,2,371,378,11.3,42,70
Alfonso Horner,37857,ED,AKRON,12,3,2.7,0,0,102,,55.3,82.7,60.4,48.4,49.7,14.3,1,0,84,89,2.4,2,3
JaKevin Jackson,37871,LB,W MICHIGAN,2,1,,0,0,347,64.0,52.8,72.1,59.1,38.2,73.6,0.0,0,0,6,6,0.0,0,0
Ne'Quan Phillips,37872,CB,HAWAII,11,2,9.6,0,0,180,60.3,64.6,53.0,65.3,76.3,74.2,16.7,5,2,389,398,3.1,12,23
Marrell Jackson,37873,S,HAWAII,10,2,11.0,1,0,180,70.7,70.5,48.6,63.3,68.3,62.2,23.7,9,2,343,351,2.0,7,27
Michael Glatczak,37884,S,KANSAS,12,4,7.1,0,0,198,50.5,50.9,87.4,59.0,51.5,62.3,15.8,6,1,335,342,2.4,8,28
Nathan Carpenter,37887,S,OHIO,8,7,7.0,0,0,259,70.3,72.4,86.6,55.9,77.1,88.1,7.7,1,0,123,127,1.6,2,5
Watson Tautuiaki,37888,DI,OHIO,12,2,1.3,0,0,259,,50.1,55.5,53.2,50.5,61.4,6.7,1,1,148,150,7.4,11,12
Aaron Macer,37890,S,OHIO,7,2,6.0,0,0,259,77.9,65.7,79.4,58.8,34.8,71.2,20.0,1,0,41,42,2.4,1,2
Sam Richardson,37895,CB,IOWA STATE,8,0,11.0,0,0,193,58.5,60.6,80.6,,70.1,43.5,0.0,0,0,70,70,0.0,0,1
Desmond Jackson,37896,DI,TEXAS,11,9,3.5,0,0,311,68.3,72.3,86.4,70.1,67.0,73.6,6.5,2,0,206,208,5.8,12,20
Nick Thomason,37905,LB,LA TECH,12,16,2.2,0,1,208,56.5,65.9,88.4,55.8,73.8,48.9,16.9,12,0,298,309,10.1,30,43
Jordan Frost-Dixon,37906,S,MIDDLE TN,3,0,,0,0,224,37.4,38.1,75.4,60.0,49.1,22.2,100.0,1,0,13,13,0.0,0,0
Demetrius Alston,37910,DI,TEXAS TECH,13,2,2.9,0,0,315,62.2,46.1,85.8,54.5,39.9,36.6,16.7,3,0,320,324,2.5,8,13
Jonathan Rose,37915,CB,NEBRASKA,9,1,9.5,0,0,238,66.7,64.6,84.1,58.8,49.1,69.6,37.5,3,0,160,167,0.6,1,4
Mark Scarpinato,37959,DI,PITTSBURGH,8,0,3.3,1,0,268,69.7,65.0,41.6,57.9,70.7,74.9,0.0,0,1,55,56,3.6,2,3
DeMarion Harper,37970,DI,S ALABAMA,11,11,2.5,0,0,288,57.6,64.8,56.9,55.0,70.8,75.6,6.4,3,2,364,373,6.9,25,33
Tanner Strickland,37973,DI,GA STATE,2,0,-1.0,0,0,175,,73.1,74.8,66.6,70.2,74.6,0.0,0,0,10,10,10.0,1,2
Samuel Oyenuga,37992,CB,NEW MEX ST,4,1,26.0,0,0,242,45.1,48.0,77.0,,59.1,79.6,0.0,0,0,30,30,0.0,0,1
Yoshoub Timms,37996,DI,MINNESOTA,8,5,2.3,0,0,225,,61.5,85.4,57.5,61.9,79.5,6.7,1,0,162,166,2.5,4,9
Ja'karri Thomas,38000,LB,VANDERBILT,7,1,3.0,0,0,333,66.3,71.9,76.8,68.0,70.3,82.1,0.0,0,0,22,22,13.6,3,4
Larry Franklin,38007,CB,UMASS,1,0,4.0,0,0,216,65.6,63.4,79.9,55.2,61.4,49.7,50.0,1,0,22,24,0.0,0,1
Dartez Jacobs,38024,S,GA STATE,1,0,,0,0,175,81.7,80.6,72.6,,60.0,76.4,,0,0,1,1,0.0,0,0
Roland Ladipo,38041,CB,AIR FORCE,14,7,7.5,0,1,101,73.9,76.1,85.8,66.2,78.2,88.1,9.3,4,4,365,373,4.4,16,32
Lester Thomas,38045,S,FAU,6,1,8.5,1,0,165,54.3,55.5,82.2,,59.3,86.6,25.0,1,1,67,69,0.0,0,2
Kevin Carrasco,38065,S,USC,1,0,,0,0,326,63.3,63.9,70.8,,60.0,,,0,0,4,4,0.0,0,0
Gabriel Guilbee-Rodriguez,38069,LB,E MICHIGAN,5,0,1.5,0,0,160,53.8,49.6,77.6,56.7,52.3,46.5,0.0,0,0,16,16,12.5,2,2
Elijah Mitchell,38075,CB,NEVADA,13,3,13.5,0,0,239,68.5,70.5,86.4,59.6,75.0,87.4,8.3,1,0,336,345,0.6,2,8
Terry Richardson,38085,CB,MICHIGAN,1,0,,0,0,222,63.9,63.6,70.6,,60.0,,,0,0,1,1,0.0,0,0
Anthony Zappone,38107,LB,E MICHIGAN,7,16,4.7,0,0,160,63.1,49.1,40.6,60.6,43.9,80.6,9.3,4,1,269,272,5.2,14,23
Ernie Robinson III,38110,LB,NC STATE,2,1,1.5,0,0,248,51.0,69.1,71.5,59.5,86.4,77.6,0.0,0,0,5,5,40.0,2,2
Deion Sanders Jr.,38129,CB,SMU,4,0,,0,0,287,68.5,68.9,77.1,,64.8,27.9,,0,0,36,37,0.0,0,0
Rashad Jackson,38143,LB,N TEXAS,4,1,4.0,0,0,251,52.1,55.4,73.8,66.8,56.0,28.2,25.0,1,0,33,34,0.0,0,2
Brian Walker,38144,CB,N CAROLINA,6,2,7.6,0,0,245,70.4,72.6,87.4,62.9,76.8,65.4,12.5,1,0,170,170,1.2,2,5
Devontre'a Tyler,38223,LB,MARSHALL,13,9,3.6,1,0,214,46.5,45.9,1.1,54.9,53.3,56.1,21.1,8,4,278,279,4.7,13,21
Reggie Coates,38250,DI,WASH STATE,8,0,4.0,0,0,341,60.0,55.1,78.0,60.9,49.2,70.2,0.0,0,0,26,26,0.0,0,1
Mark Meyers,38263,CB,MICH STATE,2,1,,0,0,223,39.0,43.7,74.2,,62.6,42.4,0.0,0,0,6,6,0.0,0,0
Cedric Dozier,38267,CB,CAL,9,1,11.5,0,0,130,59.9,62.0,81.2,,68.8,74.2,0.0,0,0,117,119,0.9,1,4
Troy Reeder,38268,LB,PENN STATE,12,12,3.4,0,0,266,54.8,58.8,86.4,69.0,58.7,62.7,15.8,9,0,319,323,8.2,26,36
Tee Shepard,38281,CB,OLE MISS,5,0,,0,0,226,62.6,57.8,0.0,,52.2,28.1,100.0,1,1,39,39,0.0,0,0
Christian Lezzer,38285,LB,BOSTON COL,2,0,4.0,0,0,121,61.0,63.0,71.7,56.8,64.5,74.8,0.0,0,0,12,12,8.3,1,1
Shawn Burgess-Becker,38286,CB,ALABAMA,1,0,,0,0,103,,60.0,63.7,,60.0,,,0,0,1,1,0.0,0,0
Jamal Davis II,38297,LB,PITTSBURGH,1,0,,0,0,268,62.4,60.0,74.8,55.2,60.0,,,0,0,1,1,0.0,0,0
Patrick Amara Jr.,38299,S,PITTSBURGH,10,2,9.5,0,0,268,55.6,56.7,83.9,,59.3,49.7,27.3,3,0,99,99,3.0,3,6
Fred Ulu-Perry,38310,G,UCLA,2,1,4.5,0,0,324,,51.3,75.1,60.0,51.4,71.8,0.0,0,1,22,22,4.5,1,2
DaQuan Hawkins-Muckle,38327,DI,GEORGIA,9,1,3.5,0,0,173,,46.1,8.4,56.1,48.2,73.8,0.0,0,1,53,53,3.8,2,2
Bryson Echols,38330,CB,TEXAS,1,1,8.0,0,0,311,53.2,54.4,74.7,59.3,59.8,52.6,33.3,1,0,20,20,0.0,0,1
C.J. Jennings,38335,CB,WYOMING,4,1,20.3,0,0,351,68.2,69.9,80.8,,72.3,77.0,0.0,0,0,67,68,1.5,1,4
Desmond Frye,38338,S,VA TECH,8,2,4.1,0,0,337,44.3,43.7,80.6,56.3,43.5,43.3,23.8,5,1,141,144,6.4,9,14
J.R. Reed,38339,CB,TULSA,7,2,4.5,0,0,320,30.8,32.5,76.7,,52.6,51.0,33.3,2,0,20,21,5.0,1,2
Jake Kearney,38365,LB,CAL,10,4,2.8,0,0,130,59.0,66.6,84.4,70.8,68.2,68.9,15.0,3,0,126,127,5.6,7,13
Antoine Albert,38382,CB,CAL,4,0,8.0,0,0,130,58.1,61.1,76.7,,68.2,78.3,0.0,0,0,24,25,0.0,0,2
A.J. Greathouse,38383,CB,CAL,1,0,,0,0,130,,60.0,63.9,,60.0,,,0,0,1,1,0.0,0,0
De'Zhon Grace,38389,CB,CAL,2,0,,0,0,130,63.3,63.8,74.8,,61.8,,,0,0,13,14,0.0,0,0
Gaetano DeMattei,38397,S,HAWAII,5,0,4.3,0,0,180,41.4,46.9,81.0,75.0,56.1,42.1,27.3,3,0,71,75,5.6,4,8
Hakeem Allonce,38403,DI,CINCINNATI,1,0,,0,0,138,,60.8,70.0,58.2,60.9,,,0,0,3,3,0.0,0,0
Kimoni Fitz,38409,ED,CINCINNATI,12,4,2.3,0,0,138,52.4,52.6,63.4,55.2,54.2,69.6,7.1,1,1,171,175,3.5,6,9
Eperone Moananu,38417,DI,HAWAII,5,3,3.7,0,0,180,,62.1,80.0,57.0,62.4,73.6,0.0,0,0,47,48,2.1,1,3
Linden Stephens,38426,CB,CINCINNATI,13,1,9.5,3,0,138,56.2,58.6,84.7,,66.5,78.9,8.3,1,6,289,296,0.3,1,10
Taijuan Thomas,38429,CB,STANFORD,3,0,,0,0,300,63.2,64.2,81.3,,64.9,37.6,,0,0,26,27,0.0,0,0
Chris Burton,38436,DI,CINCINNATI,11,2,2.0,0,0,138,58.4,57.2,84.5,58.2,55.9,62.3,7.7,1,0,166,169,3.0,5,10
Julian Gener,38439,LB,HAWAII,10,11,3.3,0,1,180,56.1,75.8,86.1,77.2,79.9,65.8,16.3,15,2,365,373,13.4,49,66
Graham Stewart,38458,LB,UCONN,13,5,2.6,0,0,146,62.0,64.7,71.2,56.2,70.9,50.7,15.9,7,1,401,410,5.2,21,32
Kory Rasmussen,38462,DI,HAWAII,13,5,3.2,0,0,180,84.6,54.2,45.0,61.7,50.5,74.1,2.9,1,4,384,393,5.2,20,28
James Atkins,38478,DI,UCONN,1,0,,0,0,146,60.0,65.0,71.9,54.7,60.0,,,0,0,1,1,0.0,0,0
Jon Hicks,38494,LB,UCONN,5,0,4.8,0,0,146,50.4,52.6,75.6,,62.1,33.9,20.0,1,0,9,10,22.2,2,4
Makani Kema-Kaleiwahea,38496,ED,HAWAII,10,1,2.3,0,0,180,62.6,57.8,59.7,63.3,52.9,48.5,25.0,4,2,200,207,5.0,10,11
Dejaun Butler,38497,CB,HAWAII,2,0,1.0,0,0,180,66.6,57.5,74.8,55.6,43.5,28.7,50.0,1,0,41,42,2.4,1,1
Jordan Watkins,38509,DI,STANFORD,7,0,-1.5,0,0,300,,57.3,77.9,59.2,55.2,72.2,0.0,0,1,31,31,6.5,2,2
Nick Vitale,38521,CB,UCONN,1,0,,0,0,146,72.8,73.8,70.3,,60.0,76.6,,0,0,1,1,0.0,0,0
Cortez Broughton,38524,DI,CINCINNATI,12,6,2.9,0,0,138,65.7,69.1,62.4,64.1,69.0,83.3,0.0,0,1,217,224,7.4,16,22
Matthew Adams,38526,LB,HOUSTON,11,6,4.6,0,0,182,48.2,66.7,83.7,61.2,76.4,87.8,0.0,0,0,170,170,7.1,12,27
Joshua Donovan,38529,S,HAWAII,1,0,4.0,0,0,180,,60.0,70.5,,59.9,73.2,0.0,0,0,7,7,14.3,1,1
Meffy Koloamatangi,38539,DI,HAWAII,8,2,3.4,0,0,180,62.6,51.9,80.4,57.8,47.1,61.4,10.0,1,0,133,135,3.0,4,7
Marquise Copeland,38540,DI,CINCINNATI,10,2,3.2,0,0,138,60.0,55.2,83.6,51.7,57.8,43.6,12.5,1,0,106,109,1.9,2,5
Mike Tyler,38541,ED,STANFORD,12,3,3.9,0,0,300,60.9,71.6,83.8,69.0,69.0,67.0,0.0,0,0,50,51,10.0,5,7
Lyndon Johnson,38557,DI,CINCINNATI,12,1,2.1,0,0,138,58.1,62.7,50.7,59.4,66.9,65.9,0.0,0,1,126,128,3.2,4,8
Folorunso Fatukasi,38558,DI,UCONN,12,5,2.3,0,2,146,67.9,79.7,67.4,70.8,79.4,61.1,13.2,5,1,301,309,7.6,23,28
Maurice Hurst,38563,DI,MICHIGAN,13,9,1.1,1,0,222,61.3,88.6,12.9,89.7,86.0,73.6,0.0,0,4,173,179,9.2,16,17
Quenton Meeks,38566,CB,STANFORD,13,1,6.8,0,0,300,71.4,71.0,90.9,55.3,65.7,51.8,22.2,2,1,215,221,1.4,3,6
Alijah Holder,38567,CB,STANFORD,13,1,8.9,0,0,300,75.1,72.6,2.8,,62.3,84.7,16.7,2,4,220,226,1.8,4,9
Kellen Jones,38570,LB,WISCONSIN,1,0,-4.0,0,0,349,,78.8,69.4,,72.3,72.2,0.0,0,0,3,3,33.3,1,1
Sheriden Lawley,38585,DI,UCONN,1,0,,0,0,146,,56.2,74.8,55.3,60.0,,,0,0,1,1,0.0,0,0
Cameron Stapleton,38586,ED,UCONN,13,1,4.3,0,0,146,68.1,63.5,84.1,68.6,52.9,32.1,25.0,3,0,145,149,2.8,4,8
Eric Wilson,38587,LB,CINCINNATI,13,24,5.2,0,1,138,63.5,71.3,87.4,68.7,72.4,77.3,9.0,8,0,299,308,10.7,32,57
Kennedy Tulimasealii,38592,DI,HAWAII,13,9,1.0,1,1,180,65.6,74.1,0.0,78.5,76.7,57.9,15.6,10,12,435,442,8.5,37,45
Brady Pallante,38595,DI,MICHIGAN,4,0,,0,0,222,66.2,60.5,75.3,69.7,40.5,68.7,,0,0,8,8,0.0,0,0
Tevarua Eldridge,38598,LB,HAWAII,1,0,,0,0,180,,60.0,65.7,,60.0,,,0,0,1,1,0.0,0,0
Tshumbi Johnson,38600,WR,CINCINNATI,1,1,14.0,0,0,138,60.0,54.8,71.5,,67.4,77.0,0.0,0,0,14,14,0.0,0,1
Mustafa Branch,38602,LB,STANFORD,1,0,2.0,0,0,300,73.3,77.6,71.7,,64.6,78.7,0.0,0,0,4,4,25.0,1,2
Malik Clements,38629,S,CINCINNATI,10,0,10.8,0,0,138,60.7,62.0,82.3,55.1,64.9,66.9,25.0,2,0,102,105,2.9,3,6
Zeno Choi,38635,DI,HAWAII,6,1,3.7,1,0,180,,53.1,29.0,57.0,54.3,76.0,0.0,0,1,91,94,1.1,1,3
Ben Edwards,38641,S,STANFORD,6,0,,0,0,300,67.4,64.7,78.9,,54.0,24.4,100.0,1,0,30,30,0.0,0,0
Jeremy Patterson,38642,DI,WISCONSIN,1,0,,0,0,349,,49.8,69.5,59.7,56.9,,,0,0,2,2,0.0,0,0
Arrington Farrar,38652,CB,WISCONSIN,3,0,,0,0,349,28.1,29.4,73.6,64.4,60.8,21.1,,0,0,9,9,0.0,0,0
Malachi Mageo,38653,ED,HAWAII,7,0,0.0,0,0,180,49.1,59.3,81.0,58.2,63.5,73.0,0.0,0,0,47,48,2.1,1,1
Tre Bell,38664,CB,VANDERBILT,9,0,-1.0,0,0,333,65.8,65.9,80.0,59.6,63.7,75.4,0.0,0,0,61,63,6.6,4,4
Latarius Brady,38667,DI,MEMPHIS,13,5,2.4,0,0,218,58.9,53.8,55.0,58.1,52.9,71.3,7.7,1,1,199,200,2.5,5,7
Phillip Sumpter,38683,CB,MEMPHIS,2,0,,0,0,218,74.2,76.0,79.7,66.6,67.3,81.9,,0,0,9,9,0.0,0,0
Andrew McCleneghen,38686,ED,SMU,12,7,2.2,0,1,287,69.6,67.3,53.7,66.5,65.3,72.1,12.5,4,2,298,303,5.4,16,21
Elie Nabushosi,38693,ED,SMU,3,2,3.7,0,0,287,,59.3,77.5,55.6,60.7,77.2,16.7,1,0,29,29,3.4,1,3
Tere Calloway,38714,S,NEVADA,2,0,,0,0,239,68.1,55.5,75.2,,31.7,29.1,100.0,1,0,17,18,0.0,0,0
Dezwan Polk-Campbell,38741,LB,PURDUE,2,0,4.5,0,0,273,60.0,69.9,68.6,,68.7,79.8,0.0,0,0,8,8,25.0,2,4
