player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Carson Donnelly,77816,S,CLEMSON,6,0,7.5,0,0,140,77.8,77.2,72.8,,68.1,81.0,0.0,0,0,18,18,0.0,0,2
Kendarin Ray,77823,S,TULSA,12,16,9.7,0,1,320,78.5,69.3,89.9,58.0,56.8,54.6,20.0,16,1,427,431,3.5,15,48
Bryson Powers,77824,S,TULSA,12,16,5.4,0,1,320,68.2,73.8,86.0,71.5,76.0,61.1,16.1,14,0,331,335,10.0,33,57
Daiquain Jackson,77826,S,TULSA,11,3,6.6,0,0,320,62.7,58.8,79.7,60.0,51.5,39.9,31.3,5,0,71,71,8.5,6,8
Larry Brooks,77832,S,TULANE,14,15,6.4,0,1,319,77.0,75.3,29.8,47.6,72.3,73.6,11.3,8,2,413,422,3.4,14,48
Macon Clark,77834,S,TULANE,14,1,2.3,0,1,319,71.2,69.0,67.4,57.5,66.2,52.0,17.6,6,1,434,443,3.9,17,27
Patrick Fields,77835,S,STANFORD,11,7,7.4,0,0,300,56.4,57.6,42.7,73.7,58.3,66.0,17.5,7,1,234,241,6.4,15,26
Christian Morgan,77838,S,BAYLOR,11,14,4.0,0,1,118,66.4,71.7,0.0,63.4,86.4,70.3,13.0,6,4,299,299,5.0,15,26
Kanion Williams,77840,S,OKLA STATE,1,1,2.0,0,0,262,65.6,74.0,72.3,,78.3,79.0,0.0,0,0,8,8,0.0,0,1
Jarrick Bernard-Converse,77841,CB,LSU,13,3,12.4,2,0,211,79.2,76.9,13.4,,70.1,86.5,0.0,0,3,283,288,1.1,3,11
Jason Taylor II,77842,S,OKLA STATE,13,12,8.4,0,0,262,76.9,72.2,89.9,56.5,60.2,68.5,15.9,11,0,379,384,4.2,16,46
Davon Ferguson,77852,CB,BOWL GREEN,2,1,8.5,0,0,122,69.6,69.1,0.0,67.3,69.5,39.6,0.0,0,1,29,29,3.4,1,2
Malcolm Lee,77861,S,BALL ST,12,9,7.6,0,2,117,62.4,67.2,56.8,60.3,73.6,66.4,18.0,11,1,395,402,4.8,19,41
Jamison Collier,77863,CB,OHIO,1,0,,0,0,259,28.1,27.6,71.0,,60.0,21.8,,0,0,2,2,0.0,0,0
Jalen Hooks,77865,CB,AKRON,10,2,5.2,0,0,102,49.5,51.9,23.6,56.8,67.8,71.3,11.1,1,6,153,155,2.0,3,6
Jordan Young,77956,WR,FAU,1,0,,1,0,165,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Jehlani Galloway,77971,WR,W MICHIGAN,1,0,,0,0,347,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jasiah Provillon,78012,WR,NC STATE,1,0,,0,0,248,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Devin Carter,78013,WR,NC STATE,1,0,,0,0,248,60.0,60.5,99.9,,60.0,,,0,1,1,1,0.0,0,0
Drew Swinney,78023,WR,CLEMSON,1,0,,0,0,140,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ja'Kori Morgan,78075,TE,HOUSTON,1,0,,0,0,182,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Drake Stoops,78087,WR,OKLAHOMA,1,0,,0,0,261,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Tayvonn Kyle,78131,CB,IOWA STATE,11,1,3.6,0,0,193,57.6,54.2,86.2,60.0,41.3,27.3,38.5,5,1,160,165,2.5,4,7
Tory Spears,78134,S,TEXAS ST,10,17,6.1,0,1,314,51.7,64.2,37.9,67.9,85.5,66.7,11.5,7,1,259,263,5.8,15,37
DaShon Bussell,78169,CB,W MICHIGAN,1,0,9.0,0,0,347,56.7,51.4,0.0,58.3,56.2,78.3,0.0,0,1,16,16,0.0,0,1
Boogie Knight,78211,WR,LA MONROE,1,0,,0,0,209,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Decorian Patterson,78673,CB,MIDDLE TN,13,4,9.8,0,0,224,76.8,76.1,86.4,48.5,70.3,87.5,4.5,1,3,344,347,2.3,8,17
Que Reid,78694,S,JAMES MAD,11,4,2.3,0,0,197,61.2,63.0,16.4,63.6,68.1,59.6,23.1,3,1,128,130,3.1,4,6
Chris Chukwuneke,78703,CB,JAMES MAD,9,2,2.5,0,0,197,55.6,61.6,28.2,61.9,78.4,75.1,7.1,1,1,111,112,6.3,7,11
Praise Okorie,78783,WR,LA TECH,1,0,,0,0,208,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Zach Peterson,78807,WR,MICHIGAN,1,0,,0,0,222,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Yusuf Ali,78841,WR,MIDDLE TN,1,0,,0,0,224,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Gunnar Henderson,78849,WR,TCU,1,0,,0,0,305,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
NaJee Thompson,78869,CB,GA SOUTHRN,12,1,12.3,2,0,174,68.1,67.9,38.9,70.3,63.8,79.7,0.0,0,2,252,253,0.4,1,10
Tank Dell,78874,WR,HOUSTON,1,0,,0,0,182,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Smoke Harris,78918,WR,LA TECH,1,0,,0,0,208,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Tahj Magee,78919,WR,LA TECH,1,1,,0,0,208,,60.0,60.0,,60.0,,0.0,0,0,1,1,0.0,0,0
Brodrick Calhoun,78987,CB,LA TECH,5,2,2.3,0,1,208,63.0,67.9,81.3,55.9,82.0,75.3,0.0,0,0,38,39,13.2,5,7
Justin Birdsong,79002,S,GA SOUTHRN,13,7,9.4,0,0,174,73.7,63.5,45.0,65.1,46.5,45.9,26.8,11,1,280,285,1.4,4,23
Teldrick Ross,79003,S,MIDDLE TN,13,4,7.1,1,0,224,63.0,62.8,86.9,76.4,57.7,60.7,21.4,9,5,328,331,2.7,9,29
Dexter Lawson Jr.,79030,CB,APP STATE,12,0,8.2,1,0,108,63.9,65.1,84.9,,67.0,55.0,16.7,1,2,258,262,1.2,3,5
Cincere Mason,79045,S,KANSAS ST,11,5,8.3,0,0,199,88.4,74.5,83.5,54.3,43.7,51.5,25.9,7,0,131,132,6.9,9,15
Francis Meehan,79071,S,JAMES MAD,9,4,7.0,0,0,197,57.5,61.2,82.9,58.3,67.2,40.3,10.5,2,0,142,143,3.5,5,13
Mari Wingard,79076,CB,GA SOUTHRN,2,1,-6.0,0,0,174,59.3,64.4,74.0,60.0,73.3,80.1,0.0,0,0,18,18,5.6,1,1
Charles Shelton IV,79183,CB,ARK STATE,1,0,-13.0,0,0,113,,64.9,60.0,,60.0,74.4,0.0,0,0,1,1,100.0,1,1
Quae Drake,79192,ED,LA MONROE,12,12,4.7,0,0,209,86.7,70.9,90.1,57.3,66.2,66.8,14.3,6,0,349,358,4.9,17,24
Steven Shaw,79205,DI,LA TECH,2,0,,0,0,208,,58.6,72.6,55.3,62.2,,,0,0,2,3,0.0,0,0
Parker Devine,79211,DI,GA SOUTHRN,13,7,2.7,0,0,174,60.0,60.9,82.5,61.1,60.3,50.1,5.9,1,0,165,169,3.0,5,9
Jorden Starling,79217,ED,MIDDLE TN,12,4,2.6,0,0,224,60.0,64.0,82.5,60.3,64.3,39.4,18.2,2,0,85,88,5.9,5,5
Dillon Springer,79218,ED,GA SOUTHRN,13,5,3.6,1,0,174,69.8,61.5,61.4,55.1,63.3,57.3,14.3,4,2,329,332,4.3,14,19
Quin Williams,79223,ED,GA SOUTHRN,5,5,3.0,0,0,174,74.3,79.1,82.6,76.3,71.6,57.6,15.8,3,0,95,97,9.5,9,11
Kaylen Wright,79230,DI,GA SOUTHRN,1,0,,0,0,174,,63.5,64.4,,60.0,,,0,0,1,1,0.0,0,0
Michael Taylor,79311,ED,OHIO,4,0,,0,0,259,60.0,43.5,77.4,48.0,48.8,23.1,,0,0,9,9,0.0,0,0
Warren Dabney,79351,DI,W MICHIGAN,12,9,1.5,0,0,347,81.3,68.3,68.6,65.8,64.9,61.3,7.7,2,1,290,298,4.5,13,15
Jordan Branch,79367,DI,MIDDLE TN,9,3,0.7,1,1,224,78.2,78.3,60.9,55.3,82.0,68.6,7.1,1,1,143,144,5.6,8,10
D.J. Jackson,79375,DI,LA TECH,5,0,1.5,0,0,208,,47.5,82.2,57.4,44.2,69.3,0.0,0,0,61,61,3.3,2,2
Quent Titre,79386,DI,RICE,13,8,1.7,0,0,275,60.0,65.7,66.9,61.8,67.0,50.0,10.0,3,1,234,242,7.7,18,19
Jon Ferguson,79412,LB,GA SOUTHRN,4,1,2.5,0,0,174,53.2,53.1,70.7,,56.9,25.8,40.0,2,0,13,13,15.4,2,2
Josh Carr Jr.,79454,ED,SO MISS,2,0,,0,0,296,60.9,53.2,0.0,59.7,61.2,24.9,,0,1,9,9,0.0,0,0
Mateo Jackson,79503,LB,JAMES MAD,5,4,-0.4,0,0,197,47.3,65.5,74.5,55.4,79.7,83.3,0.0,0,0,32,32,15.6,5,5
Chance Bates,79513,LB,E CAROLINA,13,7,2.9,0,0,156,35.1,55.1,82.3,46.9,79.0,69.0,10.5,4,0,140,141,11.4,16,27
Marcus Cushnie,79548,ED,UMASS,12,12,1.7,0,0,216,62.0,81.8,72.2,81.7,75.3,69.6,6.7,3,1,282,291,9.2,26,30
Nick Hampton,81162,ED,APP STATE,9,8,4.1,0,1,108,69.9,84.3,88.9,85.3,74.5,77.2,8.3,2,0,174,176,5.7,10,14
Jordan Mitchell,81163,LB,APP STATE,1,1,4.0,0,0,108,72.2,80.6,72.6,,72.2,77.8,0.0,0,0,11,11,9.1,1,1
Logan Doublin,81165,LB,APP STATE,11,21,2.7,0,0,108,78.1,87.5,83.0,77.3,87.7,86.3,3.8,2,0,186,190,12.9,24,30
Trey Cobb,81166,LB,APP STATE,6,3,3.8,0,0,108,59.3,64.7,81.0,70.7,65.8,52.9,8.7,2,0,126,127,7.9,10,18
Tyler Bird,81168,LB,APP STATE,12,8,2.4,0,0,108,65.7,78.8,80.5,86.4,81.4,49.9,17.9,7,0,142,143,12.0,17,24
Merlin Robertson,81171,LB,ARIZONA ST,12,15,3.4,1,0,110,47.8,51.0,39.0,69.5,50.6,68.0,11.5,6,3,374,381,5.6,21,31
Andrew Parker,81176,LB,APP STATE,11,10,3.0,0,1,108,53.6,65.3,48.4,72.4,72.3,55.8,13.3,6,1,224,229,8.5,19,29
Bumper Pool,81177,LB,ARKANSAS,11,19,2.7,0,0,111,51.9,67.6,83.6,67.9,76.1,67.4,6.8,4,0,241,247,9.5,23,36
Brandon Hawkins,81198,LB,BOISE ST,5,3,3.4,0,0,120,66.1,52.7,76.0,,45.8,50.3,27.3,3,0,47,48,4.3,2,5
Cincir Evans,81209,LB,MEMPHIS,13,7,3.2,0,0,218,63.8,64.4,43.9,60.7,65.7,40.9,22.6,7,1,166,169,6.6,11,17
Jamar Darboe,81213,LB,COAST CAR,2,1,6.0,0,0,141,68.3,66.3,73.7,70.8,54.2,65.5,25.0,1,0,14,15,7.1,1,2
Andrew Chatfield Jr.,81219,ED,OREGON ST,12,6,2.5,0,0,265,89.3,78.7,37.2,70.8,73.7,62.1,12.5,2,2,106,107,3.8,4,8
Rian Fields,81226,LB,FRESNO ST,4,0,5.0,0,0,169,60.0,56.4,70.8,60.0,56.5,75.7,0.0,0,0,8,8,12.5,1,2
Justin Scola,81230,S,COAST CAR,1,0,,0,0,141,,60.0,68.5,,60.0,,,0,0,1,1,0.0,0,0
Jacob Hollins,81242,LB,TEMPLE,11,8,2.5,0,0,306,76.0,67.6,79.5,75.2,54.7,60.2,17.2,5,0,140,142,8.6,12,16
James Miller,81243,LB,S ALABAMA,13,7,4.4,0,0,288,61.3,64.7,17.4,68.7,66.4,65.4,10.0,4,2,189,194,8.5,16,29
Cam Jones,81244,LB,INDIANA,5,13,3.2,0,0,190,56.5,78.1,82.6,70.9,89.3,79.4,2.3,1,0,142,146,14.8,21,30
Aaron Casey,81245,LB,INDIANA,11,21,2.8,0,0,190,59.8,79.7,87.4,81.9,79.5,54.2,11.7,9,0,321,326,9.0,29,47
Joe Evans,81247,ED,IOWA,13,15,2.3,0,0,192,57.5,73.0,88.3,76.3,65.3,74.0,6.3,2,0,205,208,5.4,11,15
Jayden McDonald,81249,LB,TROY,3,1,2.3,0,0,318,65.7,61.3,77.7,78.6,43.6,40.2,28.6,2,0,49,51,6.1,3,4
Dillon Doyle,81254,LB,BAYLOR,13,19,4.4,0,0,118,64.0,76.4,20.2,66.2,80.4,75.6,11.1,9,2,334,334,9.0,30,53
Seth Benson,81255,LB,IOWA,13,28,2.9,0,0,192,78.0,84.1,90.6,70.4,86.0,79.2,10.4,8,1,377,381,6.4,24,41
Logan Klemp,81257,LB,IOWA,8,2,1.3,0,1,192,44.5,71.4,81.3,56.9,86.2,79.5,0.0,0,0,57,57,3.5,2,3
DeAndre Square,81267,LB,KENTUCKY,9,12,2.5,0,0,202,66.6,76.0,84.6,72.9,76.8,80.7,11.6,5,0,164,167,14.6,24,26
Lorenzo McCaskill,81272,LB,KANSAS,13,13,4.4,0,0,198,52.5,51.3,0.0,68.2,56.3,87.7,4.2,2,4,221,223,6.3,14,33
Kris Moncrief,81273,LB,LA LAFAYET,13,11,2.4,0,0,207,68.3,71.9,19.5,62.3,75.9,62.2,10.4,5,2,225,230,10.7,24,32
Jourdan Quibodeaux,81275,LB,LA LAFAYET,13,25,3.4,0,0,207,61.5,66.0,22.7,59.9,69.5,64.9,10.6,9,2,321,328,10.0,32,51
AJ Riley,81279,ED,LA LAFAYET,11,4,2.2,0,0,207,72.8,71.8,87.5,58.0,72.2,75.0,7.1,1,0,115,118,6.1,7,9
Micah Baskerville,81281,LB,LSU,13,22,4.4,0,0,211,64.0,70.6,57.3,65.1,74.2,72.3,7.5,6,2,302,307,10.6,32,52
Hunter Faust,81283,LB,LSU,1,0,7.0,0,0,211,60.0,66.4,66.1,,62.1,73.6,0.0,0,0,1,1,0.0,0,1
Jared Small,81284,LB,LSU,1,0,0.0,0,0,211,70.9,79.6,69.9,,70.2,73.6,0.0,0,0,6,6,16.7,1,1
Ahmad McCullough,81291,LB,MARYLAND,12,11,3.5,0,0,215,49.9,54.2,39.4,66.1,58.2,79.9,8.8,3,1,168,173,7.7,13,20
Durell Nchami,81292,ED,MARYLAND,13,2,2.3,1,0,215,68.8,67.3,69.7,69.5,59.9,55.9,16.7,3,1,211,215,5.2,11,13
David Brownlee,81297,ED,MARYLAND,1,0,9.0,0,0,215,61.0,67.9,73.4,65.8,61.7,72.2,0.0,0,0,3,3,0.0,0,1
Chase Kline,81302,LB,E MICHIGAN,12,24,5.4,0,0,160,48.7,70.2,28.7,61.6,84.3,65.3,10.1,8,3,304,314,8.2,25,47
Thomas Rush,81306,ED,MINNESOTA,13,4,2.1,0,1,225,89.6,76.5,90.6,63.5,73.4,70.2,12.5,3,0,228,230,6.1,14,17
Braelen Oliver,81307,LB,MINNESOTA,12,6,3.6,1,0,225,60.4,58.0,36.0,54.4,58.8,40.6,23.8,5,2,128,131,5.5,7,10
Mariano Sori-Marin,81309,LB,MINNESOTA,13,22,3.3,0,0,225,43.0,60.3,54.1,60.3,73.6,72.2,14.3,10,1,278,284,9.4,26,38
Jacquez Jones,81311,LB,KENTUCKY,7,10,3.1,0,0,202,65.3,73.6,80.8,75.7,74.4,87.6,3.7,1,0,108,109,12.0,13,16
Nathaniel Watson,81317,LB,MISS STATE,13,23,2.4,0,0,227,63.7,70.0,52.9,65.7,72.7,84.2,2.8,2,1,291,298,11.0,32,47
Aaron Brule,81318,LB,MICH STATE,12,5,1.1,0,0,223,61.9,65.9,86.5,70.9,60.0,30.7,25.0,5,0,171,173,4.7,8,10
Jett Johnson,81319,LB,MISS STATE,13,19,3.3,0,0,227,59.2,66.7,86.4,66.7,69.1,73.0,6.5,4,1,316,323,7.9,25,39
Chad Bailey,81323,LB,MISSOURI,11,18,2.1,0,0,229,89.8,84.2,50.9,66.4,75.5,76.2,11.3,6,1,270,277,8.9,24,29
Josiah Bradley,81331,LB,NEVADA,10,4,5.1,0,0,239,59.0,58.8,79.4,57.6,58.8,67.0,13.3,2,0,91,94,5.5,5,9
Jack Powers,81332,ED,E CAROLINA,12,0,3.3,1,1,156,50.4,55.9,27.8,59.1,63.5,45.6,9.1,1,1,74,75,9.5,7,10
Dylan Horton,81335,ED,TCU,15,6,2.4,0,0,305,59.3,75.8,85.9,71.3,74.6,68.6,5.7,2,0,309,315,6.5,20,27
K.D. Davis,81340,LB,N TEXAS,14,25,4.1,0,1,251,67.9,72.3,61.5,64.3,76.8,79.9,11.2,12,1,442,452,9.0,40,70
Larry Nixon III,81342,LB,N TEXAS,14,21,6.7,0,0,251,56.2,66.6,0.0,78.0,71.2,61.9,16.0,15,4,334,340,7.5,25,58
Ovie Oghoufo,81347,ED,TEXAS,13,19,2.0,1,0,311,51.5,64.4,53.5,63.1,70.7,73.4,5.4,2,3,299,302,4.7,14,16
Shayne Simon,81349,LB,PITTSBURGH,13,9,3.9,0,1,268,90.8,76.7,82.3,58.0,65.6,63.6,10.0,3,0,219,223,5.5,12,18
Bo Bauer,81350,LB,NOTRE DAME,5,1,2.3,0,0,258,64.7,66.4,77.2,55.7,67.2,51.3,33.3,2,0,36,36,2.8,1,3
Teradja Mitchell,81351,LB,OHIO STATE,1,0,,0,0,260,,60.0,66.0,,60.0,,,0,0,1,1,0.0,0,0
Dallas Gant,81352,LB,TOLEDO,14,30,4.1,0,1,316,78.8,80.0,88.1,62.5,75.5,66.1,10.9,10,0,410,420,8.5,35,52
Matthew Tago,81356,LB,S JOSE ST,2,0,-1.5,0,0,285,33.9,43.6,76.8,51.0,66.9,77.6,0.0,0,0,12,12,16.7,2,2
John McCartan,81357,ED,OREGON ST,11,8,2.4,0,0,265,73.8,68.7,89.4,58.2,70.3,59.4,9.1,2,0,170,171,5.3,9,12
Isaiah Tufaga,81358,LB,HAWAII,7,10,4.0,0,0,180,49.2,39.5,36.8,56.8,37.1,49.8,17.9,7,1,190,192,7.9,15,22
Charlie Katshir,81362,LB,PENN STATE,7,2,1.4,0,0,266,68.2,71.8,77.1,69.9,68.3,47.2,22.2,2,0,42,42,7.1,3,5
Deion Jennings,81371,LB,RUTGERS,11,18,2.3,0,0,278,76.3,76.1,51.4,72.9,71.8,70.0,11.1,8,2,273,280,11.4,31,46
Viliami Fehoko Jr.,81376,ED,S JOSE ST,12,18,2.0,2,0,285,64.2,90.9,40.7,90.2,87.4,57.1,12.1,7,3,256,259,10.9,28,33
Kyle Harmon,81377,LB,S JOSE ST,12,24,3.7,1,0,285,31.3,55.8,0.0,74.6,71.7,56.6,13.8,11,5,340,346,7.9,27,45
Walter Yates III,81383,LB,UCF,14,5,3.4,0,0,323,37.5,45.5,0.0,70.1,53.2,52.8,15.2,7,2,200,200,12.0,24,34
Jamall Hickbottom,81395,DI,S ALABAMA,12,4,1.8,0,0,288,,66.3,80.2,59.1,69.8,51.4,11.1,1,0,61,61,4.9,3,4
Brian Johnson,81411,LB,TULSA,9,3,4.3,0,0,320,65.3,66.0,79.9,64.0,63.7,34.0,23.1,3,0,60,60,5.0,3,7
KJ Robertson,81421,LB,TROY,13,8,4.3,0,0,318,51.3,55.4,54.8,60.4,59.4,57.2,10.9,5,1,288,291,6.9,20,33
Antonio Showers,81422,ED,TROY,13,4,3.8,0,0,318,64.1,70.3,59.3,65.5,70.3,64.7,14.3,2,1,142,145,3.5,5,8
Jalen Rayam,81425,LB,MIDDLE TN,13,2,3.5,0,0,224,54.8,57.8,79.9,66.7,55.8,61.4,15.0,3,0,128,129,8.6,11,15
Nikia Eason Jr.,81426,ED,UAB,12,1,1.1,0,0,321,57.7,69.6,82.4,73.9,62.0,57.8,10.0,1,0,42,42,16.7,7,8
Bo Calvert,81431,ED,UCLA,13,6,3.4,0,0,324,57.9,62.8,62.9,58.7,67.1,72.0,5.3,1,1,147,150,4.8,7,12
Andrew Mata'Afa,81439,LB,UTAH,7,0,6.0,0,0,328,61.5,64.1,79.2,51.9,70.4,57.3,0.0,0,0,45,45,8.9,4,4
Elijah Shelton,81442,ED,UNLV,11,4,3.1,0,1,325,73.7,75.4,90.4,68.3,73.9,64.7,15.4,6,0,315,317,7.6,24,29
Cal Wallerstedt,81450,LB,UTEP,12,15,3.1,0,1,330,44.8,66.7,87.7,73.1,73.4,57.9,15.4,12,0,274,282,13.1,36,51
Trumane Bell II,81452,DI,UTSA,13,4,-0.4,0,0,331,64.8,72.2,83.6,63.0,73.8,73.9,6.3,1,0,154,159,6.5,10,11
Elijah McAllister,81455,ED,VANDERBILT,12,3,2.7,0,0,333,66.6,66.9,53.1,59.0,67.1,58.1,12.5,2,1,113,114,7.1,8,11
Alex Brown,81456,ED,VANDERBILT,2,0,-1.0,0,0,333,,58.9,76.5,56.6,60.1,73.0,0.0,0,0,14,14,7.1,1,1
Jackson Sirmon,81458,LB,CAL,12,22,5.0,0,0,130,78.9,77.8,89.0,79.7,68.4,84.7,5.5,4,0,361,367,6.4,23,47
Edefuan Ulofoshio,81459,LB,WASHINGTON,5,3,2.3,0,0,340,58.0,49.4,76.1,62.6,41.9,70.5,14.3,1,0,40,41,2.5,1,3
MJ Tafisi Jr.,81460,LB,UTAH ST,8,21,2.0,0,0,329,56.5,75.8,86.5,67.8,80.6,61.3,13.8,9,0,245,248,12.7,31,35
Zion Tupuola-Fetui,81461,ED,WASHINGTON,13,1,5.5,0,0,340,34.8,63.0,41.2,69.5,71.1,43.4,11.8,2,3,132,133,5.3,7,14
DJ Schramm,81524,LB,BOISE ST,14,27,2.8,0,1,120,62.4,75.0,85.4,74.7,76.5,70.4,10.7,11,0,413,416,11.1,46,65
Jalen Sami,81527,DI,COLORADO,12,9,4.2,0,1,143,57.1,58.5,86.3,59.0,57.3,50.8,11.5,3,0,254,260,3.1,8,14
Akeem Smith,81529,DI,GA STATE,8,1,1.6,0,0,175,,53.6,47.1,57.4,53.6,24.3,40.0,6,1,113,114,4.4,5,8
Henry Chibueze,81697,DI,MARYLAND,12,7,3.2,1,0,215,,54.3,83.9,59.1,50.2,42.8,19.2,5,1,119,120,5.9,7,14
Christopher Love,81755,DI,NEVADA,7,4,2.5,0,1,239,66.0,59.4,43.9,58.3,58.3,59.1,11.1,1,1,96,98,3.1,3,4
Ulumoo Ale,81926,DI,WASHINGTON,11,4,2.0,0,0,340,60.0,55.8,47.2,58.6,55.6,40.7,15.4,2,1,120,125,3.3,4,7
Gage Harty,81928,ED,WASHINGTON,1,0,,0,0,340,,56.7,72.4,55.5,60.0,,,0,0,2,2,0.0,0,0
JH Tevis,81953,DI,INDIANA,12,10,1.4,0,0,190,57.5,58.9,84.2,52.4,63.4,40.5,17.2,5,0,223,228,5.8,13,14
Brenton Cox Jr.,81957,ED,FLORIDA,8,12,3.1,1,0,163,59.3,67.3,43.8,68.7,66.1,52.9,15.2,5,2,184,189,5.4,10,16
Jontrey Hunter,81961,LB,GA STATE,10,12,3.3,0,1,175,69.3,71.5,86.1,76.3,68.2,31.6,26.3,15,1,318,322,7.5,24,30
Caleb Tannor,81970,ED,NEBRASKA,12,9,5.4,0,0,238,46.5,59.8,73.3,62.7,63.4,67.7,8.3,3,1,291,292,5.2,15,24
Eli'jah Winston,81983,ED,NEVADA,9,7,4.7,0,0,239,75.3,64.1,48.7,64.0,58.8,55.6,14.3,3,2,206,209,2.4,5,11
Ron Stone Jr.,81989,ED,WASH STATE,13,7,3.0,0,0,341,73.5,68.2,73.8,65.5,63.1,67.7,11.5,3,1,238,241,5.0,12,16
Bryce Carpenter,82101,QB,COAST CAR,1,0,,0,0,141,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Steven Comstock,82116,S,FRESNO ST,9,0,6.8,0,0,169,50.6,52.9,0.0,57.0,66.1,52.6,20.0,1,1,65,65,1.5,1,4
Reese Taylor,82132,CB,PURDUE,12,4,7.8,1,0,273,63.9,64.2,41.9,,66.3,57.3,26.1,6,6,257,261,1.6,4,13
Tyler Friday,82153,ED,OHIO STATE,8,2,3.5,0,0,260,,77.8,79.9,71.0,75.6,54.9,20.0,1,0,39,39,2.6,1,2
Cody Anderson,82158,DI,OREGON ST,7,0,2.5,0,0,265,60.0,55.8,77.7,62.0,50.0,29.3,33.3,1,0,25,25,8.0,2,2
Nick Tarburton,82162,ED,PENN STATE,13,2,0.6,1,0,266,44.8,61.8,66.4,64.2,62.8,49.8,18.2,4,1,160,165,8.8,14,16
Charles Coleman III,82166,DI,S ALABAMA,13,3,3.0,0,0,288,61.5,67.0,46.0,64.0,70.3,57.1,12.5,2,2,143,149,5.6,8,11
Andres Fox,82167,ED,FRESNO ST,8,4,2.3,2,0,169,62.6,57.8,0.0,61.4,66.5,81.2,0.0,0,4,59,59,6.8,4,7
Hale Motu'apuaka,82184,DI,UTAH ST,12,9,1.1,1,0,329,62.2,58.9,13.5,71.8,54.4,54.6,14.3,5,5,299,303,5.4,16,21
Praise Amaewhule,82185,ED,UTEP,12,4,1.9,1,1,330,61.0,76.1,30.3,71.7,78.7,55.4,17.4,4,3,206,212,5.3,11,15
Isaiah Mullens,82190,DI,WISCONSIN,7,2,0.7,0,0,349,61.8,59.7,38.5,61.3,58.4,62.8,11.1,1,1,93,93,6.5,6,6
Stephon Wynn Jr.,82200,DI,NEBRASKA,12,6,3.7,0,0,238,73.0,58.9,84.3,66.5,49.8,65.5,10.0,2,0,155,155,3.2,5,12
Hansky Paillant,82205,ED,APP STATE,12,7,2.8,0,0,108,60.0,58.4,21.3,56.7,63.1,67.0,8.7,2,3,191,196,5.8,11,14
Dorian Pickett,82208,DI,APP STATE,2,0,2.0,0,0,108,,51.8,75.2,57.0,51.8,70.1,0.0,0,0,11,11,9.1,1,1
Jordon Earle,82210,DI,APP STATE,12,8,1.4,0,0,108,66.9,66.2,54.7,62.2,67.6,52.3,10.0,2,2,231,235,3.5,8,10
Jermayne Lole,82212,DI,LOUISVILLE,1,0,,0,0,210,,65.7,75.9,57.0,67.0,70.1,,0,0,14,15,0.0,0,0
Dorian Gerald,82216,ED,ARKANSAS,8,0,2.5,0,0,111,60.0,62.6,29.3,61.9,64.6,76.9,0.0,0,1,50,51,4.0,2,4
Isaiah Nichols,82218,DI,ARKANSAS,12,2,2.0,0,0,111,73.9,55.1,66.7,56.4,50.3,41.5,27.3,3,1,164,168,3.7,6,6
Terry Hampton,82220,DI,ARKANSAS,13,8,1.7,0,0,111,62.2,63.1,64.9,55.6,68.4,37.0,20.8,5,1,165,168,5.5,9,11
Kwabena Bonsu,82237,DI,ARMY,12,6,3.0,0,0,114,61.1,71.2,20.0,69.6,72.4,70.4,6.1,2,3,213,216,6.6,14,25
Devin Kaufusi,82242,DI,UTAH,9,0,2.3,0,0,328,,44.2,78.6,60.0,37.2,73.8,0.0,0,0,48,49,4.2,2,3
Malik Langham,82257,DI,VANDERBILT,12,3,2.3,0,0,333,54.8,51.5,83.1,55.3,51.1,40.7,18.2,2,0,144,150,3.5,5,6
Davon Strickland,82259,DI,FIU,10,7,3.0,0,0,166,58.1,79.3,86.5,78.1,74.8,69.7,8.0,2,0,269,272,3.7,10,16
Isaiah Johnson,82263,ED,FRESNO ST,14,5,3.0,0,0,169,58.2,56.1,88.4,52.1,58.7,61.3,10.7,3,0,256,261,4.7,12,20
Leonard Payne Jr.,82265,DI,FRESNO ST,11,1,-0.7,0,0,169,59.0,69.7,0.0,61.8,80.3,56.6,20.0,2,3,100,101,6.0,6,7
