player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jordan Ferguson,56995,ED,MIDDLE TN,9,6,3.2,0,0,224,63.3,71.8,71.4,65.6,72.6,62.3,10.8,4,1,253,255,8.3,21,27
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,3,0,4.0,0,0,224,,50.8,76.5,56.8,50.3,72.4,0.0,0,0,33,35,3.0,1,2
Sincere David,56998,DI,OLE MISS,9,4,2.6,0,0,226,,59.6,83.1,58.3,58.9,48.8,15.4,2,0,107,108,4.7,5,7
Sherman Timbs,56999,ED,MISS STATE,3,0,2.3,0,0,227,62.8,69.0,79.1,59.5,71.1,79.5,0.0,0,0,21,22,4.8,1,3
Damion Daniels,57001,DI,NEBRASKA,8,3,1.2,0,0,238,,63.8,83.2,56.7,64.8,79.2,0.0,0,0,113,113,9.7,11,13
Dom Peterson,57002,DI,NEVADA,8,3,2.0,0,0,239,63.1,77.8,60.0,70.1,78.7,83.0,0.0,0,1,164,166,7.3,12,14
Weston Kramer,57007,DI,N ILLINOIS,6,6,1.5,0,0,254,60.0,83.2,82.6,68.1,89.1,65.9,0.0,0,0,124,127,6.5,8,11
Zacchaeus McKinney,57018,DI,OKLAHOMA,1,0,,0,0,261,,70.6,70.2,68.5,60.0,,,0,0,1,1,0.0,0,0
Brendon Evers,57020,DI,OKLA STATE,11,2,2.0,0,0,262,60.0,57.1,83.6,55.4,57.3,29.9,33.3,4,0,162,166,2.5,4,6
Fred Hansard,57025,DI,PENN STATE,8,1,2.7,0,0,266,,52.8,79.1,54.6,52.6,49.8,20.0,1,0,57,58,3.5,2,3
George Ellis III,57030,DI,TCU,9,1,2.1,0,0,305,59.7,67.6,81.2,67.1,65.8,77.5,0.0,0,0,84,88,6.0,5,7
Marlon Tuipulotu,57035,DI,USC,6,5,2.8,0,0,326,69.3,74.9,84.7,73.7,69.2,42.7,13.3,2,0,152,152,5.3,8,8
Brandon Pili,57036,DI,USC,4,2,,0,0,326,60.0,58.4,77.8,64.3,53.4,50.3,0.0,0,0,45,46,0.0,0,0
Morris Joseph Jr.,57038,DI,MEMPHIS,11,7,2.6,0,0,218,60.0,80.8,84.7,72.4,81.5,80.3,5.0,2,0,253,257,8.7,22,31
Ravontae Holt,57042,DI,WYOMING,2,1,-0.3,0,0,351,60.0,62.6,76.8,65.9,60.9,23.7,42.9,3,0,19,19,15.8,3,3
Michael Parrott,57067,FB,MIAMI FL,1,0,,0,0,220,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Devan Barrett,57152,CB,AUBURN,1,0,,0,0,115,45.8,39.5,67.8,,60.0,,,0,0,2,2,0.0,0,0
Abram Smith,57158,LB,BAYLOR,6,10,2.9,0,0,118,64.5,57.1,81.6,58.9,51.0,53.4,20.0,9,0,143,146,11.2,16,26
Trace Christian,57190,HB,E CAROLINA,1,0,,0,0,156,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
ZaQuandre White,57205,HB,S CAROLINA,1,0,,0,0,289,,60.0,64.5,59.9,60.0,,,0,0,1,1,0.0,0,0
Matt LaRoche,57213,HB,GA SOUTHRN,2,0,,0,0,174,,60.0,60.0,,60.0,,,0,0,2,2,0.0,0,0
Zach Johnson,57265,CB,KENTUCKY,1,0,,0,0,202,,52.2,60.0,,60.0,,,0,0,1,1,0.0,0,0
Maurice Burkley,57276,HB,LOUISVILLE,1,0,,0,0,210,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Tim Taylor,57292,HB,MEMPHIS,1,0,,0,0,218,,60.3,,,60.0,,,0,0,1,1,0.0,0,0
Robert Burns,57293,HB,MIAMI FL,1,0,,0,0,220,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
C.J. Holmes,57361,S,KENT STATE,4,1,7.3,0,0,201,39.9,56.4,77.1,58.7,75.1,65.1,12.5,1,1,53,54,3.8,2,6
Aslan Pugh,57388,LB,RUTGERS,1,0,,0,0,278,60.0,61.5,64.4,,60.0,,,0,0,1,1,0.0,0,0
Robert Brown Jr.,57428,HB,TEXAS ST,1,0,,0,0,314,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kyle Harrell,57437,S,UAB,7,0,3.0,0,0,321,52.2,49.4,82.7,55.9,47.8,36.1,50.0,1,0,18,19,5.6,1,1
De'Marco Guidry,57463,LB,UTSA,10,4,3.1,0,1,331,46.4,55.5,4.3,59.1,68.6,52.5,10.0,2,1,94,97,9.6,9,14
Dean Ramicone,57670,ED,AKRON,2,0,,0,0,102,,60.1,71.4,59.6,60.2,,,0,0,4,4,0.0,0,0
Bubba Arslanian,57671,LB,AKRON,6,12,4.4,0,1,102,54.4,59.1,77.5,68.2,59.2,75.8,11.9,7,0,206,211,8.7,18,40
Dylan Moses,57676,LB,ALABAMA,13,13,3.9,0,0,103,62.6,56.4,61.7,59.0,51.9,75.8,7.4,4,4,321,326,8.1,26,37
Vandarius Cowan,57677,ED,W VIRGINIA,4,6,-0.8,0,1,343,61.7,72.2,0.0,71.7,75.1,67.5,15.4,2,2,82,85,6.1,5,5
Christopher Allen,57679,ED,ALABAMA,13,4,1.9,0,0,103,80.4,67.6,74.7,68.1,54.9,45.0,21.2,7,1,216,218,7.9,17,22
D'Marco Jackson,57691,LB,APP STATE,12,23,4.0,0,1,108,73.4,76.6,84.2,75.5,72.0,50.4,20.9,18,4,344,347,8.4,29,45
Tim Frizzell,57692,ED,APP STATE,11,2,0.9,0,1,108,70.0,62.8,88.9,58.0,59.0,65.9,14.3,2,0,154,154,4.5,7,10
Rourke Freeburg,57694,LB,ARIZONA,5,6,9.0,0,0,109,65.6,61.1,87.1,46.7,60.2,70.9,5.3,1,0,174,176,3.4,6,12
Tony Fields II,57698,LB,W VIRGINIA,9,22,4.1,0,0,343,64.6,69.4,0.0,75.4,72.8,77.4,10.9,7,4,215,218,11.2,24,35
Anthony Pandy,57699,LB,ARIZONA,5,10,3.1,0,0,109,56.8,50.6,81.8,65.5,45.8,60.7,6.9,2,1,154,156,8.4,13,17
Colin Schooler,57700,LB,TEXAS TECH,9,12,4.7,0,1,315,80.2,77.4,84.7,79.0,68.1,79.0,6.7,3,0,256,261,5.1,13,30
Kyle Soelle,57702,LB,ARIZONA ST,4,3,4.3,0,0,110,59.2,53.5,79.0,62.6,46.5,41.4,22.2,4,0,92,94,7.6,7,11
Hayden Henry,57707,LB,ARKANSAS,8,1,3.5,0,0,111,59.2,56.0,0.0,59.6,56.2,47.2,29.4,5,1,85,87,7.1,6,11
Kyrei Fisher-Morris,57709,LB,OREGON ST,1,0,,0,0,265,,61.5,63.3,,60.0,,,0,0,2,2,0.0,0,0
Caleb Bonner,57713,LB,ARK STATE,10,4,3.1,0,1,113,64.2,62.8,53.9,56.2,63.9,54.7,9.1,2,1,221,226,5.0,11,16
Jon Rhattigan,57718,LB,ARMY,11,16,1.8,0,0,114,71.9,86.6,48.6,75.9,85.9,83.9,7.4,5,1,267,270,13.5,36,47
Kieren Douglas,57719,LB,PURDUE,5,0,3.6,0,0,273,31.9,48.2,75.7,55.7,64.5,70.8,10.0,1,0,53,54,5.7,3,9
Jeremiah Lowery,57722,ED,ARMY,7,0,3.4,0,0,114,58.6,60.0,85.8,58.6,59.9,72.7,6.7,1,0,124,124,8.1,10,14
Big Kat Bryant,57725,ED,AUBURN,10,4,2.3,1,0,115,45.0,46.8,49.2,60.7,38.4,56.0,27.3,3,2,205,207,1.5,3,4
K.J. Britt,57727,LB,AUBURN,2,1,3.6,0,0,115,64.9,59.1,78.7,53.2,55.0,67.4,13.3,2,0,60,61,6.7,4,12
T.D. Moultry,57728,ED,AUBURN,9,2,3.0,0,0,115,51.6,56.0,0.0,64.8,61.0,81.7,0.0,0,4,45,47,2.2,1,3
Brock Burns,57730,ED,BALL ST,3,1,,0,0,117,,61.5,77.0,54.7,65.9,26.6,66.7,2,0,12,12,0.0,0,0
Hank Grenda,57733,LB,BALL ST,4,0,,0,0,117,71.0,70.3,73.1,54.6,63.2,78.5,,0,0,5,5,0.0,0,0
Jimmy Daw,57734,LB,BALL ST,8,4,5.6,0,1,117,60.7,74.1,83.3,84.2,80.4,64.9,13.0,3,0,129,130,7.0,9,16
Jalen Pitre,57737,LB,BAYLOR,9,8,2.7,1,1,118,81.3,82.7,1.5,83.6,81.1,65.0,16.3,8,4,275,282,8.4,23,33
Bryson Jackson,57738,LB,BAYLOR,2,1,,0,0,118,60.0,36.4,70.0,,36.7,73.2,0.0,0,0,5,6,0.0,0,0
Terrel Bernard,57739,LB,BAYLOR,5,11,2.9,0,0,118,62.7,70.9,32.5,74.5,72.1,77.1,10.3,4,1,169,172,8.9,15,24
Ashton Logan,57740,ED,BAYLOR,8,7,0.6,0,0,118,57.5,49.8,29.4,60.4,46.0,33.8,21.1,4,2,163,165,4.9,8,8
Michael McNair,57741,LB,BAYLOR,2,0,1.0,0,0,118,,65.6,73.4,,64.8,76.3,0.0,0,0,8,8,25.0,2,2
Roman Kafentzis,57744,S,BOISE ST,1,0,2.0,0,0,120,72.4,64.7,76.7,58.4,55.6,69.8,25.0,1,0,37,40,2.7,1,3
Riley Whimpey,57745,LB,BOISE ST,7,18,4.1,0,0,120,39.9,53.0,44.4,64.9,62.6,52.2,12.5,7,1,223,230,9.4,21,31
Benton Wickersham,57748,LB,BOISE ST,4,2,4.3,0,0,120,56.9,63.9,77.6,54.9,71.1,70.1,0.0,0,0,47,53,6.4,3,7
Ezekiel Noa,57750,LB,BOISE ST,7,7,2.1,0,0,120,55.3,55.9,38.7,59.0,57.9,71.2,9.7,3,1,200,203,9.0,18,21
Isaiah McDuffie,57754,LB,BOSTON COL,11,19,4.8,2,0,121,36.4,39.9,3.4,62.3,45.9,72.1,15.0,12,5,315,321,7.6,24,49
Kholbe Coleman,57757,LB,BOWL GREEN,5,15,5.6,0,0,122,60.7,53.0,36.3,55.6,50.3,60.1,15.9,7,1,222,226,6.3,14,22
Jerry Roberts,57759,LB,BOWL GREEN,5,9,4.4,0,0,122,59.3,53.9,41.7,61.1,50.0,64.2,13.9,5,1,182,185,7.1,13,22
Jonathan Francois,57781,LB,FAU,1,0,4.0,0,0,165,62.8,62.0,68.6,,59.3,73.1,0.0,0,0,8,8,12.5,1,1
Baylon Spector,57782,LB,CLEMSON,12,7,2.5,0,2,140,50.1,71.5,19.9,66.0,87.5,63.9,14.6,7,3,216,220,12.0,26,34
Nate Landman,57788,LB,COLORADO,5,3,3.1,0,0,143,42.3,66.4,83.7,70.4,88.2,87.5,3.0,1,1,100,100,25.0,25,29
Jonathan Van Diest,57791,LB,COLORADO,4,3,4.4,0,0,143,43.0,49.6,79.9,51.1,60.6,50.8,25.0,4,1,67,68,7.5,5,9
Carson Wells,57792,ED,COLORADO,6,2,0.9,0,0,143,70.9,78.1,63.2,69.9,81.5,82.9,0.0,0,1,135,136,14.8,20,20
Bruce Bivens,57795,LB,E CAROLINA,8,11,2.8,0,0,156,73.2,65.1,80.5,55.0,60.7,61.5,13.6,6,0,162,162,12.3,20,27
Terry Myrick,57801,LB,E MICHIGAN,6,15,4.6,0,0,160,65.1,54.3,85.3,54.0,48.6,60.9,12.5,8,1,241,247,8.7,21,41
Ventrell Miller,57809,LB,FLORIDA,11,15,3.7,0,0,163,64.6,64.1,83.5,71.5,59.4,78.2,12.1,8,0,238,242,11.8,28,43
James Houston,57810,LB,FLORIDA,8,6,6.5,0,0,163,66.7,52.5,79.1,60.0,40.0,62.4,16.7,5,0,108,111,6.5,7,19
Lacedrick Brunson,57811,LB,FLORIDA,1,0,,0,0,163,54.1,27.8,67.6,,60.0,,,0,0,1,1,0.0,0,0
DeCalon Brooks,57822,LB,FLORIDA ST,6,0,3.0,0,0,167,63.6,68.4,73.6,66.8,67.2,59.7,0.0,0,0,12,12,8.3,1,2
Leonard Warner III,57826,LB,FLORIDA ST,7,4,1.4,0,0,167,46.5,55.2,85.5,62.6,61.0,35.4,20.0,3,0,90,91,6.7,6,8
Alex Cruz,57835,ED,FRESNO ST,2,1,2.0,0,0,169,61.0,64.0,79.1,60.8,64.4,75.7,0.0,0,0,10,10,0.0,0,1
Jaden Hunter,57837,ED,W KENTUCKY,12,2,3.9,0,0,346,70.6,58.0,41.9,57.8,56.5,83.2,0.0,0,1,84,88,6.0,5,9
Nate McBride,57838,LB,GEORGIA,5,2,2.0,0,0,173,57.5,64.9,71.8,63.3,70.1,79.8,0.0,0,0,10,10,10.0,1,1
Monty Rice,57839,LB,GEORGIA,9,7,3.4,0,1,173,70.4,77.9,26.0,85.8,77.9,86.5,3.7,1,2,118,119,11.0,13,19
Robert Beal Jr.,57840,ED,GEORGIA,2,0,,0,0,173,60.1,55.4,76.8,53.1,59.9,,,0,0,10,10,0.0,0,0
Benz Josue,57842,S,GA SOUTHRN,13,3,2.2,0,1,174,66.8,69.2,41.9,72.2,67.7,50.5,20.0,4,1,145,146,5.5,8,13
Connor Lawson,57843,LB,GA SOUTHRN,1,0,,0,0,174,42.7,29.8,66.1,59.5,60.0,,,0,0,1,1,0.0,0,0
Tre Allen,57846,LB,GA SOUTHRN,5,0,4.9,0,0,174,62.2,65.7,72.7,49.1,72.2,74.5,0.0,0,0,20,20,20.0,4,7
Chris Harris Jr.,57847,LB,GA SOUTHRN,9,3,1.4,0,0,174,36.2,37.2,0.0,53.2,49.3,28.3,33.3,6,2,92,95,8.7,8,9
Amaud Willis-Dalton,57851,LB,HOUSTON,1,0,,0,0,182,64.6,65.7,71.2,,61.6,75.1,,0,0,10,10,0.0,0,0
David Anenih,57853,ED,HOUSTON,8,1,3.5,0,0,182,46.5,63.5,64.3,65.8,64.3,59.0,18.2,2,1,166,169,3.0,5,8
Derek Parish,57854,ED,HOUSTON,8,3,0.7,0,0,182,63.0,80.1,40.2,83.1,73.9,66.4,14.3,3,2,179,182,7.8,14,15
Sean Coghlan,57867,LB,ILLINOIS,2,1,,0,0,187,,28.9,70.5,,31.8,74.3,0.0,0,0,8,9,0.0,0,0
Marc Mondesir,57869,ED,ILLINOIS,4,0,-0.7,0,0,187,,60.5,82.4,52.6,63.7,76.0,0.0,0,0,69,70,4.3,3,3
Thomas Allen,57874,LB,INDIANA,4,1,3.8,0,0,190,42.9,55.2,73.9,56.2,71.6,69.4,16.7,1,0,21,22,14.3,3,4
Jake Hummel,57879,LB,IOWA STATE,12,11,3.0,0,1,193,73.0,72.2,88.5,54.0,74.4,77.9,8.9,4,0,276,280,8.7,24,30
O'Rien Vance,57881,LB,IOWA STATE,12,10,2.7,0,0,193,65.4,65.9,53.1,65.2,64.2,62.5,13.0,6,1,265,267,10.2,27,30
Kyron Johnson,57890,ED,KANSAS,9,10,5.0,0,0,198,69.9,68.2,91.9,73.3,58.3,85.4,6.1,2,0,263,270,4.9,13,21
Cooper Root,57891,LB,KANSAS,1,0,,0,0,198,,49.7,63.6,,56.4,,,0,0,3,3,0.0,0,0
Jay Dineen,57893,LB,KANSAS,6,2,1.3,0,0,198,35.4,45.5,76.0,68.4,53.5,54.6,25.0,2,0,70,71,4.3,3,4
Kesean Gamble,57903,ED,KENT STATE,3,6,0.5,0,0,201,69.7,68.6,85.8,68.9,60.7,84.2,0.0,0,0,72,75,4.2,3,4
Jamin Davis,57905,LB,KENTUCKY,10,21,3.9,0,1,202,72.2,81.6,49.2,69.7,87.5,84.7,7.6,6,1,271,273,10.3,28,52
Jordan Wright,57907,ED,KENTUCKY,11,7,3.3,0,1,202,85.2,76.5,90.8,66.1,68.1,62.5,12.5,4,0,225,228,4.9,11,21
Josh Paschal,57908,ED,KENTUCKY,11,10,0.7,0,0,202,61.1,77.2,67.2,73.9,75.2,61.9,6.3,2,1,236,238,7.2,17,20
Tristan Allen,57930,ED,LA TECH,10,2,4.0,0,0,208,,52.5,82.7,56.4,50.0,58.7,10.0,1,0,128,131,1.6,2,7
Hunter Smith,57931,LB,LA MONROE,8,7,5.0,0,0,209,47.6,36.1,86.1,50.9,36.4,72.3,9.4,3,0,197,199,5.1,10,22
Tralon Thomas,57933,LB,LA MONROE,2,4,4.0,0,0,209,67.6,74.7,77.1,60.9,74.5,68.5,10.0,1,0,27,27,3.7,1,5
Nick Okeke,57936,ED,LOUISVILLE,11,10,2.0,0,0,210,65.7,67.2,62.3,63.9,67.3,75.4,10.0,3,1,182,184,7.1,13,17
Dorian Etheridge,57937,LB,LOUISVILLE,11,11,3.2,0,0,210,54.1,62.5,81.1,74.6,63.3,72.8,11.6,5,0,238,241,7.6,18,27
Tabarius Peterson,57939,ED,LOUISVILLE,9,1,2.0,0,0,210,61.0,66.7,36.1,61.0,70.5,56.8,11.1,1,2,178,181,3.9,7,7
Malik Clark,57940,DI,LOUISVILLE,8,2,5.0,0,0,210,60.0,51.0,82.0,52.3,50.3,78.9,0.0,0,0,75,76,6.7,5,7
Tyler Taylor,57943,LB,UAB,7,4,2.0,0,0,321,71.9,73.6,0.2,78.7,69.1,64.3,7.1,1,1,78,79,11.5,9,9
Ayinde Eley,57955,LB,MARYLAND,3,5,4.3,0,0,215,62.2,53.9,0.0,66.5,50.8,50.3,13.3,2,1,54,55,7.4,4,8
J.J. Russell,57958,LB,MEMPHIS,11,12,4.3,0,0,218,74.4,69.9,85.7,71.4,59.3,74.8,6.7,3,0,267,273,5.6,15,30
Cade Mashburn,57959,LB,MEMPHIS,2,0,,0,0,218,69.9,75.7,68.6,67.8,62.8,,,0,0,5,5,0.0,0,0
Waynmon Steed Jr.,57964,LB,MIAMI FL,9,1,0.0,0,1,220,66.2,68.1,79.0,55.6,69.9,67.0,12.5,1,0,86,89,4.7,4,6
Bradley Jennings Jr.,57965,LB,MIAMI FL,11,10,1.6,0,0,220,51.4,45.1,42.9,58.7,43.3,56.6,21.6,8,1,210,214,6.2,13,19
Drew Singleton,57970,LB,RUTGERS,8,3,5.0,0,0,278,67.5,65.5,0.0,54.6,68.7,67.4,10.0,1,1,68,69,5.9,4,6
Josh Ross,57971,LB,MICHIGAN,6,10,5.1,1,0,222,51.9,64.7,43.8,76.3,71.1,78.3,7.7,3,1,214,220,5.6,12,26
Noah Harvey,57974,LB,MICH STATE,7,12,2.5,0,0,223,51.2,59.3,82.3,61.6,64.6,53.0,13.6,6,0,198,201,9.1,18,26
Antjuan Simmons,57975,LB,MICH STATE,7,19,2.0,0,0,223,67.5,81.7,84.8,56.4,89.3,70.0,8.5,6,0,219,222,16.0,35,46
DQ Thomas,57979,LB,MIDDLE TN,9,11,4.1,0,0,224,64.5,60.5,60.8,64.8,53.5,72.6,9.1,3,1,298,301,3.7,11,19
Cain McWilliams,57980,LB,MIDDLE TN,3,0,3.6,0,0,224,60.8,66.9,76.7,58.3,67.5,81.7,0.0,0,0,25,25,12.0,3,7
Zikerrion Baker,57983,LB,OLE MISS,3,1,1.0,0,0,226,63.3,75.1,74.3,,71.4,76.9,0.0,0,0,6,6,16.7,1,1
Momo Sanogo,57986,LB,OLE MISS,10,10,3.4,0,0,226,56.6,61.0,56.4,69.6,60.8,61.7,11.6,5,4,252,256,7.1,18,28
R.J. Jennings,57988,LB,MISS STATE,3,0,,0,0,227,49.4,39.8,70.0,57.3,47.2,20.1,,0,0,6,7,0.0,0,0
Jamal Brooks,57996,LB,MISSOURI,3,0,8.0,0,0,229,54.8,39.0,77.1,,32.7,24.2,75.0,3,0,23,23,0.0,0,1
Austin Talbert-Loving,58010,LB,NAVY,6,0,8.3,0,0,237,51.0,52.4,82.4,56.9,55.7,79.4,0.0,0,0,47,47,2.1,1,4
Ian Blake,58012,ED,NAVY,4,1,-1.5,0,0,237,60.5,53.5,78.4,59.2,52.4,38.5,25.0,1,0,28,28,7.1,2,2
Griffin Baumoel,58016,ED,MIAMI OH,2,0,2.0,0,0,221,,59.3,76.9,64.5,53.6,73.0,0.0,0,0,8,9,12.5,1,1
Guy Thomas,58021,ED,COLORADO,5,3,5.8,0,0,143,63.7,65.9,20.5,59.2,71.0,80.2,0.0,0,1,52,52,9.6,5,6
Avery Roberts,58025,LB,OREGON ST,6,15,3.7,0,0,265,75.4,76.8,81.5,71.6,70.9,69.8,11.1,7,0,190,193,14.2,27,41
Trevor Price,58030,LB,NEVADA,7,0,1.5,0,0,239,68.0,69.1,80.4,62.4,67.0,87.7,0.0,0,0,22,23,9.1,2,2
Lamin Touray,58033,LB,NEVADA,8,6,2.1,1,0,239,58.4,59.0,0.0,62.5,63.5,68.6,11.5,3,2,122,123,8.2,10,17
Matthew French,58035,ED,NEW MEXICO,2,0,,0,0,241,,46.9,73.6,58.9,47.8,,,0,0,17,17,0.0,0,0
Brandon Shook,58037,LB,NEW MEXICO,6,8,3.7,1,2,241,76.1,61.8,0.0,54.6,57.6,76.5,8.0,4,2,169,173,13.0,22,38
Jeremiah Gemmel,58043,LB,N CAROLINA,12,14,4.0,0,1,245,59.1,55.0,33.7,71.8,47.9,79.1,3.5,2,2,334,340,6.6,22,41
Malik Robinson,58044,LB,HOUSTON,4,3,3.0,0,1,182,35.3,62.3,77.6,53.6,90.4,77.0,9.1,1,0,48,48,10.4,5,7
Isaiah Moore,58049,LB,NC STATE,12,17,1.6,0,0,248,63.4,66.3,87.2,66.4,63.2,55.6,17.1,13,0,347,352,10.1,35,46
Chris Thornton,58060,LB,N TEXAS,1,2,4.0,0,0,251,60.2,56.9,77.5,55.2,56.0,54.7,28.6,2,0,42,42,4.8,2,3
Jordan Cole,58069,LB,N ILLINOIS,1,0,2.0,0,0,254,60.5,77.9,70.7,64.5,68.4,73.6,0.0,0,0,2,2,50.0,1,1
Michael Kennedy,58072,ED,N ILLINOIS,6,3,1.8,0,0,254,58.2,50.5,0.0,65.9,47.2,56.2,18.8,3,2,58,59,8.6,5,10
Chris Bergin,58080,LB,NWESTERN,9,11,9.2,0,0,256,73.2,74.4,89.7,60.5,79.0,82.8,0.0,0,0,230,233,3.9,9,25
Peter McIntyre,58082,LB,NWESTERN,2,0,-0.5,0,0,256,64.5,67.3,87.3,59.4,67.0,76.3,0.0,0,0,12,12,16.7,2,2
Blake Gallagher,58083,LB,NWESTERN,9,11,4.1,0,0,256,63.9,67.3,86.4,74.8,63.6,64.8,15.1,8,0,243,246,6.6,16,34
Troy Hudetz,58084,LB,NWESTERN,2,0,11.0,0,0,256,50.7,50.3,74.0,,55.8,74.8,0.0,0,0,13,13,0.0,0,1
Erik Mueller,58085,LB,NWESTERN,1,0,,0,0,256,,56.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jeremiah Owusu-Koramoah,58089,LB,NOTRE DAME,12,6,3.0,1,0,258,82.3,79.7,57.9,72.2,75.5,64.8,13.2,5,2,244,246,7.8,19,27
Drew White,58090,LB,NOTRE DAME,12,11,2.1,0,0,258,69.1,71.9,41.8,71.1,69.4,49.8,17.6,9,1,206,206,11.2,23,31
Pete Werner,58093,LB,OHIO STATE,8,12,2.9,0,1,260,53.3,58.4,43.6,72.8,60.8,66.5,18.2,8,1,171,175,10.5,18,24
Baron Browning,58095,LB,OHIO STATE,7,2,7.4,1,1,260,71.9,71.2,1.0,74.8,69.6,68.9,0.0,0,2,123,127,5.7,7,12
Isaac Slade-Matautia,58108,LB,OREGON,7,9,6.2,0,0,264,66.4,64.5,30.7,64.0,62.5,65.1,10.5,4,1,192,194,6.3,12,25
Brelin Faison-Walden,58110,LB,CHARLOTTE,3,1,2.0,0,0,136,,70.1,74.4,60.0,69.5,75.8,0.0,0,0,12,12,8.3,1,1
Max Chizmar,58111,LB,PENN STATE,1,0,,0,0,266,,60.0,62.1,,60.0,,,0,0,1,1,0.0,0,0
Ellis Brooks,58112,LB,PENN STATE,9,17,2.8,0,2,266,55.3,67.7,81.9,72.0,72.0,65.3,13.3,8,0,253,256,9.1,23,35
Cam Bright,58115,LB,PITTSBURGH,11,6,3.2,0,0,268,73.4,78.7,83.6,80.9,79.0,70.1,11.1,4,0,198,200,8.6,17,26
Derrick Barnes,58120,LB,PURDUE,6,9,3.1,0,0,273,49.3,57.7,30.8,58.8,66.1,84.6,9.8,4,1,180,187,10.0,18,28
Olakunle Fatukasi,58122,LB,RUTGERS,9,23,2.6,0,1,278,60.0,65.0,57.3,67.8,66.0,75.0,8.6,7,1,323,334,11.5,37,51
CJ Onyechi,58123,ED,RUTGERS,8,9,2.0,0,0,278,65.7,64.4,64.8,68.1,59.1,50.2,14.8,4,1,193,199,5.7,11,14
Tyshon Fogg,58124,LB,RUTGERS,8,15,3.4,0,1,278,26.0,36.7,5.6,68.3,59.7,45.5,18.2,12,2,267,277,7.1,19,39
Caden McDonald,58128,ED,S DIEGO ST,8,7,1.5,0,0,284,75.7,70.7,51.5,70.5,63.6,70.4,8.3,2,2,200,204,7.0,14,15
Andrew Aleki,58129,LB,S DIEGO ST,6,7,2.9,1,0,284,57.4,57.8,0.0,58.3,62.6,50.8,19.2,5,2,127,128,8.7,11,14
Seyddrick Lakalaka,58130,LB,S DIEGO ST,7,7,1.5,0,0,284,56.2,59.6,35.0,56.1,67.2,44.5,12.9,4,1,126,128,11.1,14,20
Shaine Hailey,58131,LB,SMU,10,6,5.6,0,0,287,61.2,49.2,83.7,51.4,41.9,44.7,19.4,6,0,103,105,10.7,11,19
Kyle Blaskovich,58132,LB,SMU,1,0,,0,0,287,41.8,20.1,66.1,,60.0,,,0,0,1,1,0.0,0,0
Nick Mobley,58133,LB,S ALABAMA,11,20,3.7,0,0,288,64.7,67.5,83.3,54.6,68.5,90.2,5.6,4,0,309,314,8.4,26,47
Damani Staley,58136,LB,S CAROLINA,10,17,4.8,0,0,289,62.9,54.1,82.7,56.6,47.9,68.4,12.8,6,0,294,299,3.7,11,24
Sherrod Greene,58141,LB,S CAROLINA,1,0,,0,0,289,65.6,69.6,72.5,,67.4,73.6,,0,0,12,12,0.0,0,0
Troy Kruchten,58154,LB,LA LAFAYET,1,0,2.0,0,0,207,71.9,75.1,69.6,,61.0,78.1,0.0,0,0,5,5,40.0,2,2
Devin Thomas,58156,ED,SO MISS,7,1,3.7,0,0,296,64.0,67.0,78.7,56.0,69.3,56.5,0.0,0,0,28,28,10.7,3,3
Zach Portlock,58157,LB,SO MISS,6,2,2.1,0,0,296,45.7,57.7,80.1,58.6,71.5,60.4,7.1,1,0,57,57,15.8,9,11
Santrell Latham,58158,LB,SO MISS,8,8,2.5,0,0,296,73.1,79.9,20.6,83.9,74.9,74.1,13.3,4,1,159,162,8.2,13,18
Tyrell Richards,58174,ED,SYRACUSE,8,7,0.5,1,0,304,58.5,72.5,49.8,65.3,77.7,87.0,0.0,0,1,116,118,7.8,9,11
Audley Isaacs,58177,LB,TEMPLE,1,1,6.2,0,0,306,70.5,67.2,0.0,60.0,68.7,64.9,14.3,1,1,19,19,5.3,1,5
Cort Jaquess,58183,LB,TEXAS,5,0,2.7,0,0,311,47.8,39.3,76.1,61.7,36.0,36.8,33.3,3,0,51,51,5.9,3,6
Buddy Johnson,58189,LB,TEXAS A&M,10,8,2.7,0,1,312,45.1,64.8,87.7,71.1,79.4,75.7,5.9,3,0,205,206,14.1,29,40
London Harris,58192,ED,TEXAS ST,10,4,3.6,0,0,314,65.2,61.3,88.3,61.0,56.4,75.4,8.3,2,0,150,152,6.7,10,18
Riko Jeffers,58197,LB,TEXAS TECH,9,11,2.6,0,0,315,50.2,59.0,30.8,64.1,64.6,73.9,10.0,5,3,262,267,8.8,23,34
Carlton Martial,58199,LB,TROY,11,20,3.4,0,0,318,63.4,82.4,57.0,89.0,83.5,58.6,13.9,14,1,351,357,13.4,47,67
