Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,RAS,arm_length_inches,true_pass_set_pass_rush_win_rate,pass_rush_win_rate,snap_counts_pass_rush,stop_percent,missed_tackle_rate,avg_depth_of_tackle,snap_counts_run,forced_fumbles,yards_per_coverage_snap,forced_incompletion_rate,snap_counts_coverage,coverage_percent,interceptions,pass_break_ups,coverage_snaps_per_target,INT_rate,PBU_rate,qb_rating_against,catch_rate,avg_depth_of_target
2015,Alex Carter,CB,Stanford,6-0,196.0,4.51,40.0,17.0,121.0,7.05,4.07,True,3.0,80.0,,,,,,0.9,14.3,11.3,330.0,1.0,1.0,10.4,482.0,100.0,1.0,8.0,5.9,0.002074688796680498,0.016597510373443983,71.5,50.6,11.9
2015,Donald Celiscar,CB,West. Michigan,5-11,194.0,4.62,,,120.0,,,False,,,,,,,,2.7,17.9,4.6,371.0,1.0,1.0,20.0,431.0,100.0,4.0,15.0,5.4,0.009280742459396751,0.03480278422273782,45.9,41.3,14.5
2015,Justin Coleman,CB,Tennessee,5-11,185.0,4.53,37.5,20.0,124.0,6.61,3.98,False,,,,,0.0,10.0,10.0,2.8,5.0,3.4,428.0,0.0,1.2,5.8,437.0,97.8,4.0,4.0,6.1,0.009153318077803204,0.009153318077803204,66.3,58.0,10.7
2015,Jalen Collins,CB,LSU,6-1,203.0,4.48,36.0,,124.0,6.77,4.27,True,2.0,42.0,,,,,,2.3,6.3,9.7,263.0,0.0,0.7,15.9,296.0,100.0,1.0,7.0,6.5,0.0033783783783783786,0.02364864864864865,61.4,40.9,14.2
2015,Justin Cox,CB,Mississippi State,6-1,191.0,4.36,38.0,15.0,129.0,7.05,4.07,False,,,,,,0.0,1.0,1.0,25.0,13.5,99.0,0.0,0.4,12.5,176.0,99.4,1.0,1.0,21.5,0.005681818181818182,0.005681818181818182,77.6,50.0,11.4
2015,Ronald Darby,CB,Florida State,5-11,193.0,4.38,41.5,12.0,129.0,6.94,4.14,True,2.0,50.0,,,,,1.0,1.4,7.7,6.6,445.0,1.0,0.8,6.5,468.0,99.8,0.0,3.0,9.8,0.0,0.00641025641025641,87.2,52.2,13.3
2015,Quandre Diggs,CB,Texas,5-9,196.0,4.56,35.5,17.0,113.0,7.22,4.15,True,6.0,200.0,,,20.0,14.3,15.0,2.4,7.7,4.3,476.0,1.0,0.8,7.0,478.0,97.0,3.0,4.0,8.1,0.006276150627615063,0.008368200836820083,76.3,63.2,7.5
2015,Lorenzo Doss,CB,Tulane,5-10,182.0,4.5,33.5,9.0,115.0,7.2,4.26,True,5.0,164.0,,,0.0,0.0,1.0,2.2,20.0,9.9,376.0,0.0,1.1,8.6,433.0,99.8,3.0,6.0,5.9,0.006928406466512702,0.013856812933025405,70.7,47.1,13.0
2015,Ifo Ekpre-Olomu,CB,Oregon,5-9,192.0,4.52,,,,,,True,7.0,241.0,,,100.0,25.0,5.0,1.3,19.0,9.2,303.0,0.0,0.9,12.7,482.0,99.0,2.0,8.0,7.3,0.004149377593360996,0.016597510373443983,82.2,58.7,9.5
2015,Charles Gaines,CB,Louisville,5-10,180.0,4.44,34.5,,123.0,7.07,4.2,True,6.0,189.0,,,50.0,25.0,6.0,0.3,15.4,20.8,344.0,0.0,0.8,9.3,461.0,98.7,2.0,5.0,8.2,0.004338394793926247,0.010845986984815618,66.6,48.1,14.2
2015,Jacoby Glenn,CB,Central Florida,6-0,179.0,4.64,34.0,,123.0,6.97,4.26,False,,,,,,,,0.0,20.0,19.3,336.0,0.0,0.6,9.9,543.0,100.0,7.0,7.0,7.2,0.01289134438305709,0.01289134438305709,29.7,47.9,11.9
2015,Senquez Golson,CB,Mississippi,5-9,176.0,4.46,33.5,15.0,120.0,6.81,4.2,True,2.0,56.0,,,33.3,37.5,8.0,2.8,30.4,4.6,327.0,0.0,1.0,4.8,339.0,97.7,10.0,3.0,5.3,0.029498525073746312,0.008849557522123894,44.9,46.0,14.5
2015,Doran Grant,CB,Ohio State,5-10,200.0,4.44,33.0,21.0,116.0,,4.33,True,4.0,121.0,,,0.0,0.0,6.0,0.9,0.0,6.4,434.0,0.0,1.0,6.0,547.0,98.9,5.0,5.0,6.3,0.009140767824497258,0.009140767824497258,57.8,51.8,10.1
2015,Troy Hill,CB,Oregon,5-10,180.0,4.55,32.5,,120.0,6.81,4.21,False,,,,,,,,1.0,14.3,9.6,403.0,0.0,0.8,12.8,581.0,100.0,1.0,11.0,6.5,0.0017211703958691911,0.0189328743545611,63.9,45.3,10.0
2015,Kevin Johnson,CB,Wake Forest,6-0,188.0,4.52,41.5,,130.0,6.79,3.89,True,1.0,16.0,,,,16.7,6.0,1.1,26.3,11.5,375.0,0.0,0.9,5.8,355.0,98.3,1.0,3.0,6.5,0.0028169014084507044,0.008450704225352112,74.6,59.6,9.0
2015,Byron Jones,CB,Connecticut,6-1,199.0,4.43,44.5,,147.0,6.78,3.94,True,1.0,27.0,,,,,,1.0,10.0,8.5,213.0,0.0,0.5,10.7,241.0,100.0,2.0,3.0,8.2,0.008298755186721992,0.012448132780082987,26.3,42.9,11.9
2015,Craig Mager,CB,Texas State,5-11,201.0,4.44,38.0,17.0,130.0,6.83,4.07,True,3.0,83.0,,,,,,,,,,,,,,,,,,,,,,
2015,Nick Marshall,CB,Auburn,6-1,207.0,4.54,37.5,12.0,124.0,6.96,4.15,False,,,,,,,,,,,,,,,,,,,,,,,,
2015,Bobby McCain,CB,Memphis,5-9,195.0,4.51,36.0,17.0,130.0,6.8,3.82,True,5.0,145.0,,,8.3,3.8,28.0,2.1,6.7,4.1,288.0,0.0,1.2,5.3,432.0,93.9,5.0,4.0,5.6,0.011574074074074073,0.009259259259259259,73.2,59.2,9.7
2015,Steven Nelson,CB,Oregon State,5-10,197.0,4.49,34.5,19.0,115.0,6.88,4.07,True,3.0,98.0,,,0.0,0.0,6.0,1.2,0.0,8.6,353.0,0.0,0.8,2.2,504.0,98.8,2.0,2.0,5.1,0.003968253968253968,0.003968253968253968,64.4,51.1,10.9
2015,Garry Peters,CB,Clemson,6-0,191.0,4.61,32.5,7.0,119.0,6.8,4.0,False,,,,,20.0,15.4,13.0,3.4,0.0,3.1,294.0,0.0,0.6,16.7,399.0,96.8,1.0,10.0,6.3,0.002506265664160401,0.02506265664160401,58.5,43.3,10.6
2015,Marcus Peters,CB,Washington,6-0,197.0,4.53,37.5,17.0,121.0,7.08,4.08,True,1.0,18.0,,,,14.3,7.0,2.5,7.7,4.5,248.0,0.0,1.1,3.8,332.0,97.9,3.0,2.0,6.2,0.009036144578313253,0.006024096385542169,75.6,51.9,9.5
2015,Quinten Rollins,CB,Miami (OH),5-11,195.0,4.57,36.5,14.0,122.0,7.1,4.28,True,2.0,62.0,,,,0.0,4.0,1.6,3.7,9.1,438.0,1.0,1.1,12.1,448.0,99.1,7.0,8.0,6.4,0.015625,0.017857142857142856,46.8,53.0,12.4
2015,Eric Rowe,CB,Utah,6-1,205.0,4.45,39.0,19.0,125.0,6.7,3.97,True,2.0,47.0,,,0.0,0.0,6.0,4.2,0.0,7.4,341.0,0.0,0.9,11.3,431.0,98.6,1.0,7.0,6.7,0.002320185614849188,0.016241299303944315,67.5,43.5,13.2
2015,Josh Shaw,CB,USC,6-0,201.0,4.44,37.5,26.0,130.0,7.01,4.12,True,4.0,120.0,,,0.0,0.0,2.0,1.4,50.0,2.0,73.0,0.0,1.6,0.0,104.0,98.1,0.0,0.0,5.0,0.0,0.0,97.1,55.0,13.3
2015,JaCorey Shepherd,CB,Kansas,5-11,199.0,4.62,,14.0,,,,True,6.0,191.0,,,,0.0,1.0,0.0,10.0,14.6,403.0,0.0,1.0,13.3,441.0,99.8,3.0,11.0,5.0,0.006802721088435374,0.024943310657596373,53.0,38.6,18.3
2015,D'Joun Smith,CB,Florida Atlantic,5-10,187.0,4.37,36.0,18.0,124.0,6.96,4.26,True,3.0,65.0,,,0.0,0.0,8.0,0.8,16.7,13.6,383.0,1.0,0.8,7.1,386.0,98.0,1.0,4.0,6.6,0.0025906735751295338,0.010362694300518135,62.4,55.4,11.4
2015,Tye Smith,CB,Towson,6-0,195.0,4.6,36.5,15.0,124.0,6.97,3.96,True,5.0,170.0,,,,,,,,,,,,,,,,,,,,,,
2015,Damian Swann,CB,Georgia,6-0,189.0,4.5,33.0,,118.0,,,True,5.0,167.0,,,20.0,19.0,22.0,1.9,7.4,5.9,379.0,3.0,1.1,9.1,343.0,94.0,4.0,5.0,6.0,0.011661807580174927,0.014577259475218658,66.5,65.5,9.2
2015,Trae Waynes,CB,Michigan State,6-0,186.0,4.31,38.0,19.0,122.0,7.06,4.39,True,1.0,11.0,,,0.0,0.0,15.0,2.3,25.0,4.4,266.0,0.0,1.0,5.1,453.0,96.8,3.0,3.0,7.3,0.006622516556291391,0.006622516556291391,60.4,50.8,14.3
2015,Kevin White,CB,TCU,5-9,183.0,4.63,35.5,18.0,121.0,,,False,,,,,0.0,0.0,6.0,1.6,20.0,7.8,382.0,0.0,1.2,7.9,524.0,98.9,2.0,7.0,5.7,0.003816793893129771,0.013358778625954198,71.9,43.8,15.7
2015,P.J. Williams,CB,Florida State,6-0,194.0,4.57,40.0,12.0,132.0,7.08,4.28,True,3.0,78.0,,,28.6,11.8,17.0,4.5,9.6,7.6,465.0,0.0,1.3,4.8,469.0,96.5,1.0,4.0,5.4,0.0021321961620469083,0.008528784648187633,100.0,59.5,10.7
2015,Julian Wilson,CB,Oklahoma,6-2,205.0,4.58,36.0,,125.0,6.94,4.22,False,,,,,0.0,0.0,3.0,0.8,16.7,8.0,248.0,0.0,1.7,5.3,370.0,99.2,1.0,4.0,4.6,0.002702702702702703,0.010810810810810811,98.2,55.3,14.2
2016,Mackensie Alexander,CB,Clemson,5-10,190.0,4.43,,11.0,,,,True,2.0,54.0,,,0.0,0.0,3.0,1.2,9.1,3.9,336.0,0.0,0.7,14.0,413.0,99.3,0.0,6.0,6.9,0.0,0.014527845036319613,48.7,33.3,13.1
2016,Eli Apple,CB,Ohio State,6-1,199.0,4.4,,13.0,,,,True,1.0,10.0,,,,33.3,3.0,1.8,18.2,5.7,404.0,0.0,0.7,17.2,482.0,99.4,1.0,5.0,7.9,0.002074688796680498,0.01037344398340249,64.4,41.4,13.7
2016,Briean Boddy-Calhoun,CB,Minnesota,5-9,193.0,4.47,35.0,10.0,123.0,7.16,4.22,False,,,,,12.5,5.9,18.0,2.5,22.7,5.1,327.0,0.0,1.6,10.3,318.0,94.4,4.0,4.0,4.5,0.012578616352201259,0.012578616352201259,89.0,61.8,11.1
2016,James Bradberry,CB,Samford,6-1,211.0,4.5,36.0,16.0,124.0,6.91,4.21,True,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,
2016,Anthony Brown,CB,Purdue,5-11,192.0,4.33,35.0,19.0,115.0,7.03,4.19,True,6.0,189.0,,,50.0,50.0,2.0,0.4,34.8,11.3,457.0,0.0,1.3,14.9,448.0,99.6,4.0,6.0,6.4,0.008928571428571428,0.013392857142857142,80.4,53.7,11.2
2016,Artie Burns,CB,Miami (FL),6-0,193.0,4.46,31.5,,,,,True,1.0,25.0,,,0.0,0.0,5.0,1.5,5.3,14.9,280.0,0.0,1.1,13.7,335.0,98.5,6.0,4.0,6.1,0.01791044776119403,0.011940298507462687,40.8,52.9,9.4
2016,Juston Burris,CB,North Carolina State,6-0,212.0,4.53,36.5,19.0,122.0,7.1,4.4,True,4.0,118.0,,,0.0,0.0,4.0,1.4,16.7,6.3,354.0,1.0,0.7,18.0,400.0,99.0,1.0,5.0,7.6,0.0025,0.0125,72.6,52.0,11.2
2016,Taveze Calhoun,CB,Mississippi State,6-0,192.0,4.58,33.5,14.0,,,,False,,,,,,0.0,3.0,1.9,8.3,5.5,275.0,0.0,0.6,21.7,309.0,99.0,2.0,6.0,6.5,0.006472491909385114,0.019417475728155338,40.0,47.8,11.3
2016,Maurice Canady,CB,Virginia,6-1,193.0,4.49,38.0,16.0,124.0,7.03,4.09,True,6.0,209.0,,,0.0,0.0,23.0,1.6,15.8,9.5,372.0,0.0,1.1,9.9,420.0,94.8,0.0,5.0,5.6,0.0,0.011904761904761904,99.6,63.4,9.4
2016,Ken Crawley,CB,Colorado,6-0,187.0,4.43,36.5,,119.0,,,False,,,,,,,,1.2,23.5,14.0,420.0,0.0,1.5,15.6,457.0,100.0,1.0,10.0,5.7,0.002188183807439825,0.02188183807439825,103.4,54.5,14.4
2016,Sean Davis,CB,Maryland,6-1,201.0,4.46,37.5,21.0,126.0,6.64,3.97,True,2.0,58.0,,,0.0,0.0,6.0,2.9,16.3,6.8,419.0,3.0,1.8,9.9,433.0,98.6,3.0,4.0,5.1,0.006928406466512702,0.009237875288683603,104.0,61.7,12.1
2016,Deandre Elliott,CB,Colorado State,6-1,188.0,4.55,41.0,,125.0,6.93,3.94,False,,,,,,,,0.9,0.0,8.9,352.0,0.0,1.0,10.3,262.0,100.0,2.0,2.0,6.3,0.007633587786259542,0.007633587786259542,50.8,43.6,14.4
2016,Kendall Fuller,CB,Virginia Tech,5-11,187.0,4.48,,15.0,,,,True,3.0,84.0,,,0.0,0.0,5.0,1.2,33.3,14.0,86.0,0.0,1.4,14.3,77.0,93.9,0.0,2.0,5.0,0.0,0.025974025974025976,89.9,42.9,16.1
2016,Deiondre Hall,CB,Northern Iowa,6-2,199.0,4.68,37.0,,127.0,7.07,4.06,False,,,,,,,,,,,,,,,,,,,,,,,,
2016,De'Vante Harris,CB,Texas A&M,5-11,176.0,4.56,38.5,,124.0,6.82,4.06,False,,,,,,,,0.7,26.7,15.9,450.0,0.0,0.7,18.6,397.0,100.0,2.0,8.0,8.8,0.005037783375314861,0.020151133501259445,59.7,51.2,10.2
2016,Xavien Howard,CB,Baylor,6-0,201.0,4.58,33.0,11.0,122.0,7.18,4.15,True,2.0,38.0,,,0.0,50.0,2.0,1.6,17.4,12.1,451.0,0.0,0.7,13.3,516.0,99.6,5.0,8.0,6.4,0.009689922480620155,0.015503875968992248,32.4,37.3,17.8
2016,Cleveland Wallace III,CB,San Jose State,5-11,188.0,4.68,35.5,,123.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,
2016,Vernon Hargreaves III,CB,Florida,5-10,204.0,4.5,39.0,15.0,130.0,,3.98,True,1.0,11.0,,,,,,0.6,33.3,10.8,343.0,1.0,1.1,12.5,352.0,100.0,4.0,4.0,7.0,0.011363636363636364,0.011363636363636364,49.0,50.0,16.4
2016,William Jackson III,CB,Houston,6-0,189.0,4.37,,10.0,116.0,,,True,1.0,24.0,,,0.0,0.0,2.0,1.3,10.0,2.5,312.0,0.0,1.5,20.6,472.0,99.6,5.0,17.0,4.7,0.01059322033898305,0.036016949152542374,55.6,47.4,14.4
2016,Cyrus Jones,CB,Alabama,5-10,197.0,4.49,33.0,10.0,116.0,6.71,4.21,True,2.0,60.0,,,0.0,0.0,2.0,1.2,7.1,6.5,340.0,1.0,0.9,10.3,577.0,99.7,2.0,5.0,8.2,0.0034662045060658577,0.008665511265164644,92.6,57.4,11.7
2016,Jonathan Jones,CB,Auburn,5-9,186.0,4.33,36.0,19.0,123.0,7.25,4.25,False,,,,,100.0,33.3,9.0,1.0,16.0,11.6,419.0,0.0,1.2,18.2,467.0,98.1,1.0,8.0,5.9,0.0021413276231263384,0.017130620985010708,82.7,57.1,13.1
2016,Harlan Miller,CB,SE Louisiana,6-0,182.0,4.65,35.5,6.0,118.0,7.44,4.43,True,6.0,205.0,,,,,,,,,,,,,,,,,,,,,,
2016,Eric Murray,CB,Minnesota,5-11,199.0,4.49,39.5,15.0,124.0,7.08,4.05,True,4.0,106.0,,,0.0,0.0,8.0,2.7,28.2,6.0,482.0,2.0,0.9,11.1,428.0,97.9,1.0,5.0,6.5,0.002336448598130841,0.011682242990654205,63.1,52.4,12.6
2016,Kevin Peterson,CB,Oklahoma State,5-10,181.0,4.58,35.5,14.0,121.0,6.94,4.31,False,,,,,33.3,20.0,5.0,3.4,13.6,4.0,303.0,0.0,1.2,13.0,351.0,98.6,1.0,4.0,6.0,0.002849002849002849,0.011396011396011397,94.1,48.1,17.1
2016,Jimmy Pruitt,CB,San Jose State,6-0,198.0,4.73,32.0,19.0,117.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jalen Ramsey,CB,Florida State,6-1,209.0,4.41,41.5,14.0,135.0,6.94,4.18,True,1.0,5.0,,,6.7,2.6,39.0,3.3,7.1,5.1,394.0,0.0,0.7,12.1,466.0,92.3,0.0,4.0,6.9,0.0,0.008583690987124463,72.2,54.5,9.6
2016,Will Redmond,CB,Mississippi State,5-11,182.0,4.45,,,,,,True,3.0,68.0,,,0.0,0.0,5.0,1.7,26.7,6.4,176.0,0.0,0.7,4.3,167.0,97.1,2.0,0.0,6.9,0.011976047904191617,0.0,41.0,47.8,13.0
2016,Rashard Robinson,CB,Louisiana St,6-1,171.0,4.49,35.5,,121.0,,,True,4.0,133.0,,,,,,,,,,,,,,,,,,,,,,
2016,Keivarae Russell,CB,Notre Dame,5-11,192.0,4.49,,17.0,,,,True,3.0,74.0,,,0.0,0.0,11.0,1.5,21.1,12.6,339.0,0.0,1.8,8.1,354.0,97.0,2.0,3.0,5.4,0.005649717514124294,0.00847457627118644,89.7,61.3,13.3
2016,Zack Sanchez,CB,Oklahoma,5-11,185.0,4.5,35.5,19.0,116.0,,,True,5.0,141.0,,,25.0,25.0,4.0,2.5,15.0,10.5,370.0,0.0,1.6,8.0,368.0,98.9,7.0,5.0,4.6,0.019021739130434784,0.01358695652173913,63.9,57.3,13.5
2016,Kevon Seymour,CB,USC,5-11,186.0,4.39,35.0,12.0,124.0,,4.18,True,6.0,218.0,,,,,,1.1,20.0,18.0,180.0,0.0,1.1,0.0,222.0,100.0,1.0,0.0,8.5,0.0045045045045045045,0.0,96.4,72.0,12.2
2016,Leshaun Sims,CB,Southern Utah,6-0,203.0,4.53,37.0,11.0,120.0,7.08,4.19,True,5.0,157.0,,,,,,,,,,,,,,,,,,,,,,
2016,Ryan Smith,CB,North Carolina Central,5-11,189.0,4.47,36.0,18.0,122.0,6.88,4.09,True,4.0,108.0,,,,,,,,,,,,,,,,,,,,,,
2016,D.J. White,CB,Georgia Tech,5-11,193.0,4.49,33.0,17.0,132.0,7.18,4.33,True,6.0,178.0,,,,0.0,1.0,0.0,6.7,14.7,334.0,1.0,1.5,13.0,318.0,99.7,2.0,8.0,4.5,0.006289308176100629,0.025157232704402517,79.0,50.7,12.4
2016,Brandon Williams,CB,Texas A&M,5-11,197.0,4.37,30.5,18.0,118.0,6.85,4.19,True,3.0,92.0,,,,0.0,3.0,1.1,15.4,11.7,283.0,0.0,1.5,4.5,226.0,98.7,0.0,2.0,4.9,0.0,0.008849557522123894,86.2,54.5,15.0
2016,Daryl Worley,CB,West Virginia,6-1,204.0,4.64,35.5,14.0,123.0,6.98,4.15,True,3.0,77.0,,,0.0,0.0,1.0,2.3,15.0,9.0,355.0,0.0,1.7,18.8,437.0,99.8,6.0,11.0,6.0,0.013729977116704805,0.02517162471395881,72.1,53.6,16.8
2016,Tavon Young,CB,Temple,5-9,183.0,4.46,34.5,9.0,118.0,6.8,3.93,True,4.0,104.0,,,,,,0.3,0.0,2.7,295.0,0.0,0.7,16.1,503.0,99.8,0.0,7.0,7.6,0.0,0.013916500994035786,82.3,56.5,11.6
2017,Brian Allen,CB,Utah,6-3,215.0,4.48,34.5,15.0,117.0,6.64,4.34,True,5.0,173.0,9.03,,0.0,0.0,3.0,1.5,16.7,7.5,271.0,0.0,1.4,8.3,424.0,99.3,4.0,4.0,6.7,0.009433962264150943,0.009433962264150943,86.5,55.0,14.4
2017,Chidobe Awuzie,CB,Colorado,6-0,202.0,4.43,34.5,16.0,132.0,6.81,4.14,True,2.0,60.0,9.64,,4.3,5.0,40.0,1.3,19.0,8.9,404.0,0.0,1.1,23.1,471.0,92.0,1.0,9.0,7.0,0.0021231422505307855,0.01910828025477707,84.3,55.4,10.9
2017,Jeremy Clark,CB,Michigan,6-3,220.0,,,20.0,,,,True,6.0,197.0,,,,,,1.2,0.0,3.7,87.0,0.0,0.1,25.0,118.0,100.0,0.0,2.0,13.5,0.0,0.01694915254237288,85.4,37.5,9.6
2017,Gareon Conley,CB,Ohio State,6-0,195.0,4.44,37.0,11.0,129.0,6.68,4.18,True,1.0,24.0,9.23,,0.0,0.0,7.0,0.7,16.7,14.4,274.0,0.0,0.5,26.2,318.0,97.8,4.0,8.0,7.4,0.012578616352201259,0.025157232704402517,13.9,33.3,15.9
2017,Treston DeCoud,CB,Oregon State,6-2,206.0,4.62,31.0,11.0,116.0,,,True,5.0,169.0,1.93,,,0.0,2.0,1.2,12.5,8.1,432.0,0.0,1.3,23.4,469.0,99.6,2.0,9.0,5.7,0.0042643923240938165,0.019189765458422176,76.5,49.4,14.2
2017,Rasul Douglas,CB,West Virginia,6-2,209.0,4.59,33.5,16.0,120.0,6.97,4.26,True,3.0,99.0,6.93,,0.0,0.0,2.0,0.2,4.3,12.9,441.0,1.0,1.2,20.0,529.0,99.6,8.0,11.0,5.6,0.015122873345935728,0.020793950850661626,43.2,43.3,12.6
2017,Corn Elder,CB,Miami (FL),5-10,183.0,4.55,,,,,,True,5.0,152.0,1.97,,8.3,5.0,21.0,3.7,8.6,7.7,395.0,0.0,0.8,18.0,471.0,95.7,1.0,7.0,7.4,0.0021231422505307855,0.014861995753715499,78.9,59.0,8.4
2017,Shaquill Griffin,CB,Central Florida,6-0,194.0,4.38,38.5,17.0,132.0,6.87,4.14,True,3.0,90.0,9.87,,,0.0,1.0,0.9,10.0,9.2,464.0,0.0,0.9,23.3,468.0,99.6,4.0,13.0,6.2,0.008547008547008548,0.027777777777777776,63.4,39.7,14.2
2017,Nate Hairston,CB,Temple,6-0,196.0,4.52,35.5,14.0,118.0,,,True,5.0,158.0,5.35,,,,,1.1,38.5,9.3,379.0,0.0,0.6,17.5,361.0,100.0,2.0,5.0,8.7,0.00554016620498615,0.013850415512465374,51.8,57.5,11.6
2017,Marlon Humphrey,CB,Alabama,6-0,197.0,4.41,,10.0,125.0,6.75,,True,1.0,16.0,9.54,,,0.0,2.0,0.6,11.1,14.4,326.0,0.0,1.0,26.7,524.0,99.6,2.0,5.0,8.4,0.003816793893129771,0.009541984732824428,80.5,50.0,16.7
2017,Adoree Jackson,CB,USC,5-10,186.0,4.42,36.0,,122.0,,,True,1.0,18.0,8.77,,0.0,0.0,2.0,2.2,8.0,17.5,323.0,0.0,1.2,20.0,421.0,99.5,5.0,7.0,6.2,0.011876484560570071,0.0166270783847981,80.5,52.3,15.3
2017,Sidney Jones,CB,Washington,6-0,186.0,4.47,33.5,,123.0,7.02,4.28,True,2.0,43.0,5.72,,,0.0,7.0,1.2,16.7,2.0,345.0,0.0,0.7,25.0,452.0,98.5,3.0,6.0,9.0,0.00663716814159292,0.01327433628318584,42.1,47.9,13.6
2017,Damontae Kazee,CB,San Diego State,5-10,184.0,4.54,34.0,11.0,124.0,,,True,5.0,149.0,3.32,,20.0,14.3,8.0,3.1,6.7,8.6,363.0,0.0,0.9,11.1,506.0,98.3,7.0,5.0,6.8,0.01383399209486166,0.009881422924901186,43.7,50.0,14.7
2017,Kevin King,CB,Washington,6-3,200.0,4.43,39.5,11.0,,6.56,3.89,True,2.0,33.0,9.94,,0.0,0.0,6.0,2.3,22.7,4.3,361.0,0.0,0.9,12.5,457.0,98.7,2.0,5.0,6.8,0.00437636761487965,0.010940919037199124,55.6,50.0,12.6
2017,Ashton Lampkin,CB,Oklahoma State,6-0,189.0,4.52,34.5,19.0,120.0,,,False,,,4.53,,,0.0,4.0,0.6,16.7,8.8,338.0,0.0,0.9,14.3,374.0,98.9,1.0,3.0,8.5,0.00267379679144385,0.008021390374331552,85.5,54.8,12.3
2017,Marshon Lattimore,CB,Ohio State,6-0,193.0,4.36,38.5,,132.0,,,True,1.0,11.0,9.99,,50.0,11.1,9.0,1.8,0.0,10.1,278.0,0.0,0.7,30.0,311.0,97.2,4.0,9.0,7.6,0.012861736334405145,0.028938906752411574,31.9,45.0,13.2
2017,Jourdan Lewis,CB,Michigan,5-10,188.0,4.54,34.5,15.0,121.0,,,True,3.0,92.0,5.02,,0.0,33.3,3.0,2.0,20.0,3.6,298.0,0.0,0.8,36.6,296.0,99.0,2.0,10.0,6.9,0.006756756756756757,0.033783783783783786,47.1,31.7,18.1
2017,William Likely,CB,Maryland,5-7,180.0,,,15.0,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
2017,Arthur Maulet,CB,Memphis,5-10,189.0,4.62,34.5,18.0,120.0,,,False,,,2.91,,0.0,4.7,44.0,2.8,15.6,8.4,438.0,0.0,0.9,18.3,479.0,91.6,2.0,11.0,4.9,0.0041753653444676405,0.022964509394572025,60.2,49.5,10.5
2017,Fabian Moreau,CB,UCLA,6-0,206.0,4.35,38.0,,136.0,6.94,4.12,True,3.0,81.0,9.98,,,,,0.9,27.3,6.3,343.0,0.0,0.9,18.3,447.0,100.0,2.0,9.0,7.0,0.0044742729306487695,0.020134228187919462,67.4,51.7,11.7
2017,Jalen Myrick,CB,Minnesota,5-10,200.0,4.28,37.5,13.0,124.0,7.06,4.22,True,7.0,222.0,8.64,,,0.0,5.0,1.7,20.0,8.9,370.0,0.0,0.8,19.7,571.0,99.1,1.0,9.0,7.7,0.0017513134851138354,0.01576182136602452,72.4,45.1,13.8
2017,Ezra Robinson,CB,Tennessee State,5-11,189.0,4.47,34.0,13.0,130.0,,,False,,,5.07,,,,,,,,,,,,,,,,,,,,,
2017,Sojourn Shelton,CB,Wisconsin,5-9,177.0,4.51,35.0,10.0,120.0,6.92,4.02,False,,,3.89,,0.0,0.0,10.0,0.6,27.3,6.7,342.0,0.0,0.9,21.8,487.0,98.0,4.0,9.0,6.0,0.008213552361396304,0.018480492813141684,46.7,47.4,13.3
2017,Channing Stribling,CB,Michigan,6-1,188.0,4.6,31.5,5.0,114.0,6.94,4.56,False,,,1.59,,,,,0.5,10.0,7.8,381.0,0.0,0.7,30.2,401.0,100.0,4.0,12.0,6.0,0.00997506234413965,0.029925187032418952,22.7,30.2,15.1
2017,Cameron Sutton,CB,Tennessee,5-11,188.0,4.52,34.0,11.0,120.0,6.81,,True,3.0,94.0,,,,20.0,5.0,0.4,12.5,14.6,247.0,0.0,1.2,17.6,216.0,97.7,1.0,3.0,6.1,0.004629629629629629,0.013888888888888888,70.3,61.8,10.5
2017,Teez Tabor,CB,Florida,6-0,199.0,4.62,31.0,9.0,120.0,,,True,2.0,53.0,4.12,,50.0,25.0,4.0,1.2,8.3,8.9,347.0,0.0,0.8,20.0,345.0,98.9,4.0,6.0,8.2,0.011594202898550725,0.017391304347826087,41.3,50.0,11.9
2017,Cordrea Tankersley,CB,Clemson,6-1,199.0,4.4,29.5,13.0,121.0,7.0,4.32,True,3.0,97.0,6.86,,0.0,0.0,15.0,2.9,13.6,3.1,353.0,0.0,0.6,23.8,505.0,97.1,4.0,10.0,7.5,0.007920792079207921,0.019801980198019802,40.6,47.6,10.1
2017,Jack Tocho,CB,North Carolina State,6-0,202.0,4.54,35.0,21.0,125.0,,,True,7.0,245.0,7.91,,,25.0,4.0,0.3,0.0,11.4,321.0,0.0,0.9,17.6,495.0,99.2,2.0,7.0,6.9,0.00404040404040404,0.014141414141414142,72.5,50.0,15.3
2017,Marquez White,CB,Florida State,6-0,194.0,4.59,36.0,,123.0,,,True,6.0,216.0,3.76,,0.0,0.0,3.0,1.6,26.7,7.5,325.0,0.0,0.7,12.2,454.0,99.3,2.0,3.0,8.7,0.004405286343612335,0.006607929515418502,60.6,53.1,10.7
