Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,RAS,arm_length_inches,attempts,yards,yards_after_contact,yco_attempt,ypa,touchdowns,total_touches,explosive,first_downs,fumbles,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,elusive_rating,elu_rush_mtf,mtf_per_attempt,explosive_rate,yprr,targets,routes,targets_per_route,fumble_rate
2022,Tyler Goodson,RB,Iowa,,197.0,4.42,36.5,,123.0,,,False,,,9.52,,256.0,1148.0,588.0,2.3,4.5,6.0,287.0,32.0,47.0,2.0,38.0,15.0,38.6,443.0,33.6,38.0,0.1484375,0.125,1.3,38.0,190.0,0.2,0.006968641114982578
2022,Breece Hall,RB,Iowa St.,,217.0,4.39,40.0,,126.0,,,True,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Kevin Harris,RB,South Carolina,,221.0,,38.5,21.0,126.0,,,True,6.0,183.0,7.13,,153.0,655.0,481.0,3.14,4.3,4.0,164.0,16.0,41.0,0.0,23.0,6.0,23.7,155.0,47.9,23.0,0.1503267973856209,0.10457516339869281,0.74,17.0,121.0,0.14049586776859505,0.0
2022,Hassan Haskins,RB,Michigan,,228.0,,,27.0,,,,True,4.0,131.0,,,270.0,1327.0,825.0,3.06,4.9,20.0,288.0,36.0,103.0,0.0,53.0,17.0,29.4,390.0,60.5,53.0,0.1962962962962963,0.13333333333333333,1.03,20.0,127.0,0.15748031496062992,0.0
2022,Keaontay Ingram,RB,USC,,221.0,4.53,34.5,,122.0,,,True,6.0,201.0,8.67,,156.0,911.0,578.0,3.71,5.8,5.0,178.0,31.0,53.0,1.0,35.0,15.0,39.7,362.0,89.5,35.0,0.22435897435897437,0.1987179487179487,0.87,24.0,180.0,0.13333333333333333,0.0056179775280898875
2022,Zonovan Knight,RB,North Carolina St.,,209.0,4.58,31.0,,114.0,,,False,,,5.81,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sincere McCormick,RB,Texas-San Antonio,,205.0,4.6,33.5,,116.0,,,False,,,3.94,,298.0,1479.0,754.0,2.53,5.0,15.0,321.0,31.0,77.0,0.0,47.0,15.0,30.4,450.0,40.2,47.0,0.15771812080536912,0.1040268456375839,0.73,23.0,249.0,0.09236947791164658,0.0
2022,Isiah Pacheco,RB,Rutgers,,216.0,4.37,33.0,,118.0,,,True,7.0,251.0,8.85,,166.0,654.0,476.0,2.87,3.9,5.0,179.0,15.0,46.0,1.0,12.0,8.0,24.6,161.0,24.0,12.0,0.07228915662650602,0.09036144578313253,0.18,19.0,141.0,0.1347517730496454,0.00558659217877095
2022,Dameon Pierce,RB,Florida,,218.0,4.59,34.5,21.0,119.0,,,True,4.0,107.0,7.09,,100.0,574.0,365.0,3.65,5.7,13.0,119.0,20.0,36.0,0.0,39.0,9.0,31.4,180.0,138.0,39.0,0.39,0.2,1.8,19.0,120.0,0.15833333333333333,0.0
2022,D'vonte Price,RB,Florida International,,210.0,4.38,34.0,,119.0,,,False,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,
2022,Ronnie Rivers,RB,Fresno St.,,195.0,4.6,36.5,,119.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brian Robinson,RB,Alabama,,225.0,4.53,30.0,,119.0,,,True,3.0,98.0,6.58,,271.0,1343.0,891.0,3.29,5.0,14.0,306.0,40.0,79.0,0.0,79.0,22.0,34.3,460.0,92.4,79.0,0.2915129151291513,0.14760147601476015,0.97,38.0,304.0,0.125,0.0
2022,Abram Smith,RB,Baylor,,213.0,,,,,,,False,,,6.61,,258.0,1598.0,1011.0,3.92,6.2,12.0,270.0,44.0,79.0,2.0,47.0,22.0,42.9,685.0,71.1,47.0,0.1821705426356589,0.17054263565891473,0.62,16.0,120.0,0.13333333333333333,0.007407407407407408
2022,Isaiah Spiller,RB,Texas A&M,,217.0,,30.0,,114.0,,,True,4.0,123.0,5.66,,178.0,1016.0,647.0,3.63,5.7,6.0,203.0,31.0,50.0,1.0,56.0,18.0,45.6,463.0,120.0,56.0,0.3146067415730337,0.17415730337078653,0.99,33.0,190.0,0.1736842105263158,0.0049261083743842365
2022,Pierre Strong,RB,South Dakota St.,,207.0,4.37,36.0,,124.0,,,True,4.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CJ Verdell,RB,Oregon,,194.0,,29.5,,118.0,,,False,,,2.3,,79.0,423.0,243.0,3.08,5.4,7.0,86.0,11.0,23.0,0.0,13.0,3.0,25.8,109.0,46.5,13.0,0.16455696202531644,0.13924050632911392,0.93,8.0,61.0,0.13114754098360656,0.0
2022,Kenneth Walker,RB,Michigan St.,,211.0,4.38,34.0,,122.0,,,True,2.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Jaylen Warren,RB,Oklahoma St.,,204.0,4.55,31.5,,119.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Rachaad White,RB,Arizona St.,,214.0,4.48,38.0,,125.0,,,True,3.0,91.0,9.87,,183.0,1000.0,619.0,3.38,5.5,15.0,226.0,24.0,57.0,1.0,44.0,11.0,31.2,312.0,89.8,44.0,0.24043715846994534,0.13114754098360656,2.25,48.0,203.0,0.23645320197044334,0.004424778761061947
2022,ZaQuandre White,RB,South Carolina,,206.0,,,,,,,False,,,4.12,,89.0,557.0,410.0,4.61,6.3,2.0,108.0,13.0,27.0,0.0,29.0,10.0,51.2,285.0,153.6,29.0,0.3258426966292135,0.14606741573033707,2.17,28.0,100.0,0.28,0.0
2022,Zamir White,RB,Georgia,,214.0,4.4,33.5,,128.0,,,True,4.0,122.0,9.81,,161.0,859.0,580.0,3.6,5.3,11.0,169.0,23.0,49.0,1.0,37.0,8.0,25.0,215.0,83.1,37.0,0.22981366459627328,0.14285714285714285,0.77,9.0,94.0,0.09574468085106383,0.005917159763313609
2022,Kyren Williams,RB,Notre Dame,,194.0,4.65,32.0,,116.0,,,True,5.0,164.0,3.46,,204.0,990.0,757.0,3.71,4.9,14.0,246.0,25.0,48.0,3.0,58.0,9.0,33.0,327.0,108.6,58.0,0.28431372549019607,0.12254901960784313,1.47,45.0,244.0,0.18442622950819673,0.012195121951219513
2023,Israel Abanikanda,RB,Pittsburgh,,216.0,,,,,,,True,5.0,143.0,9.63,,241.0,1426.0,652.0,2.71,5.9,20.0,253.0,38.0,73.0,3.0,41.0,19.0,44.2,631.0,52.4,41.0,0.17012448132780084,0.15767634854771784,0.91,17.0,161.0,0.10559006211180125,0.011857707509881422
2023,Devon Achane,RB,Texas A&M,,188.0,4.32,33.0,,,,,True,3.0,84.0,5.72,,196.0,1100.0,705.0,3.6,5.6,8.0,232.0,35.0,63.0,1.0,51.0,18.0,42.8,471.0,89.9,51.0,0.2602040816326531,0.17857142857142858,0.66,44.0,297.0,0.14814814814814814,0.004310344827586207
2023,Tank Bigsby,RB,Auburn,,210.0,4.56,32.5,,119.0,,,True,3.0,88.0,8.32,,178.0,976.0,740.0,4.16,5.5,10.0,208.0,27.0,46.0,1.0,57.0,16.0,50.1,489.0,127.9,57.0,0.3202247191011236,0.15168539325842698,0.84,42.0,214.0,0.19626168224299065,0.004807692307692308
2023,Chase Brown,RB,Illinois,,209.0,4.43,40.0,,127.0,,,True,5.0,163.0,9.81,,329.0,1632.0,935.0,2.84,5.0,10.0,356.0,48.0,79.0,5.0,80.0,23.0,32.0,522.0,68.7,80.0,0.24316109422492402,0.1458966565349544,1.04,30.0,231.0,0.12987012987012986,0.014044943820224719
2023,Zach Charbonnet,RB,UCLA,,214.0,4.53,37.0,,122.0,,,True,2.0,52.0,8.71,,194.0,1358.0,806.0,4.15,7.0,14.0,231.0,44.0,76.0,1.0,50.0,24.0,44.6,606.0,115.1,50.0,0.25773195876288657,0.2268041237113402,1.31,44.0,245.0,0.17959183673469387,0.004329004329004329
2023,Travis Dye,RB,USC,,201.0,,,,,,,False,,,0.15,,146.0,889.0,466.0,3.19,6.1,9.0,167.0,25.0,51.0,1.0,29.0,15.0,35.7,317.0,59.2,29.0,0.19863013698630136,0.17123287671232876,1.12,26.0,181.0,0.143646408839779,0.005988023952095809
2023,Tiyon Evans,RB,Louisville,,225.0,4.52,30.5,,,,,False,,,6.77,,83.0,518.0,247.0,2.98,6.2,6.0,89.0,13.0,24.0,3.0,22.0,8.0,47.1,244.0,83.6,22.0,0.26506024096385544,0.1566265060240964,0.3,6.0,44.0,0.13636363636363635,0.033707865168539325
2023,Zach Evans,RB,Mississippi,,202.0,,,,,,,True,6.0,215.0,8.75,,144.0,930.0,513.0,3.56,6.5,9.0,156.0,33.0,53.0,3.0,35.0,17.0,45.9,427.0,86.8,35.0,0.24305555555555555,0.22916666666666666,0.94,19.0,127.0,0.14960629921259844,0.019230769230769232
2023,Jahmyr Gibbs,RB,Alabama,,199.0,4.36,33.5,,,,,True,1.0,12.0,8.06,,151.0,926.0,512.0,3.39,6.1,7.0,195.0,25.0,36.0,0.0,36.0,15.0,52.7,488.0,93.9,36.0,0.23841059602649006,0.16556291390728478,1.81,52.0,245.0,0.21224489795918366,0.0
2023,Eric Gray,RB,Oklahoma,,207.0,,37.5,,118.0,,,True,5.0,172.0,6.56,,212.0,1374.0,727.0,3.43,6.5,11.0,246.0,44.0,78.0,1.0,54.0,21.0,39.2,539.0,90.6,54.0,0.25471698113207547,0.20754716981132076,1.03,40.0,230.0,0.17391304347826086,0.0040650406504065045
2023,Evan Hull,RB,Northwestern,,209.0,4.47,37.0,,123.0,6.9,4.38,False,,,9.33,,220.0,914.0,602.0,2.74,4.2,5.0,274.0,21.0,48.0,2.0,49.0,14.0,28.1,257.0,59.9,49.0,0.22272727272727272,0.09545454545454546,1.85,66.0,290.0,0.22758620689655173,0.0072992700729927005
2023,Mohamed Ibrahim,RB,Minnesota,,203.0,,,,,,,False,,,,,320.0,1675.0,1106.0,3.46,5.2,20.0,327.0,48.0,110.0,2.0,70.0,21.0,30.2,506.0,75.0,70.0,0.21875,0.15,0.42,7.0,118.0,0.059322033898305086,0.0061162079510703364
2023,Roschon Johnson,RB,Texas,,219.0,4.58,31.5,,122.0,,,True,4.0,115.0,8.67,,94.0,545.0,402.0,4.28,5.8,5.0,108.0,12.0,32.0,1.0,46.0,9.0,39.6,216.0,198.0,46.0,0.48936170212765956,0.1276595744680851,1.16,21.0,110.0,0.19090909090909092,0.009259259259259259
2023,Chris Rodriguez Jr.,RB,Kentucky,,217.0,,,,,,,False,,,7.7,,175.0,904.0,672.0,3.84,5.2,6.0,180.0,26.0,45.0,1.0,63.0,13.0,35.4,320.0,142.9,63.0,0.36,0.14857142857142858,0.49,7.0,84.0,0.08333333333333333,0.005555555555555556
2023,DeWayne McBride,RB,Alabama-Birmingham,,209.0,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Kenny McIntosh,RB,Georgia,,204.0,4.62,,,,,,True,7.0,237.0,4.08,,151.0,824.0,467.0,3.09,5.5,10.0,193.0,24.0,51.0,2.0,44.0,8.0,27.3,225.0,92.9,44.0,0.2913907284768212,0.15894039735099338,2.2,49.0,231.0,0.21212121212121213,0.010362694300518135
2023,Kendre Miller,RB,TCU,,215.0,,,,,,,True,3.0,71.0,,,224.0,1399.0,816.0,3.64,6.2,17.0,240.0,38.0,66.0,2.0,67.0,21.0,44.8,627.0,113.8,67.0,0.29910714285714285,0.16964285714285715,0.61,22.0,189.0,0.1164021164021164,0.008333333333333333
2023,Keaton Mitchell,RB,East Carolina,,179.0,4.37,38.0,,126.0,,,False,,,6.17,,,,,,,,,,,,,,,,,,,,,,,,
2023,Camerun Peoples,RB,Appalachian St.,,217.0,4.61,37.0,,121.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Deneric Prince,RB,Tulsa,,216.0,4.41,35.5,,124.0,,,False,,,9.58,,127.0,734.0,428.0,3.37,5.8,5.0,136.0,19.0,34.0,2.0,29.0,14.0,55.6,408.0,74.3,29.0,0.2283464566929134,0.14960629921259844,0.81,11.0,104.0,0.10576923076923077,0.014705882352941176
2023,Bijan Robinson,RB,Texas,,215.0,4.46,37.0,,124.0,,,True,1.0,8.0,9.85,,257.0,1575.0,1071.0,4.17,6.1,18.0,276.0,41.0,79.0,2.0,96.0,21.0,38.6,608.0,154.0,96.0,0.3735408560311284,0.15953307392996108,1.52,29.0,206.0,0.1407766990291262,0.007246376811594203
2023,Tyjae Spears,RB,Tulane,,201.0,,39.0,,125.0,,,True,3.0,81.0,7.51,,231.0,1586.0,1052.0,4.55,6.9,19.0,253.0,35.0,70.0,2.0,58.0,21.0,50.0,793.0,133.2,58.0,0.2510822510822511,0.15151515151515152,1.24,28.0,202.0,0.13861386138613863,0.007905138339920948
2023,Tavion Thomas,RB,Utah,,237.0,4.74,30.0,,118.0,,,False,,,4.73,,142.0,676.0,419.0,2.95,4.8,7.0,148.0,17.0,43.0,2.0,29.0,8.0,25.6,173.0,59.8,29.0,0.20422535211267606,0.11971830985915492,0.54,7.0,80.0,0.0875,0.013513513513513514
2023,SaRodorick Thompson,RB,Texas Tech,,207.0,4.67,32.5,,120.0,7.25,4.7,False,,,4.5,,138.0,682.0,426.0,3.09,4.9,7.0,161.0,23.0,48.0,2.0,40.0,11.0,33.4,228.0,80.5,40.0,0.2898550724637681,0.16666666666666666,0.55,25.0,216.0,0.11574074074074074,0.012422360248447204
2023,Sean Tucker,RB,Syracuse,,207.0,,,,,,,False,,,,,204.0,1062.0,569.0,2.79,5.2,11.0,241.0,31.0,54.0,1.0,44.0,15.0,36.2,384.0,53.2,44.0,0.21568627450980393,0.15196078431372548,0.88,52.0,297.0,0.1750841750841751,0.004149377593360996
2023,Deuce Vaughn,RB,Kansas St.,,179.0,,35.5,,116.0,,,True,6.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,
